D	E0_1	E0_2	U	U_1_ave	e	e_2_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	n_1	n_2	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpp	tpp_2_ave	tppp	tppp_2_ave	version	
0	-80.18975124	-96.1904	14	0.1645787116	4.0781	2	0.0314851866	0.2861373002	-3.728857742	1.911610445	-4.089025352	1.653876596	-0.3698602843	1.612034911	-4.089276491	1.653334793	-0.3698439449	1.614859386	0.4235018206	0.01928233481	-3.11710366	1.301420965	a248bdd	2x2_2C_8b_C2v_L	10.09	1.109061722	2	0.9999999996108775	1.0000000000000002	-0.0004752820663	0.003860491344	-0.0001979560919	0.0006579333797	0.00409730982	0.1153146931	-0.3413635862	1.357664813	0.004502205847	0.1140121606	-0.3412532179	1.35039183	-0.0002105388426	0.0009038612857	6.608734591e-06	0.0002601963968	boucle.py	R0:S0:1	uncorrelated	-0.164776724	1.760557552	-1.313920738	0.8189870719	1.991481148	-2.112114149	0.01407038617	-0.2879399414	-1.991537598	2.114785794	-0.01534704283	0.2909804257	0.4585621252	-0.4081095126	-2.509663799	3.130539547	2025-01-09@11:29	2.1719	1	-1.286290117e-16	0.1609	-2.738695583e-16	v2.7.1	
0	-80.1847382	-96.1904	14	0.1645116504	4.0781	2	0.03152849852	0.2844935544	-3.728305658	1.911707419	-4.089608871	1.655096196	-0.3698894237	1.613639878	-4.089852712	1.65435212	-0.3698876171	1.617507428	0.4234754941	0.01957600832	-3.11855966	1.302968903	a248bdd	2x2_2C_8b_C2v_L	10.09	1.109184462	2	0.9999999996056288	1.0000000000000002	-0.0005648395186	0.004666386619	-0.000106531476	0.0002779271598	0.004198835706	0.1086985978	-0.3424210152	1.358026274	0.004558979494	0.1079056185	-0.3422675473	1.348222054	2.336012592e-05	4.243987284e-05	1.660816119e-05	0.0001071182893	boucle.py	R0:S0:1	uncorrelated	-0.1646211813	1.757266657	-1.313641101	0.8187330704	1.990036243	-2.107936618	0.01370234449	-0.2751817	-1.990127944	2.111564291	-0.01441478254	0.2770648575	0.4614021851	-0.4110382589	-2.50808823	3.126816802	2025-01-09@11:30	2.1719	1	-1.286290117e-16	0.1609	-2.738695583e-16	v2.7.1	
0	-80.1877725	-96.1904	14	0.1645267084	4.0781	2	0.0312947413	0.2838320199	-3.727947988	1.911739869	-4.089731707	1.654971341	-0.3700501391	1.614066177	-4.089970885	1.654095873	-0.3700523089	1.618578681	0.4240186615	0.01950219937	-3.11908515	1.302971038	a248bdd	2x2_2C_8b_C2v_L	10.09	1.109187672	2	0.9999999996067196	1.0000000000000002	-0.0005707342097	0.004762074966	-0.0001116099479	0.0001915112777	0.004218238483	0.1045700512	-0.3422928438	1.357896735	0.004421041523	0.1040611531	-0.3421156474	1.346518148	3.567030984e-05	3.31155266e-05	-4.599466716e-05	0.0001897025177	boucle.py	R0:S0:1	uncorrelated	-0.1646876856	1.757766955	-1.313582804	0.8183918737	1.990458025	-2.108287834	0.01330419368	-0.2655597855	-1.99057408	2.112524479	-0.01386874044	0.2670845548	0.4610125104	-0.4105171647	-2.508387169	3.12697565	2025-01-09@11:30	2.1719	1	-1.286290117e-16	0.1609	-2.738695583e-16	v2.7.1	
0	-79.48678735	-95.3904	14	0.1628764926	4.0781	2	0.03761525055	0.3180075065	-3.592671732	1.906268959	-4.050222224	1.648076161	-0.3490491957	1.578424259	-4.050023662	1.64984712	-0.3502049339	1.568654199	0.458982032	0.02126166822	-3.138075631	1.295610774	a248bdd	2x2_2C_8b_C2v_L	10.04	1.105462974	2	0.9999999995822919	0.9999999999999999	0.003353319086	-0.02778989049	0.0005545809273	0.0004718732797	0.008231792001	0.1813194488	-0.3359065676	1.375772527	0.00854736323	0.1806480929	-0.3367330553	1.400249757	3.330049233e-05	-0.001296472344	0.0007406554328	-0.001930896791	boucle.py	R0:S0:1	uncorrelated	-0.1660223663	1.776192623	-1.298279785	0.8447488754	1.980333885	-2.130631553	0.0245660603	-0.4873264628	-1.980196116	2.121957352	-0.02477537477	0.4870153322	0.4758023408	-0.4222127317	-2.511457666	3.14323209	2025-01-09@11:31	2.1719	1	5.102057999e-17	0.1609	1.434388197e-16	v2.7.1	
0	-79.58912707	-95.3904	14	0.1636730146	4.0781	2	0.03446895062	0.3060904689	-3.597567601	1.905542849	-4.053182584	1.6457513	-0.3797543241	1.609487436	-4.053442211	1.647505068	-0.3803740065	1.601066817	0.436237477	0.02047154858	-3.082990173	1.291151087	a248bdd	2x2_2C_8b_C2v_L	10.04	1.106150444	2	0.9999999996292386	0.9999999999999999	0.000459275046	-0.004033203094	8.468942887e-05	-1.219810117e-05	0.004893898186	0.1150447608	-0.3475400682	1.352068627	0.004877712092	0.1151428533	-0.3481411894	1.373301219	0.0001052113642	-0.0005104392539	-6.835301945e-05	-0.0001278246462	boucle.py	R0:S0:1	uncorrelated	-0.1656992191	1.804808338	-1.30106271	0.8445898804	1.989962764	-2.139550212	0.0147802669	-0.2897422041	-1.989880026	2.13136569	-0.01457896219	0.2889092801	0.4719728399	-0.4201986978	-2.508036832	3.148341666	2025-01-09@11:32	2.1719	1	5.102057999e-17	0.1609	1.434388197e-16	v2.7.1	
0	-79.58791444	-95.3904	14	0.1636736956	4.0781	2	0.0350996023	0.3042388422	-3.597821665	1.905900269	-4.053522334	1.646330282	-0.3800125283	1.610820292	-4.053783979	1.647702229	-0.3806385215	1.604320778	0.4370884941	0.02018275787	-3.083185964	1.291706942	a248bdd	2x2_2C_8b_C2v_L	10.04	1.106252743	2	0.9999999995760025	0.9999999999999999	0.0005034837517	-0.004324154753	6.921263222e-05	3.358873865e-05	0.004719867424	0.1064966978	-0.3472374406	1.352237736	0.004662761703	0.1065823539	-0.3477662148	1.368769448	3.211813377e-05	-0.0002503558417	-2.604011311e-05	-0.0001348863747	boucle.py	R0:S0:1	uncorrelated	-0.1662545591	1.805203949	-1.300118727	0.8427345943	1.989468642	-2.137425414	0.01374963682	-0.2687386013	-1.989424109	2.131016694	-0.01367333351	0.2682786898	0.4698568891	-0.4179049736	-2.508172538	3.147634305	2025-01-09@11:33	2.1719	1	5.102057999e-17	0.1609	1.434388197e-16	v2.7.1	
0	-79.83783083	-94.5904	14	0.1621565991	4.0781	2	0.0280286427	0.3031830111	-3.790059116	1.909399227	-4.06649984	1.649917418	-0.3894877234	1.598216646	-4.06686073	1.645541118	-0.3885668706	1.618937534	0.4201799965	0.01943984947	-3.076680173	1.291898822	a248bdd	2x2_2C_8b_C2v_L	9.99	1.104052973	2	0.9999999996210382	1.0	-0.004745616309	0.04185008684	-0.0007291922475	-0.0007541279253	-0.004032178404	-0.0907950784	-0.3512113326	1.385946473	-0.005137467938	-0.08789407019	-0.349932671	1.333667756	0.0003921764159	-8.612090135e-05	-0.001696704543	0.002687989846	boucle.py	R0:S0:1	uncorrelated	-0.1650508874	1.814231512	-1.323261646	0.833856956	1.99337768	-2.123922481	-0.01044893487	0.223198157	-1.993801451	2.144329011	0.0130173397	-0.2299472618	0.4629498751	-0.4120075781	-2.508072803	3.146554074	2025-01-09@11:34	2.1719	1	2.429466356e-16	0.1609	-2.504872819e-16	v2.7.1	
0	-79.22588914	-94.5904	14	0.1627512742	4.0781	2	0.0407953157	0.3156768774	-3.592980763	1.90300364	-4.02107335	1.639742013	-0.3845674561	1.592544439	-4.020045814	1.636124785	-0.3834829576	1.610148084	0.4413054211	0.02017624367	-3.041054016	1.27981865	a248bdd	2x2_2C_8b_C2v_L	9.99	1.103200693	2	0.9999999996049697	1.0	0.003947311811	-0.03263109992	0.00087545199	8.601897795e-05	-0.002447959818	-0.04904723859	-0.3512699483	1.384224715	-0.001399459214	-0.05262052971	-0.3502012287	1.341470717	0.0003287526514	-0.001262357876	-0.0004714567822	0.0003774439906	boucle.py	R0:S0:1	uncorrelated	-0.1698703754	1.848801452	-1.304283948	0.8567505133	1.990276636	-2.155556692	-0.007434871098	0.1276287063	-1.990429528	2.172010093	0.004339279324	-0.1208015552	0.4745318155	-0.4212537023	-2.507784979	3.168312776	2025-01-09@11:35	2.1719	1	2.429466356e-16	0.1609	-2.504872819e-16	v2.7.1	
0	-79.25409641	-94.5904	14	0.1627759007	4.0781	2	0.0423921816	0.3157625067	-3.591720431	1.902788942	-4.022673986	1.641391358	-0.390235071	1.599542534	-4.021765266	1.638312521	-0.3891487277	1.613728182	0.4487002373	0.02037133114	-3.043926005	1.281944753	a248bdd	2x2_2C_8b_C2v_L	9.99	1.103491248	2	0.9999999996221115	1.0	-0.003483806564	0.0284602905	-0.0007698990618	-0.0008593996682	0.000140377306	-0.0282391949	-0.3530243742	1.378635507	-0.00181882219	-0.02205279539	-0.3520234609	1.343164693	0.001731984274	-0.00576493261	-0.0005518370663	-0.0003840842501	boucle.py	R0:S0:1	uncorrelated	-0.1708917782	1.85315344	-1.304078744	0.8582672372	1.989892604	-2.150099163	-0.0001943844704	0.05429494347	-1.989957427	2.164108945	0.005554986939	-0.06635283222	0.4778790227	-0.4238155023	-2.507242041	3.163984329	2025-01-09@11:35	2.1719	1	2.429466356e-16	0.1609	-2.504872819e-16	v2.7.1	
0	-79.26246327	-94.5904	14	0.1628023061	4.0781	2	0.04339894101	0.3160272179	-3.591243015	1.902749805	-4.023327941	1.641375439	-0.3916624454	1.601833637	-4.022445827	1.638913507	-0.3906577116	1.613169139	0.4499711473	0.02033455663	-3.043658463	1.282074475	a248bdd	2x2_2C_8b_C2v_L	9.99	1.10354479	2	0.999999999607664	1.0	0.001716504341	-0.01401277846	2.677056882e-05	0.0013982761	-0.001151529832	-0.01811796445	-0.3531485989	1.374733173	-0.0002406490937	-0.0213330628	-0.3523116104	1.346563135	-0.002459718499	0.008119286272	0.0008269252256	0.000128558038	boucle.py	R0:S0:1	uncorrelated	-0.1714914378	1.855425681	-1.303915064	0.8585502445	1.990067196	-2.150519175	-0.003668049107	0.05043457455	-1.990138477	2.161677006	0.0009062601071	-0.04417004418	0.4778396156	-0.4235979341	-2.507519155	3.163858736	2025-01-09@11:36	2.1719	1	2.429466356e-16	0.1609	-2.504872819e-16	v2.7.1	
0	-78.52999188	-93.7904	14	0.1612292524	4.0781	2	0.04444761115	0.3621939297	-3.353133294	1.893459125	-4.016084971	1.631857777	-0.3872219408	1.581639315	-4.016411109	1.637772549	-0.3894199683	1.551039131	0.4509300993	0.02136725546	-3.043620696	1.270239044	a248bdd	2x2_2C_8b_C2v_L	9.94	1.099363033	2	0.9999999995966505	0.9999999999999997	0.004569523409	-0.04013064857	0.0006630984291	0.002023784412	0.01139001643	0.2309737536	-0.3500501871	1.354228352	0.01236266882	0.2289823907	-0.3523052251	1.42763828	-0.0004360699449	-0.0008023242574	0.001282349691	-0.003545277848	boucle.py	R0:S0:1	uncorrelated	-0.1691667365	1.871501245	-1.272672132	0.8955491169	1.987955217	-2.187734716	0.03179929065	-0.5880981339	-1.98750932	2.160443024	-0.03425399961	0.5938738864	0.4787851583	-0.4254986958	-2.507256935	3.189456143	2025-01-09@11:37	2.1719	1	3.080112988e-16	0.1609	1.963673064e-16	v2.7.1	
0	-79.10077938	-93.7904	14	0.1628811479	4.0781	2	0.2052916744	0.335795135	-3.610822671	1.90434687	-3.988086536	1.630770342	-0.4074957878	1.604790845	-3.990423798	1.633524634	-0.4099840356	1.59307718	0.4604157894	0.02013908973	-3.006366477	1.271423228	a248bdd	2x2_2C_8b_C2v_L	9.94	1.100863946	2	0.999999999669828	0.9999999999999997	0.00322701841	-0.01370594014	0.001262261142	-0.0009135585632	0.00482550833	0.09855816476	-0.3586740634	1.361141074	0.004766022639	0.09901825395	-0.3603289408	1.391154828	0.001019025092	-0.00393804437	-0.0006876870914	-0.0004134948257	boucle.py	R0:S0:1	uncorrelated	-0.243998902	1.9653704	-1.321866945	0.8616263244	1.989753822	-2.188575444	0.01397239583	-0.2361359627	-1.990260135	2.176335035	-0.01324891237	0.2357223582	0.4878135478	-0.4286927113	-2.506442989	3.189116864	2025-01-09@11:38	2.1719	1	3.080112988e-16	0.1609	1.963673064e-16	v2.7.1	
0	-79.23739953	-93.7904	14	0.1629854375	4.0781	2	0.2033205558	0.3456257144	-3.617137868	1.903663268	-3.99250028	1.632101453	-0.4307886633	1.615357938	-3.994347297	1.635358394	-0.4304214873	1.601412087	0.5379921149	0.01945409445	-3.012429027	1.270635743	a248bdd	2x2_2C_8b_C2v_L	9.94	1.100892385	2	0.9999999997127982	0.9999999999999997	-0.001017066594	0.004233308886	-0.0002682197968	-0.0002386008053	0.006743971216	0.178324586	-0.3604550193	1.348807743	0.006658435802	0.179962245	-0.3611449018	1.383275256	0.0006187064377	-0.002101103372	6.2211887e-07	-0.0005767454842	boucle.py	R0:S0:1	uncorrelated	-0.2481243814	1.987714566	-1.320639556	0.8668346785	1.990146531	-2.183170123	0.02431833658	-0.4007641621	-1.990331436	2.168921798	-0.02328407036	0.3998254582	0.4976274943	-0.4291844761	-2.510254068	3.191372008	2025-01-09@11:38	2.1719	1	3.080112988e-16	0.1609	1.963673064e-16	v2.7.1	
0	-79.05026947	-92.9904	14	0.1601456914	4.0781	2	0.05806928893	0.3622511018	-3.702543961	1.900039697	-4.0028604	1.630271092	-0.4096518717	1.555803153	-3.999793527	1.623191103	-0.4048765257	1.580504135	0.4694565858	0.02040284112	-3.005252584	1.259727401	a248bdd	2x2_2C_8b_C2v_L	9.89	1.096160366	2	0.9999999996521988	0.9999999999999997	-0.006656911715	0.05169345639	0.0006743827124	-0.007231972657	-0.01155060637	-0.2593663124	-0.3610506534	1.416016331	-0.01350651103	-0.2486220266	-0.357412137	1.346585229	0.006929018087	-0.02289595355	-0.002586518834	-0.0002854823118	boucle.py	R0:S0:1	uncorrelated	-0.1813538685	1.915734777	-1.32432279	0.8819738482	1.992872535	-2.186337251	-0.0323617862	0.6223665099	-1.993138909	2.217425749	0.03930780015	-0.6392360374	0.4865787995	-0.4276742734	-2.506993347	3.205634467	2025-01-09@11:39	2.1719	1	-8.778757856e-17	0.1609	-5.00774644e-16	v2.7.1	
0	-78.84983074	-92.9904	14	0.16210047	4.0781	2	0.2104913839	0.3534072641	-3.621863832	1.901606149	-3.957381016	1.628428263	-0.4297257557	1.583802648	-3.955450094	1.623812151	-0.4296883395	1.604525404	0.4719081228	0.02049484917	-2.968346411	1.262418855	a248bdd	2x2_2C_8b_C2v_L	9.89	1.098249129	2	0.9999999996840823	0.9999999999999997	0.001791230801	-0.009008266103	0.0003877856481	0.001519091184	-0.005860116602	-0.120912186	-0.3674338079	1.405242489	-0.004616778266	-0.1248950465	-0.3666858637	1.356634092	-0.001697485416	0.004920042679	0.000428359935	-0.0002430303763	boucle.py	R0:S0:1	uncorrelated	-0.2482113297	2.007712526	-1.327442062	0.8772599549	1.990224846	-2.191396674	-0.01747321047	0.2824791716	-1.990371152	2.211307494	0.01304486401	-0.2713943228	0.4959154717	-0.4351430831	-2.506011288	3.204501499	2025-01-09@11:40	2.1719	1	-8.778757856e-17	0.1609	-5.00774644e-16	v2.7.1	
0	-78.92084159	-92.9904	14	0.1621307338	4.0781	2	0.2179299327	0.3568738531	-3.620847917	1.902190155	-3.961263402	1.626855454	-0.4403162577	1.595305184	-3.960598543	1.624072036	-0.4403652876	1.605737038	0.539946193	0.01969641957	-2.972432698	1.260545857	a248bdd	2x2_2C_8b_C2v_L	9.89	1.098015678	2	0.9999999996891913	0.9999999999999997	-0.00596295341	0.02643641285	-0.002102739868	-0.0008459983726	-0.005966177834	-0.193310058	-0.3661871915	1.383219684	-0.007348924421	-0.1863912523	-0.3652531387	1.355672789	0.001813336294	-0.004940588417	-0.000285352739	3.570445242e-06	boucle.py	R0:S0:1	uncorrelated	-0.2545401089	2.018033863	-1.324826245	0.8752719359	1.990185033	-2.197377162	-0.02022906483	0.4059753609	-1.990183931	2.209559191	0.02556901981	-0.4167332087	0.5029309413	-0.4339366741	-2.508796857	3.208745633	2025-01-09@11:41	2.1719	1	-8.778757856e-17	0.1609	-5.00774644e-16	v2.7.1	
