model	E_kin	D	M	U	Up	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	ed	ep	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tbA1down_1	tbA1up_1	tbA2down_1	tbA2up_1	tbA3down_1	tbA3up_1	tbA4down_1	tbA4up_1	tbA5down_1	tbA5up_1	tbA6down_1	tbA6up_1	tbA7down_1	tbA7up_1	tbA8down_1	tbA8up_1	tbB1down_1	tbB1up_1	tbB2down_1	tbB2up_1	tbB3down_1	tbB3up_1	tbB4down_1	tbB4up_1	tbB5down_1	tbB5up_1	tbB6down_1	tbB6up_1	tbB7down_1	tbB7up_1	tbB8down_1	tbB8up_1	tpd	tpp	tppp	trb1_1	trb2_1	trb3_1	trb4_1	trb5_1	trb6_1	trb7_1	trb8_1	ave_D	ave_M	ave_ed	ave_ep	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tbA1_down_1	ave_tbA1_up_1	ave_tbA2_down_1	ave_tbA2_up_1	ave_tbA3_down_1	ave_tbA3_up_1	ave_tbA4_down_1	ave_tbA4_up_1	ave_tbA5_down_1	ave_tbA5_up_1	ave_tbA6_down_1	ave_tbA6_up_1	ave_tbA7_down_1	ave_tbA7_up_1	ave_tbA8_down_1	ave_tbA8_up_1	ave_tbB1_down_1	ave_tbB1_up_1	ave_tbB2_down_1	ave_tbB2_up_1	ave_tbB3_down_1	ave_tbB3_up_1	ave_tbB4_down_1	ave_tbB4_up_1	ave_tbB5_down_1	ave_tbB5_up_1	ave_tbB6_down_1	ave_tbB6_up_1	ave_tbB7_down_1	ave_tbB7_up_1	ave_tbB8_down_1	ave_tbB8_up_1	ave_trb1_1	ave_trb2_1	ave_trb3_1	ave_trb4_1	ave_trb5_1	ave_trb6_1	ave_trb7_1	ave_trb8_1	ave_ep_2	ave_mu_2	ave_tpp_2	ave_tppp_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	GS_consistency	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	4.0624022	0	0	10	0	-2.0403859	-5.8315882	-5.9134223	0.80856337	-5.2550557	-0.69264657	-0.69221354	-5.8261223	0	2.5	11.195	-6.6891172e-05	4.171281e-05	-2.6637375e-06	-1.0167469e-05	-0.00015200803	-0.00013333318	-0.27544716	-3.5964104e-06	0.87077076	0.10688574	2.702664	2.6798562	1.1088706	-1.3036159	0.1934653	-0.54964502	0.0030272141	2.5651439	2.9123184e-05	5.9708127e-05	0.00013122981	2.332496e-06	3.0575267	-0.0055566567	0.1264557	0.8718451	0.72490603	2.585607	2.9052101	1.3608833	0.55127168	-0.19369379	2.5650976	0.0059273289	-8.7334235e-05	-1.1403595e-05	-7.6914639e-06	-0.0001421389	-0.0028676381	3.0575723	2.3	1	0.2	-2.6708515e-06	2.4530773e-05	2.5212276e-05	-7.6609273e-06	-8.8245469e-06	-0.27557687	-0.00012223032	0.00017176832	6.9420883e-08	0.19547869	0.42966407	1.2368885	1.6665525	-0.65881773	-0.24407002	0.10631798	0.31024777	1.839348	1.5711704	1.8907224	0.040991652	1.9850177	1.9790573	1.9790743	1.4424295	1.297113	4.952e-05	-3.1354813e-05	3.388654e-06	1.3445391e-05	0.00011176273	0.00021903333	0.51665255	-4.7054962e-06	-0.60270486	-0.16618507	-0.92253428	-0.33400438	-0.59778215	-0.063513335	0.0781028	0.32158528	-0.0013381044	-0.039264954	-5.4476412e-05	-8.8217843e-06	-0.00023484721	3.9947102e-06	-1.2452388	9.1376205e-05	-0.16770296	-0.6000037	-0.26404092	-1.054526	-0.21347924	-0.31653701	-0.32293977	-0.077670914	-0.039244289	-0.0026232676	1.0363774e-05	1.5767205e-05	-2.9968865e-06	0.00026055774	4.8952307e-05	-1.2452693	3.5798275e-06	-9.2904482e-06	-2.9941108e-05	1.1265758e-05	9.3335781e-06	0.51686453	0.00018465451	-0.00012054579	2	2	0	0	-108.76353	R0:S0:1	1.297113	-69.56	uncorrelated	2	8eae08f	v2.2.3	YY	3	sharp_wc_2.0_b_50	self-energy	boucle_tempo_mu_up_down.py	2023-10-09@12:09
2x2_2C_8b_C2v_L	4.0613777	0	0	10	0	-1.9141179	-5.7996066	-5.8793991	0.85924227	-5.2370438	-0.7202902	-0.72023767	-5.6639251	0	2.5	11.15	-3.5181847e-05	7.1268779e-06	-1.4626089e-05	-3.0210946e-05	-9.5137824e-05	-0.00010934456	-0.27069278	-1.785688e-05	0.83980631	0.10170159	2.7217201	2.6959759	1.1075542	-1.2796258	0.19553701	-0.55090291	0.0019604422	2.5688595	2.5394278e-05	3.2330851e-05	8.3229631e-05	5.4377684e-06	3.0252005	0.001192384	0.11885859	0.84116955	0.73195736	2.5856226	2.9079298	1.397195	0.5527322	-0.19566727	2.5688292	-0.0012778043	-2.7597223e-05	-2.8462106e-05	-1.6678438e-05	-0.00016059667	-0.0018127594	3.0252323	2.3	1	0.2	3.2749625e-05	-4.6754104e-05	2.5376886e-05	4.6137481e-06	6.9107332e-07	-0.27068875	-0.0001410855	0.00012638781	4.8819527e-08	0.19512563	0.42969722	1.2368849	1.666582	-0.6589456	-0.2441126	0.10633922	0.31161262	1.843221	1.5693386	1.8891539	0.041381411	1.9850872	1.9792964	1.9792952	1.4363042	1.2985263	2.8855496e-05	-2.4767536e-06	2.095062e-05	3.7261091e-05	6.5896599e-05	0.00016012886	0.51425053	2.1149376e-05	-0.59428593	-0.16449363	-0.92695219	-0.33560335	-0.59717421	-0.067471634	0.078171583	0.32245954	-0.00086087496	-0.039159835	-4.338161e-05	-5.04147e-06	-0.00013946191	1.9666836e-06	-1.2490695	-1.953565e-05	-0.16578793	-0.59215737	-0.26648264	-1.0539985	-0.2143853	-0.32877763	-0.32393328	-0.077696757	-0.039143262	0.00056143096	7.5038388e-06	4.2851865e-05	-3.3150286e-06	0.00027548151	3.011187e-05	-1.2491027	-2.6809938e-05	1.9928572e-05	-3.0113505e-05	-1.0942329e-06	-5.9440457e-06	0.51423792	0.00022629901	-9.5828202e-05	2	2	0	0	-107.93605	R0:S0:1	1.2985263	-69.2	uncorrelated	2	8eae08f	v2.2.3	YY	5	sharp_wc_2.0_b_50	self-energy	boucle_tempo_mu_up_down.py	2023-10-09@12:15
2x2_2C_8b_C2v_L	4.0625747	0	0	10	0	-2.0458018	-5.8328424	-5.9169567	0.80306718	-5.2562133	-0.68920044	-0.68867337	-5.8424175	0	2.5	11.2	-0.00017812739	0.00011312143	-1.8254354e-05	-3.589052e-05	8.9619556e-05	-0.00014493456	-0.27581408	9.9617108e-07	0.86993817	0.10618304	2.7025096	2.6791939	1.1088349	-1.3029534	0.19328404	-0.54941538	0.002545227	2.5644698	1.3708463e-06	-2.4376857e-05	-8.1943786e-05	-6.50419e-06	3.0605864	-0.0063494544	0.12647001	0.87116732	0.7243884	2.5851674	2.9048077	1.3612224	0.55105523	-0.19354354	2.5644273	0.0067480167	7.0184463e-05	2.4301059e-05	-6.0824497e-06	9.413111e-05	-0.0024094913	3.0606322	2.3	1	0.2	-5.3098328e-05	7.3774853e-05	4.3060395e-05	-1.0125804e-05	1.0251301e-05	-0.27596286	-0.00011961292	-0.00010927868	2.0452168e-07	0.19552082	0.42965984	1.2368909	1.6665507	-0.65879927	-0.24406	0.1063135	0.31010656	1.8396718	1.5708726	1.8906949	0.040943742	1.9850159	1.979045	1.9790638	1.4430266	1.2969708	0.00013439347	-7.9667861e-05	2.4501449e-05	4.5424683e-05	-6.5136136e-05	0.00023744185	0.51672818	-1.4250696e-05	-0.60215478	-0.16591882	-0.92300603	-0.33390335	-0.59781174	-0.063593422	0.078064119	0.32141505	-0.0011284649	-0.039258849	-6.4234521e-06	4.502193e-06	0.00015235515	-1.1672477e-06	-1.244869	0.0001055445	-0.16747059	-0.59942782	-0.26402552	-1.0548828	-0.2133474	-0.31686181	-0.32279218	-0.07761691	-0.039237666	-0.0029881781	-7.6676384e-06	-4.6591608e-05	3.8258744e-06	-0.0001683166	3.8584169e-05	-1.2448991	4.2449283e-05	-2.9975026e-05	-4.9416761e-05	1.2082347e-05	-8.571328e-06	0.51696483	0.00017610954	7.6774567e-05	2	2	0	0	-108.82619	R0:S0:1	1.2969708	-69.6	uncorrelated	2	8eae08f	v2.2.3	YY	4	sharp_wc_2.0_b_50	self-energy	boucle_tempo_mu_up_down.py	2023-10-09@12:16
2x2_2C_8b_C2v_L	4.0612418	0	0	10	0	-1.9008422	-5.7971366	-5.8763624	0.86511936	-5.2335799	-0.72275541	-0.72234887	-5.6443138	0	2.5	11.145	5.9671934e-06	1.6283074e-06	-1.3640956e-06	3.9843238e-06	-4.7968139e-05	-0.00015989477	-0.26991906	6.8111715e-07	0.83720834	0.10107458	2.719768	2.6922034	1.1167636	-1.2895795	0.19582337	-0.55120372	-0.00042750619	2.5688641	-5.8647139e-06	7.1269405e-06	2.4925643e-05	-1.60322e-05	3.0210766	-0.007036616	0.11819229	0.83816451	0.72298001	2.5921302	2.9109252	1.3890689	0.55298296	-0.19596363	2.5688062	0.0076297884	-6.1741056e-05	7.209432e-06	-1.1267681e-05	-1.1103835e-05	0.00036807154	3.0211218	2.3	1	0.2	-4.1885018e-05	2.6421035e-05	-2.0873469e-05	5.2103748e-06	-1.5344217e-05	-0.2700177	-0.00011977908	3.8162669e-05	-1.096353e-08	0.19508031	0.4297014	1.2368843	1.6665856	-0.6589624	-0.24411836	0.10634207	0.31178568	1.8435069	1.5694473	1.8888148	0.041442536	1.9850936	1.9793282	1.9793392	1.4355413	1.2987052	-2.6611386e-06	2.3017448e-06	3.558784e-07	-6.1287881e-06	4.1012783e-05	0.00027738459	0.51371238	1.9642195e-06	-0.59378103	-0.16434082	-0.92513946	-0.33611152	-0.60021512	-0.066341798	0.078175449	0.32264554	0.00018835731	-0.039145563	1.0155065e-05	-9.1965975e-07	-4.5569071e-05	1.1668552e-06	-1.2495422	0.00011345505	-0.16571158	-0.59138635	-0.26597606	-1.0553752	-0.21540475	-0.32519164	-0.32408327	-0.077725865	-0.039122001	-0.0033516095	3.4977135e-06	-1.0052406e-05	9.4903282e-07	1.9622216e-05	-5.265089e-06	-1.2495722	3.0202165e-05	-1.5530056e-05	2.3618915e-05	-9.5314027e-06	1.6451856e-05	0.51385642	0.00017931585	-2.1320748e-05	2	2	0	0	-107.83958	R0:S0:1	1.2987052	-69.16	uncorrelated	2	8eae08f	v2.2.3	YY	5	sharp_wc_2.0_b_50	self-energy	boucle_tempo_mu_up_down.py	2023-10-09@12:24
2x2_2C_8b_C2v_L	4.0627594	0	0	10	0	-2.0515962	-5.8303285	-5.9205202	0.79731374	-5.2577281	-0.68581273	-0.68548588	-5.85989	0	2.5	11.205	-2.5990171e-06	1.0822503e-05	3.731634e-06	1.3046083e-05	-4.6074224e-05	-0.00016226423	-0.2762972	-4.8364872e-06	0.86877991	0.10461771	2.7009748	2.679746	1.1107928	-1.2979556	0.19304729	-0.54902206	-0.0011190958	2.5639286	2.5803401e-06	1.1817129e-05	2.5392382e-05	-7.4174108e-06	3.0639735	-0.0047447526	0.12643141	0.87003336	0.72154251	2.5823013	2.9049121	1.3654559	0.55078236	-0.1933233	2.5638654	0.0050387218	-2.9617704e-05	-6.4313624e-06	-1.2188103e-05	-5.005402e-05	0.0010191772	3.0640256	2.3	1	0.2	-4.7145094e-05	6.0583772e-05	-1.821418e-05	5.3871124e-06	-5.3210652e-06	-0.27638147	-0.00012252038	4.9153162e-05	1.0480212e-07	0.19556665	0.429655	1.2368935	1.6665485	-0.65877976	-0.24404901	0.1063086	0.30996211	1.8402114	1.5706881	1.890291	0.04088249	1.9850142	1.9790322	1.9790416	1.443682	1.2968262	4.9465752e-06	-2.3946075e-06	-6.7082675e-06	-1.8263524e-05	3.4390709e-05	0.0002742792	0.51695289	4.8101958e-06	-0.60130671	-0.16547065	-0.92329324	-0.33376722	-0.59849105	-0.064184975	0.078031092	0.32115945	0.0004977818	-0.039257163	-6.5154363e-06	-1.4770653e-06	-4.5885815e-05	1.2163563e-06	-1.2444609	7.9891318e-05	-0.16714976	-0.59833247	-0.26391536	-1.0550928	-0.2133915	-0.3187915	-0.32263649	-0.07755573	-0.039233748	-0.002232289	3.918859e-06	8.8600859e-06	-5.2110987e-07	9.2173493e-05	-1.491763e-05	-1.2444944	3.8521219e-05	-2.6810756e-05	2.1729146e-05	-6.8033967e-06	2.6163494e-06	0.5170721	0.00017543888	-3.415184e-05	2	2	0	0	-108.88591	R0:S0:1	1.2968262	-69.64	uncorrelated	2	8eae08f	v2.2.3	YY	5	sharp_wc_2.0_b_50	self-energy	boucle_tempo_mu_up_down.py	2023-10-09@12:24
2x2_2C_8b_C2v_L	4.0629039	0	0	10	0	-2.0636998	-5.8366897	-5.9239507	0.79197066	-5.2596613	-0.68263822	-0.68180949	-5.8791553	0	2.5	11.21	0.0001117571	-7.6087734e-05	6.4186183e-06	1.7190178e-05	3.5277676e-05	-0.00013215501	-0.27670817	-1.008422e-05	0.87164739	0.10574949	2.7016825	2.6788221	1.1061162	-1.3000945	0.19294281	-0.54902849	0.0074967696	2.5634804	9.6907193e-06	-3.6066239e-05	-3.3741036e-05	-9.9641029e-06	3.0678104	-0.0056679087	0.12708762	0.87293203	0.72617135	2.5825499	2.9032407	1.3624422	0.55070196	-0.19321483	2.5634103	0.0059824598	-5.5995046e-08	7.0447191e-06	-4.6520203e-07	3.6775269e-06	-0.0070936885	3.0678706	2.3	1	0.2	5.8551532e-05	-7.4141294e-05	-1.1403425e-05	4.2123946e-06	-1.3592738e-05	-0.27693919	-0.00014156751	-3.6758107e-05	-8.7450244e-09	0.19560993	0.42965103	1.2368943	1.6665453	-0.65876215	-0.24404269	0.10630548	0.30978173	1.8397714	1.5705943	1.8908344	0.040843926	1.9850064	1.979003	1.9790317	1.4444258	1.2966396	-8.6185707e-05	4.9417727e-05	-7.6210221e-06	-2.115345e-05	-2.8394238e-05	0.0002042737	0.51701308	3.3018234e-06	-0.60217004	-0.16569512	-0.92385235	-0.3335244	-0.59696206	-0.063859501	0.077989346	0.3211008	-0.0033244433	-0.039261985	-1.9538775e-05	2.976433e-06	6.7971994e-05	3.7014956e-08	-1.2439864	9.4462134e-05	-0.16732184	-0.5993022	-0.26400379	-1.0549375	-0.21281732	-0.31782433	-0.32250797	-0.077534144	-0.03923904	-0.0026536728	-3.3536033e-07	-1.6295881e-05	2.6456152e-07	-4.3155153e-06	0.00011905359	-1.244022	-4.5765819e-05	3.2788567e-05	1.3101195e-05	-4.0399466e-06	1.2921367e-05	0.51737411	0.00022690231	2.1498694e-05	2	2	0	0	-108.98028	R0:S0:1	1.2966396	-69.68	uncorrelated	2	8eae08f	v2.2.3	YY	5	sharp_wc_2.0_b_50	self-energy	boucle_tempo_mu_up_down.py	2023-10-09@12:33
2x2_2C_8b_C2v_L	4.0611429	0	0	10	0	-1.8904711	-5.7903825	-5.8735183	0.87047717	-5.2312085	-0.72548696	-0.72560571	-5.6270927	0	2.5	11.14	6.3615578e-06	-2.8314581e-06	2.8818924e-06	-8.8301761e-07	-9.5309511e-05	-0.00012547073	-0.26941929	-1.3144877e-05	0.83489143	0.10014115	2.7244969	2.6975372	1.1072695	-1.2777806	0.19587985	-0.5511328	-0.00017062108	2.5691854	1.9325006e-05	1.6481755e-05	0.00010953236	6.5710149e-06	3.0176682	0.0039202524	0.1177291	0.83606539	0.73323415	2.5865098	2.9089558	1.4012216	0.55307478	-0.19601134	2.5691443	-0.0042664087	-5.1470397e-05	-1.985803e-05	-1.4842393e-05	-0.00015580479	0.00016181284	3.0176961	2.3	1	0.2	9.4511047e-06	-1.2721382e-05	6.6061002e-06	6.2014537e-06	-9.629252e-06	-0.26938732	-0.00014203828	0.00012893709	-7.7250742e-08	0.19504304	0.4297042	1.2368845	1.6665886	-0.65897577	-0.24412141	0.10634374	0.31194483	1.843871	1.5688477	1.8890434	0.041472533	1.9851032	1.9793653	1.9793608	1.4349003	1.298872	-7.5545786e-06	-1.2957402e-06	-3.8970511e-06	2.361997e-06	6.6409871e-05	0.00019223677	0.51347787	1.9469961e-05	-0.59298604	-0.16417396	-0.92765681	-0.33605644	-0.59692491	-0.067844675	0.078234614	0.32265794	7.473709e-05	-0.03912878	-3.1474559e-05	-4.8490585e-06	-0.00018406007	2.3109078e-06	-1.2499378	-6.3494978e-05	-0.16554777	-0.59065485	-0.26697278	-1.0542597	-0.21458022	-0.32983437	-0.32421586	-0.077742038	-0.039109617	0.0018724484	7.8544875e-06	3.0924001e-05	-3.1660176e-06	0.00026227029	-2.7761806e-06	-1.2499712	-7.2200358e-06	5.3198396e-06	-9.2646612e-06	-4.596584e-06	7.8995945e-06	0.5134219	0.00023418743	-9.8873478e-05	2	2	0	0	-107.75042	R0:S0:1	1.298872	-69.12	uncorrelated	2	8eae08f	v2.2.3	YY	5	sharp_wc_2.0_b_50	self-energy	boucle_tempo_mu_up_down.py	2023-10-09@12:33
2x2_2C_8b_C2v_L	4.0631015	0	0	10	0	-2.073387	-5.831541	-5.9266911	0.78596481	-5.2610391	-0.67879299	-0.67924425	-5.8975162	0	2.5	11.215	-0.00010787477	6.4410667e-05	-1.2120882e-05	-2.741289e-05	3.6905358e-05	-0.00017930179	-0.27733059	-4.9739185e-06	0.87175548	0.10367392	2.6995852	2.6758147	1.1065911	-1.3011792	0.19259782	-0.54847292	-0.0062352723	2.5629035	1.0261971e-05	-3.2187418e-05	-5.4647611e-06	2.3732747e-06	3.0714251	-0.0021358361	0.12711017	0.87315191	0.72468114	2.5820683	2.9027093	1.3596398	0.55028711	-0.19288174	2.5628323	0.0023080542	8.3594646e-06	6.5486725e-06	-2.1765742e-05	3.1202642e-06	0.0058905223	3.0714892	2.3	1	0.2	-2.3979929e-05	3.6384263e-05	3.2393251e-05	-7.2676545e-07	-9.5597551e-06	-0.27722663	-0.00011867786	-1.7977985e-05	1.5168752e-08	0.19565919	0.42964524	1.2368975	1.6665428	-0.65874193	-0.24403022	0.10629996	0.30964292	1.8402502	1.569944	1.8909005	0.04076436	1.9850067	1.9790073	1.9789968	1.4451282	1.2965026	8.0480928e-05	-4.5369597e-05	1.50932e-05	3.7019939e-05	-3.0887692e-05	0.00030777247	0.51740523	2.1531166e-06	-0.60147796	-0.16526015	-0.92439064	-0.3335404	-0.59716852	-0.063610878	0.077967982	0.32077927	0.0027677061	-0.039256429	-2.0449517e-05	1.9990093e-06	1.1803658e-05	7.3723743e-07	-1.2435487	3.3780886e-05	-0.16704414	-0.59832235	-0.26398264	-1.0559455	-0.21271491	-0.31704769	-0.3223049	-0.077478242	-0.03923174	-0.0010262991	-1.0743479e-06	-1.3054731e-05	1.1761822e-06	-5.4921258e-06	-9.8702298e-05	-1.2435878	2.029163e-05	-1.4216733e-05	-3.7686068e-05	3.4188377e-06	1.1090004e-05	0.51726805	0.00015903365	9.2105659e-06	2	2	0	0	-109.04233	R0:S0:1	1.2965026	-69.72	uncorrelated	2	8eae08f	v2.2.3	YY	5	sharp_wc_2.0_b_50	self-energy	boucle_tempo_mu_up_down.py	2023-10-09@12:41
2x2_2C_8b_C2v_L	4.0610596	0	0	10	0	-1.8771102	-5.789121	-5.8681705	0.87618647	-5.2298526	-0.72879616	-0.72837276	-5.6112629	0	2.5	11.135	0.00015349173	-7.9943766e-05	2.9662166e-05	6.2860968e-05	-2.6344262e-05	-0.00014741394	-0.26884452	-2.625158e-06	0.83205564	0.10006156	2.7218049	2.6946292	1.1192507	-1.2860311	0.19618567	-0.55136363	0.00031834369	2.5697679	4.1496159e-05	-2.1884305e-05	6.9259154e-05	-5.503927e-07	3.0146169	-0.0061459399	0.11703215	0.83308632	0.72121276	2.592367	2.9121099	1.3945241	0.55320067	-0.19632935	2.5697334	0.0066721341	-2.6243936e-05	-2.0800417e-05	-1.7978952e-05	-6.2073344e-05	-0.00031520031	3.0146413	2.3	1	0.2	-1.5232327e-05	1.6262995e-05	-5.4749363e-05	2.1838906e-05	-1.3306586e-05	-0.26894849	-0.00011702951	5.8443255e-05	2.7808561e-08	0.19501004	0.42970727	1.2368844	1.6665916	-0.65898646	-0.24412463	0.10634538	0.31206281	1.8441564	1.5693545	1.8883394	0.04150796	1.985111	1.9793832	1.9793946	1.4343312	1.2989944	-0.00012123118	5.5823761e-05	-4.4019424e-05	-7.4767086e-05	1.219085e-05	0.00024876785	0.51307888	-2.833795e-06	-0.59236137	-0.16406225	-0.92524677	-0.33644162	-0.60103186	-0.066934477	0.078195053	0.32277116	-0.00013986582	-0.039115788	-6.6001378e-05	-1.8805505e-06	-0.00011308506	2.8696006e-06	-1.2502887	9.9279547e-05	-0.16540964	-0.59003384	-0.26619537	-1.0553485	-0.21585345	-0.32697087	-0.32424918	-0.077725622	-0.039095518	-0.0029260358	3.9151804e-06	3.2221548e-05	-8.18367e-07	0.00010486766	4.8532752e-06	-1.2503189	1.5247564e-05	-7.5980402e-06	6.401778e-05	-2.3859553e-05	1.4982837e-05	0.51322787	0.00017642501	-4.9587216e-05	2	2	0	0	-107.66711	R0:S0:1	1.2989944	-69.08	uncorrelated	2	8eae08f	v2.2.3	YY	5	sharp_wc_2.0_b_50	self-energy	boucle_tempo_mu_up_down.py	2023-10-09@12:42
2x2_2C_8b_C2v_L	4.0632022	0	0	10	0	-2.096544	-5.8399214	-5.9284571	0.78018278	-5.2631135	-0.67562289	-0.67528782	-5.9157339	0	2.5	11.22	3.1004422e-05	-2.6150518e-05	-1.659281e-08	3.1175928e-06	1.0049574e-05	-0.00014199879	-0.27768888	-4.5098037e-06	0.8801067	0.10648877	2.6971537	2.6780279	1.1030509	-1.2971573	0.19231008	-0.54838207	0.0017826369	2.5624958	-1.5505687e-05	1.0224202e-05	-2.3108509e-05	9.6861301e-07	3.0749851	-0.0026926376	0.12887874	0.88118415	0.7276442	2.577609	2.9009208	1.3607701	0.55004152	-0.19265389	2.5624202	0.0028396694	3.2142978e-05	-1.1563172e-06	-9.5462621e-07	-9.3089408e-06	-0.0017125016	3.075045	2.3	1	0.2	5.7502321e-05	-4.7159226e-05	5.8280614e-06	-8.3793749e-06	8.2791108e-06	-0.27778318	-0.00013560855	-9.7927212e-06	-4.2715941e-08	0.19569545	0.42964137	1.2368977	1.6665391	-0.65872906	-0.24402625	0.10629788	0.30949606	1.8388894	1.5710748	1.8910718	0.040715243	1.9849996	1.978976	1.9789873	1.4458105	1.2963505	-2.2765437e-05	1.7988392e-05	3.2234844e-06	-4.5833243e-06	-6.7239636e-06	0.0002335788	0.51746988	9.1994024e-06	-0.60418707	-0.16603591	-0.92349125	-0.33297214	-0.59609851	-0.063900691	0.077967111	0.32073696	-0.00079020914	-0.039268458	2.6581608e-05	6.6519195e-07	4.2514691e-05	-1.5224433e-06	-1.2431138	4.4626379e-05	-0.16777191	-0.60102151	-0.26366287	-1.0542473	-0.21229402	-0.3179536	-0.32214958	-0.077509538	-0.039243377	-0.0012620509	-1.4767537e-06	1.2301459e-06	-4.8673621e-07	1.6498874e-05	3.0591093e-05	-1.2431476	-4.2778478e-05	2.34957e-05	-5.4887304e-06	1.1963077e-05	-1.151513e-05	0.51761246	0.00021458669	7.6124296e-06	2	2	0	0	-109.15646	R0:S0:1	1.2963505	-69.76	uncorrelated	2	8eae08f	v2.2.3	YY	5	sharp_wc_2.0_b_50	self-energy	boucle_tempo_mu_up_down.py	2023-10-09@12:50
2x2_2C_8b_C2v_L	4.0609192	0	0	10	0	-1.8656413	-5.7865741	-5.865725	0.8821797	-5.2259023	-0.73056072	-0.73058798	-5.5904083	0	2.5	11.13	-9.3174286e-05	4.8146285e-05	-4.4722457e-06	-3.3508979e-05	-6.8808719e-06	-0.00011541285	-0.26807854	9.3005434e-06	0.82978323	0.09969173	2.7272757	2.7008106	1.1100528	-1.2747178	0.19652792	-0.55163076	0.0024151589	2.5696213	9.0578707e-06	-6.895647e-06	4.1859535e-05	1.5390496e-05	3.0101167	0.0035419829	0.1162374	0.8312612	0.73188128	2.5874528	2.9103209	1.4064376	0.55349838	-0.19655868	2.5695689	-0.0038654918	4.3096159e-06	-2.5425125e-05	2.2755902e-05	-2.2842625e-05	-0.0022064254	3.0101505	2.3	1	0.2	2.2368644e-06	3.19851e-06	1.476304e-05	-6.7308974e-06	1.2748088e-06	-0.26806936	-0.00015075394	1.5580381e-05	-1.2005956e-07	0.19496142	0.42971145	1.2368841	1.6665954	-0.65900436	-0.24412998	0.10634811	0.31225521	1.8443512	1.568996	1.8885573	0.04156776	1.9851215	1.9794356	1.9794343	1.4334996	1.2991941	7.9002172e-05	-2.6244323e-05	4.5684142e-06	3.8665258e-05	-3.5216075e-07	0.00016737988	0.51259699	-7.1812547e-06	-0.59172079	-0.1640641	-0.92751013	-0.33637803	-0.59785646	-0.068388753	0.078223251	0.32294471	-0.0010604048	-0.039092352	-1.304567e-05	-1.6193952e-06	-6.9557699e-05	-1.9965131e-08	-1.2507997	-5.7158864e-05	-0.16529729	-0.58976619	-0.26716778	-1.0539475	-0.21509872	-0.33145071	-0.32441897	-0.077757815	-0.039073024	0.0016942232	9.2611659e-07	4.0677728e-05	-2.5674853e-06	3.483694e-05	3.3534276e-05	-1.250833	-1.3593879e-06	-1.0378667e-06	-1.6217842e-05	9.2327208e-06	-9.0322652e-08	0.51258164	0.00025011926	-1.8782626e-05	2	2	0	0	-107.57026	R0:S0:1	1.2991941	-69.04	uncorrelated	2	8eae08f	v2.2.3	YY	5	sharp_wc_2.0_b_50	self-energy	boucle_tempo_mu_up_down.py	2023-10-09@12:51
