2x2_2C_8b_C2v_L	8.9444444	2.1271111	-0.010866388	-4.8668272	-5.9210734	-0.020659654	-5.9208547	-0.018582707	-0.032340362	-5.7136771	9.62	0.035499917	0.51048286	-0.79948357	-0.036693365	0.79967919	0.036516178	-0.037904209	-1.0050903	0.85804444	0.44444444	0.12537778	0.081349308	0.00015776066	1.9637487	1.9264958	0.00012245439	1.926401	0.00012102102	9.1364879e-05	1.8600981	1.080691	-0.050727573	-0.68310247	1.0430153	0.042143337	-1.0439117	-0.041891802	0.035090444	1.5100483	0.01872582	0.00015775015	0.036100742	0.072208426	0.00012245026	0.072297992	0.00012101699	9.1363245e-05	0.13318963	0.018649048	4.7801438	3.2949618	3.7351889	4.294144	3.7364027	4.2925581	3.9238214	3.8954859	-85.213911	R0:N12:S0:1	-59.943111	uncorrelated	b7fd39a	v1.0.3	 2.65e+01	 1.76e-02	 1.33e-02	2022-07-05@09:30
2x2_2C_8b_C2v_L	9.8333333	2.1271111	0.092109211	-4.5493526	-5.8238493	0.25398867	-5.8237068	0.25394071	0.3136763	-5.9041822	9.62	-0.0012032024	0.48381053	-0.78368707	-0.033539814	0.78368898	0.033533786	0.045277048	-1.0128311	0.85804444	0.44444444	0.12537778	0.0609697	1.5554503e-07	1.9714963	1.9435159	8.7633356e-05	1.9435112	8.7596572e-05	0.00011789918	1.8990149	1.0605421	0.0015645218	-0.62280711	0.92300165	0.035559328	-0.92304862	-0.03555166	-0.039867804	1.2834068	0.014345372	1.5554502e-07	0.028382829	0.055705792	8.7631274e-05	0.055710269	8.7594491e-05	0.00011789658	0.097685907	0.014287523	4.5962566	3.4497432	3.7908351	4.2254571	3.7908948	4.2253841	3.9215884	3.9738099	-84.281896	R0:N12:S0:1	-59.943111	uncorrelated	b7fd39a	v1.0.3	 3.42e+01	 1.64e-03	 1.46e-01	2022-07-05@09:30
2x2_2C_8b_C2v_L	10.055556	2.1271111	0.092109304	-5.0188702	-6.438832	0.25789426	-6.4385495	0.25781274	0.30910817	-6.4218943	9.62	-3.2824526e-09	0.50808794	-0.82347217	0.030866452	0.82345501	-0.030861895	-0.044036628	-1.055669	0.85804444	0.44444444	0.12537778	0.053404525	0	1.9749443	1.9507515	6.8425072e-05	1.9507494	6.8404337e-05	0.00010518981	1.9112585	1.0530136	4.084219e-09	-0.58832758	0.86525239	-0.031651718	-0.86527277	0.031646949	0.037984176	1.2048338	0.012663907	0	0.024955787	0.048654207	6.8423839e-05	0.048656273	6.8403105e-05	0.0001051878	0.086237926	0.012607629	4.5450559	3.4921633	3.8156689	4.1966148	3.8156816	4.1965995	3.9099739	4.0028556	-88.677772	R0:N12:S0:1	-59.943111	uncorrelated	b7fd39a	v1.0.3	 1.70e+01	 4.63e-04	 1.47e-01	2022-07-05@09:30
2x2_2C_8b_C2v_L	8.4444444	2.2838889	0.092111295	-4.4834236	-5.7562572	0.25391849	-5.7562699	0.25391324	0.30610284	-5.8444207	9.62	-0.00018387455	0.49671002	-0.79403555	0.0045361443	0.79403609	-0.0045291445	0.0019684289	-1.0209406	1.0725556	0.55555556	0.15672222	0.098124714	4.229118e-09	1.9520333	1.9102751	1.7971007e-06	1.9102757	1.7915716e-06	2.4022127e-07	1.8379233	1.0973722	0.00026787456	-0.77106685	1.1422336	-0.0051719618	-1.1422291	0.0051640008	-0.0017954562	1.6222324	0.02215473	4.229118e-09	0.047759995	0.087814015	1.7970997e-06	0.087813481	1.7915707e-06	2.4022126e-07	0.15284392	0.02204416	4.9008985	3.2110137	3.6852575	4.3583352	3.6852534	4.358341	3.940378	3.8351675	-84.251128	R0:N12:S0:1	-58.688889	uncorrelated	b7fd39a	v1.0.3	 4.05e+01	 3.47e-01	 1.00e+06	2022-07-05@09:30
2x2_2C_8b_C2v_L	9.3888889	2.1271111	0.046516451	-4.6035918	-5.8801717	0.025969396	-5.8801042	0.025960854	0.02884881	-5.9829944	9.62	-0.024750256	0.49123597	-0.78971232	0.034721789	0.78970675	-0.034718488	0.042853763	-1.020776	0.85804444	0.44444444	0.12537778	0.069182049	6.8549381e-05	1.9670025	1.9360876	0.00010341808	1.936087	0.00010339799	0.00011682379	1.8857948	1.068659	0.033176346	-0.66308869	0.97786024	-0.038630365	-0.97786462	0.038626649	-0.039394017	1.3647852	0.016132715	6.8547492e-05	0.032849733	0.062921322	0.00010341514	0.062921864	0.00010339505	0.00011682129	0.10989687	0.016066879	4.6668948	3.3918995	3.7661762	4.2549876	3.7661768	4.2549868	3.9215501	3.9497614	-84.899232	R0:N12:S0:1	-59.943111	uncorrelated	b7fd39a	v1.0.3	 4.96e+01	 1.34e-03	 1.85e-03	2022-07-05@09:30
2x2_2C_8b_C2v_L	8.5	2.1271111	0.092109313	-4.4169167	-5.6368184	0.25497936	-5.6367974	0.25498934	0.31301902	-5.802369	9.62	9.9985769e-06	0.49434958	-0.78685551	-0.002837106	0.78685539	0.002785989	4.5267305e-05	-1.0181249	0.85804444	0.44444444	0.12537778	0.098049522	0	1.9519631	1.9096065	7.1311739e-07	1.909605	6.8763944e-07	1.2866824e-10	1.8395516	1.0973181	-1.4594688e-05	-0.77273153	1.1460493	0.0032522684	-1.1460617	-0.003193638	-4.1464677e-05	1.6135402	0.022142509	0	0.047825044	0.088452754	7.1311724e-07	0.088454166	6.876393e-07	1.2866824e-10	0.15142604	0.022034563	4.8920515	3.218818	3.6829412	4.3610203	3.6829538	4.3610025	3.9430141	3.8376601	-83.543056	R0:N12:S0:1	-59.943111	uncorrelated	b7fd39a	v1.0.3	 1.54e+01	 0.00e+00	 4.06e-03	2022-07-05@09:30
2x2_2C_8b_C2v_L	9.2777778	2.2838889	0.041631416	-4.7139782	-5.7356438	0.044533032	-5.7356372	0.044679794	0.044334464	-5.3365109	9.62	0.041199742	0.62973815	-0.99263967	0.057531122	0.99264343	-0.057550598	-0.067381393	-1.2458434	1.0725556	0.55555556	0.15672222	0.11192696	0.00032121472	1.9591743	1.901463	0.00040401416	1.9014611	0.00040425279	0.00030630829	1.794358	1.1105269	-0.073466171	-0.6862368	1.1907048	-0.075034488	-1.1907199	0.075056841	0.062613467	1.8417919	0.024884711	0.00032116461	0.040762456	0.096307218	0.00040397238	0.096308936	0.00040421097	0.00030629526	0.18970731	0.024777075	5.1115477	3.0086435	3.6674165	4.391708	3.6674327	4.3916844	3.8723978	3.7496112	-84.309119	R0:N12:S0:1	-58.688889	uncorrelated	b7fd39a	v1.0.3	 7.84e+01	 9.34e-03	 1.99e-01	2022-07-05@09:30
2x2_2C_8b_C2v_L	10.277778	2.1271111	0.092109189	-4.9369625	-6.4792437	0.25351826	-6.4792426	0.25351476	0.31344726	-6.2963179	9.62	-9.0453168e-07	0.50433297	-0.82456933	0.0012067525	0.82456927	-0.0012123965	-0.0016737934	-1.0429139	0.85804444	0.44444444	0.12537778	0.050510308	0	1.9761402	1.9537687	1.0401787e-07	1.9537687	1.0499325e-07	1.5214363e-07	1.9155322	1.0501975	1.1168587e-06	-0.57648704	0.83972528	-0.0012315358	-0.83972535	0.0012372963	0.0014452525	1.1747055	0.012013773	0	0.023766407	0.045706527	1.0401787e-07	0.045706533	1.0499325e-07	1.5214363e-07	0.08221994	0.011952102	4.5177635	3.5159475	3.8259345	4.1848309	3.8259345	4.1848309	3.9157339	4.0052446	-88.370565	R0:N12:S0:1	-59.943111	uncorrelated	b7fd39a	v1.0.3	 1.04e+01	 4.44e-04	 1.49e-01	2022-07-05@09:30
2x2_2C_8b_C2v_L	8.1666667	2.2838889	0.092109434	-5.1064899	-6.1931734	0.25708604	-6.1932649	0.25707939	0.31274461	-5.6487028	9.62	-0.0001288347	0.52835292	-0.82208116	0.0040681996	0.82208762	-0.0041010977	0.00094230007	-1.0038793	1.0725556	0.55555556	0.15672222	0.1038862	2.1805867e-09	1.9563755	1.910153	1.4063351e-06	1.9101556	1.4292105e-06	4.9768712e-08	1.811389	1.102981	0.00019425845	-0.72329271	1.1428953	-0.0045977062	-1.142875	0.0046349513	-0.00083329019	1.7525288	0.023301739	2.1805867e-09	0.043493842	0.087956243	1.4063345e-06	0.087953764	1.4292099e-06	4.9768711e-08	0.17563977	0.023176686	5.0016103	3.1134334	3.6881155	4.3587925	3.6880995	4.3588148	3.9284767	3.7731168	-86.951927	R0:N12:S0:1	-58.688889	uncorrelated	b7fd39a	v1.0.3	 2.99e+01	 3.85e-01	 1.00e+06	2022-07-05@09:30
2x2_2C_8b_C2v_L	8.7222222	2.2838889	-0.034584156	-5.094174	-6.0389628	-0.19583116	-6.0389414	-0.19580762	-0.19536642	-5.3417677	9.62	-0.031878543	0.66237678	-1.0210981	0.07178517	1.0210927	-0.071779937	-0.08358245	-1.2515214	1.0725556	0.55555556	0.15672222	0.12918111	0.0002079836	1.9563449	1.8898372	0.00069902663	1.8898386	0.00069892871	0.00048036516	1.7525499	1.1273358	0.060443552	-0.68716756	1.2506491	-0.099059518	-1.2506369	0.099052943	0.079156062	2.02005	0.028110396	0.00020796182	0.043663117	0.1074491	0.00069890652	0.10744782	0.00069880864	0.0004803302	0.22341483	0.028011029	5.2904566	2.8576209	3.6411508	4.4367639	3.6411354	4.4367873	3.8721591	3.6162306	-86.586342	R0:N12:S0:1	-58.688889	uncorrelated	b7fd39a	v1.0.3	 4.35e+01	 9.18e-02	 5.30e-02	2022-07-05@09:30
2x2_2C_8b_C2v_L	10.388889	2.2838889	0.14078099	-5.311051	-6.5177769	0.20064372	-6.5174764	0.20114538	0.28800366	-6.3037717	9.62	-0.02927573	0.52407903	-0.82997677	-0.046047612	0.82995317	0.046063261	0.062089613	-1.0479007	1.0725556	0.55555556	0.15672222	0.049079067	8.157092e-05	1.9777305	1.9548351	0.0001528595	1.9548345	0.00015293856	0.00020558627	1.9172998	1.0486768	0.03575535	-0.5577438	0.83036286	0.047174766	-0.83036606	-0.047187667	-0.053385199	1.1624068	0.011693269	8.1568438e-05	0.02218649	0.044663646	0.00015285346	0.044664223	0.00015293251	0.00020557859	0.080552334	0.011661933	4.5049753	3.5257561	3.8302416	4.1799508	3.8302247	4.1799704	3.9138997	4.009564	-89.2827	R0:N12:S0:1	-58.688889	uncorrelated	b7fd39a	v1.0.3	 2.10e+01	 2.51e-01	 1.00e+06	2022-07-05@09:30
2x2_2C_8b_C2v_L	8.9444444	2.1271111	-0.0076641985	-4.8735312	-5.9240283	-0.048800111	-5.9237719	-0.049715251	-0.087156246	-5.717438	9.62	0.027389254	0.511065	-0.79862007	-0.03317017	0.79854206	0.033201908	-0.040757924	-1.0039535	0.85804444	0.44444444	0.12537778	0.081110076	9.3497531e-05	1.9636976	1.926666	0.00010080581	1.9266871	0.000101064	0.00010757026	1.8606688	1.0804694	-0.039045566	-0.68392826	1.0420976	0.038212028	-1.0418906	-0.038261756	0.038033103	1.5067575	0.018675368	9.3493845e-05	0.036150095	0.072042459	0.00010080302	0.072022553	0.00010106119	0.00010756802	0.13268283	0.018596025	4.7770554	3.297923	3.7365419	4.292332	3.7362327	4.2927355	3.9251503	3.8959413	-85.24146	R0:N12:S0:1	-59.943111	uncorrelated	b7fd39a	v1.0.3	 2.74e+01	 7.72e-03	 6.51e-03	2022-07-05@09:30
2x2_2C_8b_C2v_L	9.8333333	2.1271111	0.092109608	-4.5505281	-5.8248693	0.25403202	-5.8247275	0.25398405	0.31380385	-5.905104	9.62	-0.0015304906	0.48482017	-0.78416058	-0.029506016	0.7841506	0.029505004	0.043094059	-1.01298	0.85804444	0.44444444	0.12537778	0.061005247	2.5163925e-07	1.9713958	1.9434831	6.7841938e-05	1.9434819	6.7837197e-05	0.00010692441	1.8990501	1.0605866	0.0019898656	-0.62395015	0.92327037	0.031287313	-0.92328085	-0.031286247	-0.037965493	1.2831019	0.014352993	2.5163922e-07	0.028482396	0.0557376	6.784069e-05	0.055738766	6.7835949e-05	0.00010692227	0.097653963	0.014293098	4.5959527	3.4501512	3.7906755	4.2256274	3.7906799	4.225622	3.9221988	3.9734352	-84.29126	R0:N12:S0:1	-59.943111	uncorrelated	b7fd39a	v1.0.3	 3.40e+01	 0.00e+00	 1.08e-03	2022-07-05@09:30
2x2_2C_8b_C2v_L	9.8333333	2.2838889	0.030778716	-4.7089871	-5.9736014	-0.024005267	-5.9731013	-0.024008835	-0.037434258	-6.0107009	9.62	-0.024613357	0.49935973	-0.79856902	-0.033090265	0.79853716	0.033089826	0.042908847	-1.0252874	1.0725556	0.55555556	0.15672222	0.060472217	6.5588541e-05	1.971411	1.9440531	9.2641566e-05	1.9440482	9.2631939e-05	0.00011716179	1.8999775	1.0600355	0.032141365	-0.62403997	0.91886893	0.036408798	-0.91891373	-0.036407105	-0.039491111	1.2772768	0.014234585	6.5586858e-05	0.028466009	0.055182812	9.2639266e-05	0.055187594	9.262964e-05	0.00011715936	0.096792249	0.014179684	4.5926537	3.4529905	3.7926604	4.2232791	3.7926889	4.223244	3.9213268	3.9757548	-85.433799	R0:N12:S0:1	-58.688889	uncorrelated	b7fd39a	v1.0.3	 7.18e+01	 2.74e-01	 1.00e+06	2022-07-05@09:30
2x2_2C_8b_C2v_L	8.4444444	2.2838889	0.090959994	-4.594723	-5.1491819	0.25496197	-5.1492062	0.25510042	0.30727398	-4.8196933	9.62	0.00021776462	0.65108084	-0.97299873	-0.00049547377	0.97302158	0.00050346135	-0.00042150109	-1.2170086	1.0725556	0.55555556	0.15672222	0.16490995	1.1670568e-08	1.9498169	1.8547644	3.4300064e-08	1.8547445	3.5407095e-08	1.1664894e-08	1.6888588	1.1629538	-0.00046015542	-0.70332186	1.4065673	0.00070385204	-1.4067089	-0.00071510715	0.0003938569	2.2543328	0.034394106	1.1670568e-08	0.050365192	0.14077214	3.4300064e-08	0.14078963	3.5407095e-08	1.1664894e-08	0.27131023	0.034250851	5.5345987	2.6643873	3.56014	4.578989	3.5602608	4.578772	3.9149013	3.3784914	-81.318612	R0:N12:S0:1	-58.688889	uncorrelated	b7fd39a	v1.0.3	 4.48e+01	 2.32e-01	 2.33e-01	2022-07-05@09:30
2x2_2C_8b_C2v_L	10.944444	2.2838889	0.092109304	-5.0189962	-6.4388176	0.25796076	-6.4385352	0.25787924	0.30931024	-6.4216919	9.62	-3.2824526e-09	0.50902084	-0.8242906	0.030168686	0.82427189	-0.030163815	-0.043697855	-1.0558264	1.0725556	0.55555556	0.15672222	0.042849143	0	1.9800672	1.9601171	6.348877e-05	1.9601161	6.3468819e-05	0.00010295686	1.929205	1.0425662	3.9316958e-09	-0.53232335	0.78253908	-0.030336162	-0.7825481	0.030331466	0.037630101	1.0750475	0.010273645	0	0.019862329	0.039490632	6.3487734e-05	0.039491557	6.3467784e-05	0.00010295497	0.069256869	0.010235179	4.4443928	3.5799931	3.8485765	4.1592202	3.8485746	4.1592223	3.9182755	4.0232573	-88.509438	R0:N12:S0:1	-58.688889	uncorrelated	b7fd39a	v1.0.3	 9.01e+00	 2.62e-01	 1.00e+06	2022-07-05@09:30
2x2_2C_8b_C2v_L	9.3888889	2.1271111	0.044958568	-4.6055358	-5.88129	0.026963932	-5.881225	0.02695963	0.024696156	-5.9826723	9.62	-0.024769319	0.49118596	-0.78986436	0.03473274	0.78986001	-0.034729033	0.042232498	-1.0205772	0.85804444	0.44444444	0.12537778	0.069168023	6.8686106e-05	1.9670328	1.9360887	0.00010343403	1.9360878	0.00010341085	0.00011357214	1.8858193	1.0686456	0.033208092	-0.66279962	0.97785272	-0.038634883	-0.97786045	0.038630566	-0.038840235	1.3646534	0.01612976	6.8684209e-05	0.032819621	0.062920276	0.00010343109	0.062921131	0.0001034079	0.00011356977	0.1098742	0.016063798	4.6667639	3.3919704	3.7661758	4.2549874	3.7661815	4.2549802	3.9214719	3.9498579	-84.906755	R0:N12:S0:1	-59.943111	uncorrelated	b7fd39a	v1.0.3	 4.96e+01	 0.00e+00	 5.48e-04	2022-07-05@09:30
2x2_2C_8b_C2v_L	8.1666667	2.2838889	0.092071085	-5.0400282	-5.2650916	0.27851064	-5.2648339	0.27858778	0.3129108	-4.9296787	9.62	-0.0023521498	0.67893955	-0.98213068	0.0017621994	0.98210533	-0.0014174086	-0.0014286914	-1.2289725	1.0725556	0.55555556	0.15672222	0.17569333	1.3585268e-06	1.9527277	1.8452722	4.2373916e-07	1.8452554	2.741039e-07	1.2468285e-07	1.663062	1.1734201	0.005046763	-0.66726725	1.4434296	-0.0024996445	-1.4435295	0.002010415	0.0013020215	2.3507834	0.036142003	1.3585258e-06	0.047505964	0.14981036	4.2373911e-07	0.14982538	2.7410388e-07	1.2468285e-07	0.28918942	0.036002385	5.6441105	2.5566518	3.546806	4.6165281	3.5468604	4.6164269	3.8976497	3.2807007	-83.061983	R0:N12:S0:1	-58.688889	uncorrelated	b7fd39a	v1.0.3	 3.52e+01	 2.39e-04	 2.32e-01	2022-07-05@09:30
2x2_2C_8b_C2v_L	9.2777778	2.2838889	0.029494643	-4.721454	-5.734061	0.027941632	-5.7340515	0.027956923	0.024571254	-5.3308924	9.62	0.032821338	0.63192096	-0.99330267	0.050495647	0.99330085	-0.050496553	-0.061415382	-1.245482	1.0725556	0.55555556	0.15672222	0.11204173	0.00020536582	1.9590338	1.9013872	0.00031400982	1.9013876	0.00031402047	0.0002567116	1.7943537	1.1106869	-0.058708775	-0.68753393	1.1911624	-0.066108299	-1.191159	0.066109516	0.057295452	1.8416146	0.024906941	0.00020534532	0.040901667	0.096379226	0.00031398461	0.096378891	0.00031399525	0.00025670252	0.18971815	0.024787563	5.1115384	3.0093069	3.6668672	4.392366	3.6668623	4.3923731	3.8740029	3.7487941	-84.308179	R0:N12:S0:1	-58.688889	uncorrelated	b7fd39a	v1.0.3	 8.36e+01	 3.89e-03	 8.64e-03	2022-07-05@09:30
2x2_2C_8b_C2v_L	8.9444444	2.1271111	0.015359471	-4.8777379	-5.9262106	-0.035735157	-5.925967	-0.03656556	-0.092396375	-5.7216669	9.62	0.028747115	0.51220683	-0.79905298	-0.031653083	0.79899829	0.031714484	-0.04125005	-1.0041714	0.85804444	0.44444444	0.12537778	0.081092714	0.00010196196	1.9635846	1.9266593	9.1339547e-05	1.9266716	9.1739116e-05	0.00011047577	1.8608673	1.0804554	-0.040791307	-0.68510998	1.0421336	0.036387884	-1.04201	-0.03646772	0.038539414	1.5055454	0.018671466	0.00010195759	0.036261621	0.072048765	9.1337248e-05	0.072037159	9.1736796e-05	0.0001104734	0.13250708	0.018592175	4.7759163	3.299116	3.7363816	4.2924896	3.7361863	4.2927442	3.9258892	3.8959494	-85.268016	R0:N12:S0:1	-59.943111	uncorrelated	b7fd39a	v1.0.3	 2.74e+01	 5.48e-03	 1.87e-03	2022-07-05@09:30
2x2_2C_8b_C2v_L	8.7222222	2.2838889	0.1960456	-5.1116871	-5.9631101	-0.1003447	-5.9630554	-0.10030417	-0.044609531	-5.1749356	9.62	-0.048222382	0.66963764	-1.0185538	0.062142796	1.0185524	-0.062136753	-0.063896607	-1.2403361	1.0725556	0.55555556	0.15672222	0.13275157	0.00044890432	1.9565873	1.8879693	0.00051844992	1.8879651	0.00051831644	0.0002675752	1.7420391	1.1309215	0.08926147	-0.68130586	1.2598275	-0.085342039	-1.2598588	0.08533086	0.059522797	2.0605339	0.028760167	0.00044880243	0.043435996	0.10924476	0.00051838419	0.10924853	0.00051825076	0.00026756282	0.23161224	0.028650268	5.3221531	2.8277884	3.6371479	4.4449443	3.6371778	4.4448988	3.8807099	3.5775651	-86.016074	R0:N12:S0:1	-58.688889	uncorrelated	b7fd39a	v1.0.3	 4.38e+01	 1.98e-02	 1.60e-02	2022-07-05@09:30
2x2_2C_8b_C2v_L	11.222222	2.2838889	0.092109189	-4.937082	-6.479182	0.25351813	-6.4791809	0.25351463	0.31344694	-6.2960698	9.62	-7.6274722e-07	0.50557819	-0.82537966	0.0013085851	0.82537956	-0.0013146908	-0.0019373105	-1.0432568	1.0725556	0.55555556	0.15672222	0.040171704	0	1.9812126	1.9628062	1.1875702e-07	1.9628062	1.1986797e-07	2.0251066e-07	1.9333393	1.0399588	9.0596728e-07	-0.51882158	0.75681641	-0.0013096673	-0.75681638	0.0013157788	0.001669715	1.0425367	0.0096581004	0	0.018723097	0.036852136	1.1875702e-07	0.036852134	1.1986797e-07	2.0251065e-07	0.065310057	0.0096138098	4.4181013	3.6035397	3.8580074	4.1487246	3.8580072	4.1487248	3.923791	4.0242452	-88.202222	R0:N12:S0:1	-58.688889	uncorrelated	b7fd39a	v1.0.3	 6.32e+00	 2.25e-01	 1.00e+06	2022-07-05@09:30
2x2_2C_8b_C2v_L	9.8333333	2.2838889	0.22601578	-5.1167877	-6.044617	0.43825575	-6.0441432	0.43812851	0.41796156	-5.6071355	9.62	-0.036778066	0.65217673	-1.019187	-0.067002939	1.0191477	0.066999585	0.078290274	-1.2773607	1.0725556	0.55555556	0.15672222	0.092142416	0.00021133221	1.9659547	1.9181421	0.00042879892	1.918136	0.000428745	0.00034705245	1.8324181	1.0909833	0.0589307	-0.64454494	1.0955653	0.077952921	-1.0956104	-0.077948133	-0.067578882	1.6652712	0.020960738	0.00021131162	0.033954918	0.080282346	0.00042875228	0.080288173	0.00042869839	0.00034703536	0.15742325	0.020871556	4.9450478	3.1416142	3.7140661	4.3252377	3.7140876	4.3252087	3.8596615	3.8639076	-86.6767	R0:N12:S0:1	-58.688889	uncorrelated	b7fd39a	v1.0.3	 7.75e+01	 2.01e-03	 2.01e-01	2022-07-05@09:30
2x2_2C_8b_C2v_L	10.666667	2.2838889	0.092109608	-4.5505281	-5.8248693	0.25403202	-5.8247275	0.25398405	0.31380385	-5.905104	9.62	-0.0015304906	0.48482017	-0.78416058	-0.029506016	0.7841506	0.029505004	0.043094059	-1.01298	1.0725556	0.55555556	0.15672222	0.048504573	2.3740089e-07	1.9775092	1.9547215	6.5262796e-05	1.9547209	6.5258648e-05	0.00010526544	1.9200095	1.0482007	0.001903675	-0.56227215	0.83139211	0.030507331	-0.83139761	-0.030506404	-0.037715842	1.141689	0.011563329	2.3740087e-07	0.022404999	0.044774257	6.5261676e-05	0.044774855	6.5257529e-05	0.00010526344	0.077997159	0.011521492	4.4840723	3.5457456	3.8293722	4.1807667	3.8293713	4.1807677	3.9256531	4.0045193	-84.109873	R0:N12:S0:1	-58.688889	uncorrelated	b7fd39a	v1.0.3	 1.32e+01	 2.35e-01	 1.00e+06	2022-07-05@09:30
2x2_2C_8b_C2v_L	8.4444444	2.2838889	0.0077170855	-4.8537168	-5.3181474	-0.0072896036	-5.3181568	-0.0072996645	-0.27964618	-5.3001482	9.62	0.046218979	0.65374342	-0.97680069	-0.043502595	0.97680997	0.043515358	-0.088826078	-1.2515253	1.0725556	0.55555556	0.15672222	0.15195045	0.00047183689	1.9514266	1.861315	0.00027119688	1.861308	0.00027134184	0.00060450798	1.7246199	1.1499279	-0.092161508	-0.70685695	1.3798293	0.06240978	-1.3798802	-0.0624259	0.087582305	2.1310025	0.032229521	0.00047172297	0.048666582	0.13451845	0.00027117683	0.13452467	0.00027132176	0.00060445731	0.24489578	0.032118916	5.4214681	2.7564711	3.5703719	4.5516382	3.5704168	4.5515599	3.8718902	3.5197842	-83.369011	R0:N12:S0:1	-58.688889	uncorrelated	b7fd39a	v1.0.3	 3.88e+01	 4.29e-03	 2.60e-02	2022-07-05@09:30
2x2_2C_8b_C2v_L	9	2.2838889	0.092109313	-4.4169167	-5.6368184	0.25497936	-5.6367974	0.25498934	0.31301902	-5.802369	9.62	9.9985769e-06	0.49434958	-0.78685551	-0.002837106	0.78685539	0.002785989	4.5267305e-05	-1.0181249	1.0725556	0.55555556	0.15672222	0.083006085	0	1.9595765	1.9231394	6.8797359e-07	1.9231383	6.6339515e-07	1.2617439e-10	1.8644065	1.0824345	-1.4012632e-05	-0.72267163	1.0648186	0.0031696025	-1.0648282	-0.0031124665	-4.1011171e-05	1.4848102	0.019065561	0	0.040233332	0.075440421	6.8797346e-07	0.075441454	6.6339503e-07	1.2617439e-10	0.12934963	0.01897214	4.7698835	3.3118845	3.724025	4.3070796	3.7240357	4.3070654	3.9349231	3.8980739	-83.362566	R0:N12:S0:1	-58.688889	uncorrelated	b7fd39a	v1.0.3	 9.00e+01	 2.39e-01	 1.00e+06	2022-07-05@09:30
2x2_2C_8b_C2v_L	10.944444	2.2838889	0.092109304	-5.3764354	-6.3005933	0.32163425	-6.3004822	0.32145335	0.60963899	-5.6108863	9.62	-3.2824526e-09	0.67033675	-1.0407873	0.027389842	1.0408098	-0.027811203	0.036892533	-1.2792155	1.0725556	0.55555556	0.15672222	0.068869074	0	1.9733837	1.9385684	7.0002881e-05	1.9385636	7.2173013e-05	7.2005871e-05	1.8763013	1.0682422	5.0070931e-09	-0.59051601	0.96001355	-0.031096631	-0.96005918	0.031574692	-0.031027993	1.4280752	0.016075916	0	0.026526806	0.060521494	7.0001696e-05	0.060526141	7.2171753e-05	7.2005143e-05	0.11850234	0.015980142	4.7237458	3.3291055	3.7756171	4.2452833	3.7756589	4.2452303	3.8776609	3.9590579	-87.880379	R0:N12:S0:1	-58.688889	uncorrelated	b7fd39a	v1.0.3	 8.07e+00	 8.13e-04	 2.14e-01	2022-07-05@09:30
2x2_2C_8b_C2v_L	10.388889	2.2838889	0.15044931	-5.4004323	-6.3725357	0.36716138	-6.372468	0.36725537	0.77934669	-5.6120474	9.62	0.018076532	0.66983609	-1.0456236	-0.046375095	1.0457011	0.046785511	-0.065944637	-1.2793461	1.0725556	0.55555556	0.15672222	0.078396581	4.9903573e-05	1.9705511	1.9310076	0.0002002867	1.930989	0.00020377818	0.00021604569	1.8566068	1.0775439	-0.028154596	-0.61152718	1.0130916	0.052956196	-1.0132702	-0.053414477	0.054022238	1.5391793	0.018108892	4.9902453e-05	0.029357151	0.067856002	0.00020027692	0.067873703	0.00020376806	0.00021603854	0.13619689	0.018012556	4.8230053	3.2431147	3.752207	4.2750801	3.7524378	4.2747829	3.8677926	3.9205058	-88.384207	R0:N12:S0:1	-58.688889	uncorrelated	b7fd39a	v1.0.3	 1.87e+01	 1.75e-03	 2.12e-01	2022-07-05@09:30
2x2_2C_8b_C2v_L	9.2777778	2.2838889	0.027038466	-4.7249915	-5.7335594	0.035504069	-5.7335493	0.035505271	0.034258146	-5.3291566	9.62	0.033104407	0.63195044	-0.99320721	0.052191489	0.99320443	-0.052193069	-0.063800786	-1.2453908	1.0725556	0.55555556	0.15672222	0.11205877	0.00020928044	1.9590808	1.9013748	0.00033437125	1.9013756	0.00033439502	0.00027586631	1.7942335	1.1106953	-0.059262484	-0.68707709	1.1912222	-0.068233619	-1.1912145	0.068236163	0.059421033	1.8421547	0.02491042	0.00020925915	0.040854939	0.096391177	0.00033434266	0.096390377	0.00033436642	0.00027585575	0.1898174	0.024793406	5.111872	3.0088763	3.6669119	4.3923276	3.6669018	4.3923422	3.8738529	3.7485242	-84.310087	R0:N12:S0:1	-58.688889	uncorrelated	b7fd39a	v1.0.3	 8.31e+01	 7.37e-04	 3.31e-03	2022-07-05@09:30
