D	D2	D2_ave	D_ave	E_kin	U	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	githash	model	mu	mu_ave	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	script	t	t_ave	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	time	tp	tp_ave	tpp	tpp_ave	version	
1e-09	0	-0.02872849362	-0.1517041579	-1.220867899	5.817827394	0.2950908176	0.3166648406	0.7183115773	0.233592644	0.2336180751	0.7182679791	0.8117667016	0.08057538151	a248bdd	2x2_2C_8b_C2v_L	1.007002884	0.8280183883	0.002318310165	0.2575377227	-0.04500942394	-0.2065480308	-0.2065394372	-0.04507235077	-3.137958313e-05	0.1617951405	recalcules_averages.py	1	-1.240274262	0.2531535556	-0.002383776421	-0.3909117071	0.09463878772	-0.09469208874	0.3908743225	0.5027119639	2.476082022e-05	2024-12-09@16:10	-0.1848243968	-0.1049989262	0	-0.1612422983	v2.7.1	
1e-09	0	-0.02870321272	-0.1513019049	-1.221335723	5.810228116	0.2958364178	0.3140502256	0.7156937495	0.2319316344	0.2320041	0.7156632299	0.8114145056	0.07928544037	a248bdd	2x2_2C_8b_C2v_L	1.001327757	0.8276449875	0.002508370277	0.2565770179	-0.04401154257	-0.2059660129	-0.2059653382	-0.04409877131	4.115525789e-06	0.1613453029	recalcules_averages.py	1	-1.240836936	0.2532596469	-0.002573368378	-0.3912992684	0.09336716147	-0.09345084035	0.3912543421	0.5030945386	-2.887245259e-05	2024-12-09@16:10	-0.1858230677	-0.1049450611	0	-0.1624079155	v2.7.1	
1e-09	0	-0.02871654133	-0.1520603873	-1.221829844	5.795037415	0.2955697632	0.3150889158	0.7172478148	0.2324602052	0.2325217776	0.7172206805	0.8113028585	0.08059612173	a248bdd	2x2_2C_8b_C2v_L	1.008727091	0.8291528018	0.002353260326	0.2566300455	-0.04452162909	-0.2059383311	-0.2059384343	-0.04459342595	1.528448757e-06	0.1617408699	recalcules_averages.py	1	-1.240945771	0.2530845568	-0.002403016881	-0.3911149717	0.09459359103	-0.09468047454	0.3910696673	0.503216378	-2.381510493e-06	2024-12-09@16:11	-0.1862679923	-0.1026259342	0	-0.163077237	v2.7.1	
1e-09	0	-0.02870256624	-0.1515205066	-1.223294676	5.782208045	0.2963454109	0.3143351058	0.7169649194	0.2320339009	0.2321055633	0.7169379262	0.8128131094	0.07911009293	a248bdd	2x2_2C_8b_C2v_L	0.9989792066	0.8280239543	0.002513608419	0.2567285943	-0.04405753524	-0.2060337566	-0.2060396249	-0.04412975102	2.176749364e-05	0.1613711882	recalcules_averages.py	1	-1.242822551	0.253443459	-0.002557231539	-0.3917960834	0.09335882071	-0.0934504644	0.3917518212	0.50373161	-2.782547096e-05	2024-12-09@16:11	-0.1859363883	-0.1050244904	0	-0.1628481632	v2.7.1	
1e-09	0	-0.02869724576	-0.151960843	-1.220627339	5.818115684	0.2943902334	0.3165068307	0.7159229781	0.2334923897	0.2335416076	0.7158820526	0.8096718458	0.08142793371	a248bdd	2x2_2C_8b_C2v_L	1.012499807	0.8287715939	0.002309024902	0.2574868141	-0.04493345918	-0.2065140169	-0.2065110071	-0.04500128183	-1.848622338e-06	0.1620233193	recalcules_averages.py	1	-1.239815556	0.2529093194	-0.002358435247	-0.390278801	0.09478638726	-0.09486867491	0.390231874	0.5021940868	3.084029091e-06	2024-12-09@16:11	-0.184755642	-0.1038572759	0	-0.1612281194	v2.7.1	
1e-09	0	-0.02871596484	-0.15172255	-1.222413033	5.794177258	0.2956835817	0.3149358805	0.7163668945	0.2325591459	0.2326271849	0.7163379161	0.8115839211	0.07978197594	a248bdd	2x2_2C_8b_C2v_L	1.003486073	0.8282845235	0.002445198356	0.2569592489	-0.04427552252	-0.2061978089	-0.2061967302	-0.04435521004	1.889691544e-06	0.1615526552	recalcules_averages.py	1	-1.241829812	0.2532602103	-0.002504847115	-0.3912365497	0.09383318434	-0.09391509875	0.3911921534	0.5031603895	-1.786396099e-05	2024-12-09@16:12	-0.1855428062	-0.1046485169	0	-0.1622552048	v2.7.1	
1e-09	0	-0.02873488951	-0.151762709	-1.221491936	5.799120107	0.2961983039	0.3143951014	0.7200036443	0.2324284805	0.2324536053	0.7199167848	0.8125375779	0.07996159532	a248bdd	2x2_2C_8b_C2v_L	1.004561853	0.8285582562	0.002310853225	0.2562873708	-0.04478948339	-0.2057342226	-0.205742939	-0.04484012794	-4.532236377e-06	0.1615510618	recalcules_averages.py	1	-1.240725557	0.2532123716	-0.002370916417	-0.3917220251	0.09467442352	-0.09476822186	0.391673285	0.5036021831	-7.076211456e-06	2024-12-09@16:12	-0.1867348469	-0.1029996334	0	-0.1635605306	v2.7.1	
1e-09	0	-0.02871467306	-0.1515285731	-1.221393458	5.795892858	0.2970888247	0.3134830167	0.7215651848	0.2305611687	0.2305907183	0.7215056613	0.8150638464	0.07949348332	a248bdd	2x2_2C_8b_C2v_L	1.002718357	0.8286225706	0.002391571109	0.2555942928	-0.04423519045	-0.2050736328	-0.205065961	-0.04430052277	-8.612682363e-06	0.1614748655	recalcules_averages.py	1	-1.240558601	0.253314138	-0.002447159359	-0.3924651017	0.09419253171	-0.09426267237	0.3924189829	0.5046055457	4.832614759e-06	2024-12-09@16:13	-0.1879246287	-0.1019831364	0	-0.1647982108	v2.7.1	
1e-09	0	-0.02869826425	-0.1517943246	-1.220441879	5.813812686	0.2953765717	0.3150410748	0.7174762039	0.2321357965	0.232185479	0.7174357909	0.8111508074	0.08089111625	a248bdd	2x2_2C_8b_C2v_L	1.010041812	0.8288726987	0.002339059139	0.2565008549	-0.04462655207	-0.2057863315	-0.2057834258	-0.04469473139	-2.020544395e-06	0.1618445453	recalcules_averages.py	1	-1.239533229	0.2529878205	-0.002389338546	-0.3909962985	0.09464134977	-0.09472416031	0.3909492828	0.5030689069	3.340918653e-06	2024-12-09@16:13	-0.1863420178	-0.102453275	0	-0.1629721805	v2.7.1	
1e-09	0	-0.02870609102	-0.1517298847	-1.221913528	5.799086115	0.2956205875	0.3150242285	0.7168665127	0.23252656	0.2325862037	0.7168340286	0.8115752555	0.080315719	a248bdd	2x2_2C_8b_C2v_L	1.005125008	0.8284336709	0.002415935965	0.2568551016	-0.0444173125	-0.2061087676	-0.2061070758	-0.04448558531	-7.653444328e-06	0.1617021854	recalcules_averages.py	1	-1.241246126	0.2531954861	-0.00246408588	-0.3912169662	0.09405546506	-0.09414283582	0.3911693257	0.5032040462	1.400754889e-05	2024-12-09@16:13	-0.1857426091	-0.1040827363	0	-0.1624472983	v2.7.1	
1e-09	0	-0.02871407637	-0.1516496614	-1.221550384	5.799120107	0.2960955177	0.3142672053	0.7177666992	0.2317077055	0.2317679015	0.7177341607	0.8122826146	0.08019354235	a248bdd	2x2_2C_8b_C2v_L	1.004561853	0.828544587	0.002418868728	0.2562555856	-0.04432456221	-0.2056352494	-0.2056337633	-0.04439972228	-8.059067956e-06	0.161667045	recalcules_averages.py	1	-1.240793561	0.2532009789	-0.002472359037	-0.3915420971	0.09414359152	-0.09422988702	0.3914956082	0.5036926916	8.262572577e-06	2024-12-09@16:14	-0.1867348469	-0.1030508098	0	-0.1635301578	v2.7.1	
1e-09	0	-0.02870340071	-0.1516296884	-1.221232735	5.808473751	0.2954963987	0.3148639884	0.7165115618	0.2324141901	0.232475692	0.7164796452	0.8111859647	0.08034550543	a248bdd	2x2_2C_8b_C2v_L	1.005782369	0.8283023486	0.002419865562	0.2567555757	-0.04441507226	-0.206046837	-0.2060451976	-0.0444826062	-8.505790749e-06	0.161680402	recalcules_averages.py	1	-1.240552365	0.253138004	-0.002467667716	-0.3910837864	0.09405469376	-0.09414302482	0.3910355793	0.5030337146	1.664148768e-05	2024-12-09@16:14	-0.1857796218	-0.103992189	0	-0.1623923042	v2.7.1	
1e-09	0	-0.02870911864	-0.1518410564	-1.221684528	5.797078761	0.2958674341	0.314745844	0.7178474355	0.2320710064	0.2321249825	0.7178114574	0.8119937104	0.08047695981	a248bdd	2x2_2C_8b_C2v_L	1.006644472	0.8288397389	0.002377709077	0.2564587944	-0.04443877721	-0.2057908958	-0.2057887102	-0.04450885871	-3.100355128e-06	0.1617761442	recalcules_averages.py	1	-1.240863085	0.2531514588	-0.002428305366	-0.3913864628	0.09437084894	-0.09445488672	0.3913399901	0.5035185413	4.059851904e-06	2024-12-09@16:14	-0.1865014196	-0.1028333055	0	-0.1633320822	v2.7.1	
1e-09	0	-0.02871892205	-0.1517119052	-1.221981175	5.796648682	0.2958939063	0.3145509246	0.7169804147	0.2321658292	0.2322307183	0.7169495732	0.8118365139	0.07979924959	a248bdd	2x2_2C_8b_C2v_L	1.004023963	0.8284134281	0.002431558818	0.2565970044	-0.04427025531	-0.2059273057	-0.2059258761	-0.0443479116	1.649488359e-06	0.1615373591	recalcules_averages.py	1	-1.241309604	0.2532300575	-0.002489508259	-0.3913733822	0.09398290646	-0.09406553473	0.3913283223	0.5033621853	-1.428570554e-05	2024-12-09@16:15	-0.1861388266	-0.1038387854	0	-0.1629256854	v2.7.1	
1e-09	0	-0.0287155165	-0.151828119	-1.222266983	5.78675795	0.2964477844	0.3142117241	0.7187887641	0.231561345	0.2316143707	0.7187528155	0.8130532757	0.08015951206	a248bdd	2x2_2C_8b_C2v_L	1.004371158	0.828919857	0.002397914135	0.2561177789	-0.04427640842	-0.2055363805	-0.2055340641	-0.04434597759	-3.371442198e-06	0.1616874963	recalcules_averages.py	1	-1.241439603	0.2532618493	-0.002448259721	-0.3918432687	0.0942361262	-0.09432029548	0.3917967577	0.5040466222	4.879746389e-06	2024-12-09@16:15	-0.1871371069	-0.1024522627	0	-0.1641151643	v2.7.1	
1e-09	0	-0.02872220909	-0.1516257615	-1.22218371	5.791272398	0.2964308817	0.3139213262	0.7177607736	0.2315678398	0.2316324576	0.7177299019	0.8127120437	0.07947053808	a248bdd	2x2_2C_8b_C2v_L	1.001993511	0.8284131505	0.002453968637	0.2561872265	-0.04412403865	-0.2056181112	-0.2056165264	-0.04420143775	2.018569484e-06	0.161443376	recalcules_averages.py	1	-1.241501312	0.2533081085	-0.002512407684	-0.3917761954	0.09386066822	-0.093942929	0.3917311989	0.5038489562	-1.49336765e-05	2024-12-09@16:15	-0.1868391006	-0.1033916463	0	-0.1637221116	v2.7.1	
1e-09	0	-0.02871014257	-0.1514580442	-1.222441314	5.788369217	0.2967243044	0.3135644331	0.7178789244	0.2312753546	0.2313420896	0.7178488234	0.8131969979	0.07907087094	a248bdd	2x2_2C_8b_C2v_L	0.9996680296	0.8282030038	0.002496843574	0.2560523725	-0.04402138707	-0.2055336007	-0.2055375926	-0.04409303524	1.736625418e-05	0.1613118479	recalcules_averages.py	1	-1.241825017	0.2533905883	-0.002542667047	-0.392027628	0.09357049944	-0.09366053795	0.3919826476	0.5040665235	-2.233743855e-05	2024-12-09@16:16	-0.1870079411	-0.1036517653	0	-0.1639303231	v2.7.1	
1e-09	0	-0.02871839858	-0.1517652117	-1.222709042	5.783999247	0.2964265041	0.3143640329	0.7184606784	0.2318734628	0.2319242686	0.7184291133	0.813108194	0.07970619298	a248bdd	2x2_2C_8b_C2v_L	1.002363901	0.8286056595	0.002433062042	0.2563809607	-0.04424804589	-0.205748241	-0.2057471074	-0.04431697071	1.811532039e-06	0.1615325213	recalcules_averages.py	1	-1.242013254	0.2533396974	-0.002480450989	-0.3918562402	0.09400165872	-0.09408828301	0.3918106135	0.5039517502	-5.217367793e-07	2024-12-09@16:16	-0.1866751758	-0.1034107126	0	-0.1636592588	v2.7.1	
1e-09	0	-0.02870409111	-0.151500827	-1.222338084	5.794522269	0.2960727764	0.314369612	0.7167994252	0.2320453873	0.2321125441	0.7167673704	0.8122092694	0.07936339412	a248bdd	2x2_2C_8b_C2v_L	1.001216426	0.8280378027	0.002485678266	0.2566523237	-0.04417629648	-0.2059810819	-0.2059854391	-0.044246639	1.941810637e-05	0.1614039053	recalcules_averages.py	1	-1.241796079	0.2533309388	-0.00253030568	-0.3915480239	0.09359038446	-0.09367961301	0.3915031533	0.5034528945	-2.466046951e-05	2024-12-09@16:17	-0.1859649618	-0.1046325866	0	-0.1627535713	v2.7.1	
1e-09	0	-0.02874207662	-0.1517681928	-1.222236844	5.788699029	0.296346988	0.3143598345	0.7183714581	0.2316780188	0.2317327006	0.7183387144	0.8128814345	0.07996654244	a248bdd	2x2_2C_8b_C2v_L	1.003582475	0.8286588459	0.002415183453	0.2562957301	-0.04439368328	-0.2055894612	-0.2055924759	-0.04445998445	-5.517329588e-06	0.1616157209	recalcules_averages.py	1	-1.241501802	0.2532756649	-0.002474839964	-0.3916860114	0.09430749351	-0.09438376513	0.3916466959	0.5038924696	-1.280561989e-05	2024-12-09@16:17	-0.1868440706	-0.1031071446	0	-0.163719533	v2.7.1	
1e-09	0	-0.02872861972	-0.1517404396	-1.222803945	5.779331767	0.2968745798	0.3136941243	0.7188425873	0.231264265	0.2313259104	0.7188126955	0.8135987389	0.07940603117	a248bdd	2x2_2C_8b_C2v_L	1.001269294	0.8287322783	0.002444536674	0.2559362686	-0.04409728997	-0.2054082141	-0.205407131	-0.04417073163	1.932760679e-06	0.1614541572	recalcules_averages.py	1	-1.24205585	0.2533715353	-0.002498539969	-0.3921350579	0.09397191959	-0.09405561954	0.3920900014	0.5043475614	-8.375866983e-06	2024-12-09@16:17	-0.1874334048	-0.1027133087	0	-0.164493397	v2.7.1	
1e-09	0	-0.02872730859	-0.1516633006	-1.222126397	5.78886955	0.2966932141	0.313610751	0.7184187906	0.2312227743	0.2312850272	0.7183880422	0.813110615	0.07947066424	a248bdd	2x2_2C_8b_C2v_L	1.002199618	0.8286231772	0.002443129498	0.2558815263	-0.0441119357	-0.205379812	-0.2053783732	-0.04418663347	1.701155185e-06	0.1614402723	recalcules_averages.py	1	-1.24136349	0.253305203	-0.002499194408	-0.3919579885	0.09399795399	-0.09408083607	0.3919128805	0.5041249649	-1.050168629e-05	2024-12-09@16:18	-0.1874025416	-0.1026511855	0	-0.1643448807	v2.7.1	
1e-09	0	-0.02872824896	-0.1517759526	-1.222598406	5.779994499	0.2968486903	0.313635528	0.7197003106	0.231209113	0.2312617713	0.7196631661	0.8137403124	0.07971195224	a248bdd	2x2_2C_8b_C2v_L	1.002707414	0.8289381493	0.002405772641	0.2558234717	-0.04439047661	-0.205303197	-0.2053021776	-0.04445478776	3.622467477e-06	0.1615157792	recalcules_averages.py	1	-1.241777418	0.2533295775	-0.002455243099	-0.3921236661	0.0943716792	-0.09445047384	0.3920794798	0.5044238156	-5.447150985e-06	2024-12-09@16:18	-0.187614244	-0.1022257763	0	-0.1646640565	v2.7.1	
1e-09	0	-0.02874200605	-0.1518847474	-1.222987502	5.776480647	0.2966623502	0.3142284225	0.7190548403	0.2315408973	0.2315984625	0.7190258888	0.8135190535	0.07995032178	a248bdd	2x2_2C_8b_C2v_L	1.002839837	0.8289331583	0.002413089098	0.2561611567	-0.04436669288	-0.2055096651	-0.2055094405	-0.0444337931	3.80000992e-06	0.1616454723	recalcules_averages.py	1	-1.242214503	0.2533383001	-0.002464017472	-0.3919564817	0.09435346635	-0.09443371573	0.391913392	0.504292503	-7.419556395e-06	2024-12-09@16:18	-0.1871919381	-0.1027127657	0	-0.1642432553	v2.7.1	
1e-09	0	-0.02873506855	-0.1517751589	-1.222749213	5.78301313	0.2964141805	0.3143466731	0.7182473532	0.2318021101	0.2318629076	0.7182201202	0.8130144962	0.07984270574	a248bdd	2x2_2C_8b_C2v_L	1.002420323	0.8286121902	0.002432178685	0.2563782171	-0.04431581043	-0.2057061438	-0.2057061061	-0.04438662061	4.024935609e-06	0.1616133311	recalcules_averages.py	1	-1.242063275	0.2533278412	-0.002488466106	-0.3917795698	0.09412767587	-0.09420421782	0.3917382914	0.5039812197	-1.558854307e-05	2024-12-09@16:19	-0.1866986983	-0.1034504373	0	-0.1636458393	v2.7.1	
1e-09	0	-0.02873421895	-0.1518819499	-1.222542303	5.786130104	0.2960629249	0.3148338333	0.7180354327	0.2321303318	0.2321885004	0.7180053954	0.8124940263	0.08018192349	a248bdd	2x2_2C_8b_C2v_L	1.004625795	0.8287740199	0.002400172459	0.2565935293	-0.04450919493	-0.205836062	-0.2058362527	-0.04457509334	4.884583325e-06	0.1616956215	recalcules_averages.py	1	-1.241810701	0.2532534172	-0.002452464145	-0.3914992441	0.09439779617	-0.09447470979	0.391457397	0.5037023984	-1.145238414e-05	2024-12-09@16:19	-0.1863897332	-0.1033769294	0	-0.1632841757	v2.7.1	
1e-09	0	-0.02874349993	-0.1517715947	-1.22272063	5.781031351	0.2966718287	0.3140241701	0.718762155	0.2314404756	0.2315007362	0.7187348751	0.8134165799	0.07979850626	a248bdd	2x2_2C_8b_C2v_L	1.002108419	0.8287138931	0.002433019536	0.2561070142	-0.04429156429	-0.2054875429	-0.2054872216	-0.04436142845	6.282111352e-06	0.1616098636	recalcules_averages.py	1	-1.241990495	0.2533419665	-0.002486207913	-0.3919426318	0.09420907518	-0.09428526583	0.3919012095	0.5042467204	-1.323728751e-05	2024-12-09@16:19	-0.1871724869	-0.1029524451	0	-0.1641569283	v2.7.1	
1e-09	0	-0.02874196197	-0.1518252976	-1.222562387	5.781127555	0.2966991593	0.314019587	0.7191445504	0.2313045841	0.2313613744	0.7191147961	0.8134832368	0.07997053949	a248bdd	2x2_2C_8b_C2v_L	1.003266831	0.8289305393	0.002410685119	0.255980774	-0.04438112489	-0.2053695496	-0.2053692764	-0.0444476486	3.637582791e-06	0.1616330796	recalcules_averages.py	1	-1.241753192	0.2533067154	-0.002462117154	-0.3919519002	0.09441964881	-0.09449936904	0.391908858	0.5043038361	-7.382686434e-06	2024-12-09@16:20	-0.1874402988	-0.1023835613	0	-0.1644432799	v2.7.1	
1e-09	0	-0.0287395687	-0.1517949849	-1.222698132	5.782541736	0.2964854299	0.3142633019	0.7184766905	0.2316790725	0.2317391756	0.718448877	0.8131294255	0.07986869395	a248bdd	2x2_2C_8b_C2v_L	1.00263195	0.828690631	0.002427290044	0.2562777556	-0.04432852123	-0.2056180323	-0.2056176715	-0.0443988533	5.77520674e-06	0.1616213253	recalcules_averages.py	1	-1.241982309	0.2533224429	-0.002481017664	-0.3918147454	0.09421139186	-0.09428724656	0.3917734113	0.5040708321	-1.361138999e-05	2024-12-09@16:20	-0.1868840984	-0.1031878987	0	-0.1638401872	v2.7.1	
1e-09	0	-0.02874148654	-0.1518192546	-1.222607308	5.781598949	0.2966284023	0.3140998488	0.718928209	0.2314373522	0.2314950252	0.7188989399	0.813365066	0.07993137586	a248bdd	2x2_2C_8b_C2v_L	1.003055204	0.8288516508	0.002416027232	0.2560799073	-0.04435787297	-0.2054550378	-0.205454809	-0.04442505511	4.014250134e-06	0.1616212682	recalcules_averages.py	1	-1.241828538	0.2533117393	-0.002468152096	-0.3919100585	0.09434513481	-0.09442421705	0.3918673508	0.5042254022	-9.06995271e-06	2024-12-09@16:21	-0.1872548987	-0.1026474052	0	-0.1642462582	v2.7.1	
1e-09	0	-0.02873666798	-0.1517927753	-1.222682095	5.78230604	0.2965241375	0.3142320351	0.7186202415	0.2316174897	0.2316761652	0.7185913577	0.8132073332	0.07987661588	a248bdd	2x2_2C_8b_C2v_L	1.002737763	0.8287359924	0.002423925938	0.2562296836	-0.04434690178	-0.2055813927	-0.2055813009	-0.04441452225	4.751833651e-06	0.1616107447	recalcules_averages.py	1	-1.241948844	0.2533219535	-0.002476969798	-0.3918493069	0.09423894269	-0.09431679342	0.3918071776	0.5041036022	-1.167236127e-05	2024-12-09@16:21	-0.1869767985	-0.1030435286	0	-0.1639409462	v2.7.1	
1e-09	0	-0.02874259804	-0.1517700891	-1.222719677	5.781031351	0.296676079	0.3140320516	0.7188036702	0.2314383898	0.2314978594	0.7187755264	0.8134383701	0.0797800781	a248bdd	2x2_2C_8b_C2v_L	1.002108419	0.8287149016	0.002432081492	0.2561093416	-0.04429345942	-0.2054867363	-0.2054862164	-0.0443630537	5.879293851e-06	0.1615999885	recalcules_averages.py	1	-1.241988869	0.2533429646	-0.002485380806	-0.3919503472	0.09420786074	-0.09428384095	0.3919088006	0.5042488229	-1.285389305e-05	2024-12-09@16:21	-0.1871724869	-0.1029488486	0	-0.164158438	v2.7.1	
1e-09	0	-0.02874169108	-0.1517741633	-1.222482192	5.78486519	0.2965034508	0.3141535348	0.7185182115	0.2315722218	0.231632007	0.7184900282	0.8131031859	0.07987209299	a248bdd	2x2_2C_8b_C2v_L	1.002845447	0.8286882912	0.002425767269	0.2561878549	-0.04432222549	-0.2055500754	-0.2055493728	-0.04439288578	5.143507462e-06	0.1616125127	recalcules_averages.py	1	-1.241748319	0.2533048841	-0.002480307746	-0.3918144328	0.09423973496	-0.09431524368	0.3917729876	0.504079337	-1.353188251e-05	2024-12-09@16:22	-0.1870082788	-0.1030228563	0	-0.1639446852	v2.7.1	
1e-09	0	-0.02873933943	-0.1518211411	-1.222855621	5.778755999	0.2966753936	0.3141442002	0.7189915054	0.2314863447	0.2315435229	0.7189616563	0.8135130645	0.0798437631	a248bdd	2x2_2C_8b_C2v_L	1.002474128	0.8288269378	0.002421306998	0.2561384302	-0.04433799781	-0.2054996665	-0.2054992785	-0.0444050441	4.018373738e-06	0.1616061962	recalcules_averages.py	1	-1.242102032	0.2533430549	-0.002473276388	-0.3919677064	0.0942759064	-0.09435470952	0.3919249649	0.5042693337	-9.075306463e-06	2024-12-09@16:22	-0.1871822125	-0.1028217931	0	-0.1642055594	v2.7.1	
1e-09	0	-0.02874067743	-0.1517814684	-1.222708236	5.781786544	0.2965843848	0.3141552201	0.7186766019	0.231557013	0.2316161162	0.7186478592	0.8133027748	0.07980933067	a248bdd	2x2_2C_8b_C2v_L	1.002370185	0.8287036092	0.002428810025	0.2561958885	-0.04431359214	-0.2055516214	-0.2055509517	-0.04438327901	5.445693147e-06	0.1616041151	recalcules_averages.py	1	-1.241984607	0.2533334018	-0.002482476335	-0.3918887408	0.09421048469	-0.09428612362	0.3918471824	0.5041623291	-1.29100813e-05	2024-12-09@16:22	-0.1870282927	-0.1030666035	0	-0.1639983166	v2.7.1	
1e-09	0	-0.02872401338	-0.1518015402	-1.222463474	5.786366058	0.2964633838	0.3139017726	0.7180151433	0.2318195425	0.231885788	0.7179959724	0.8127670421	0.07970237821	a248bdd	2x2_2C_8b_C2v_L	1.002408573	0.8286307185	0.002438962467	0.256154755	-0.04391670152	-0.2057057542	-0.2056995076	-0.04401247989	-9.959566687e-06	0.1616273695	recalcules_averages.py	1	-1.24173134	0.2532916682	-0.002502201281	-0.3919538795	0.09375703285	-0.09385117005	0.3919042579	0.5039914708	-3.238408616e-06	2024-12-09@16:23	-0.1869571597	-0.1030603269	0	-0.1639473348	v2.7.1	
1e-09	0	-0.02874324692	-0.1518071083	-1.222741219	5.780658514	0.2966317204	0.3141242301	0.7188283667	0.2315115218	0.2315699792	0.7187993654	0.8133915	0.07982378456	a248bdd	2x2_2C_8b_C2v_L	1.002457739	0.8287625902	0.002424856618	0.2561522497	-0.04431008687	-0.2055139643	-0.2055131455	-0.04437931154	4.427992995e-06	0.1616076447	recalcules_averages.py	1	-1.242000492	0.2533329751	-0.002478163532	-0.3919260247	0.09424622901	-0.09432332214	0.3918838063	0.5042224321	-1.109779482e-05	2024-12-09@16:23	-0.1871259493	-0.102921446	0	-0.164118149	v2.7.1	
1e-09	0	-0.02874357099	-0.1517845306	-1.222587027	5.782583493	0.2966267375	0.3140588955	0.7187937568	0.2314558763	0.2315145528	0.7187648583	0.8133385845	0.07982708726	a248bdd	2x2_2C_8b_C2v_L	1.002570886	0.8287417991	0.002425535842	0.2561058123	-0.04430671081	-0.2054814525	-0.2054806275	-0.04437626408	4.580174125e-06	0.1616014454	recalcules_averages.py	1	-1.241839918	0.2533214499	-0.002479269923	-0.3919112799	0.09425254275	-0.09432914899	0.3918692526	0.5042066445	-1.168937551e-05	2024-12-09@16:23	-0.187176184	-0.1028597267	0	-0.1641468522	v2.7.1	
1e-09	0	-0.02873910225	-0.1517684549	-1.222535555	5.782981968	0.2966514816	0.3140258272	0.7188883846	0.2313922772	0.231449798	0.7188585695	0.8133854798	0.07983687931	a248bdd	2x2_2C_8b_C2v_L	1.002671236	0.8287656967	0.002423704612	0.2560612719	-0.04433013861	-0.2054484381	-0.2054481054	-0.04439723121	4.359593878e-06	0.1615892035	recalcules_averages.py	1	-1.241774697	0.2533200405	-0.002476478001	-0.391930947	0.0942734024	-0.09435142277	0.3918885057	0.5042190253	-1.037949568e-05	2024-12-09@16:24	-0.1872501296	-0.1027456784	0	-0.1642244463	v2.7.1	
1e-09	0	-0.02871729476	-0.1521935081	-1.224277549	5.757981968	0.2968413761	0.3143893674	0.7195122973	0.2321022198	0.2321637984	0.7194859035	0.8139147013	0.08001877452	a248bdd	2x2_2C_8b_C2v_L	1.002671236	0.8294350944	0.002390040275	0.2562489341	-0.04424994688	-0.2057265515	-0.2057269606	-0.04431604617	2.978982995e-07	0.1617091483	recalcules_averages.py	1	-1.24343621	0.253409385	-0.002443394942	-0.392249769	0.09427189145	-0.09434680958	0.3922090607	0.5045657686	-6.166353891e-06	2024-12-09@16:24	-0.1872501296	-0.1023158735	0	-0.1646315715	v2.7.1	
1e-09	0	-0.02870883119	-0.151359376	-1.220883503	5.807981968	0.2964118965	0.3133491115	0.7174899058	0.2310640546	0.2311273734	0.717455631	0.8122985322	0.07930792246	a248bdd	2x2_2C_8b_C2v_L	1.002671236	0.8281995769	0.002470775898	0.2557895028	-0.04414452848	-0.2053463419	-0.2053495151	-0.04421331741	1.659663909e-05	0.1613032491	recalcules_averages.py	1	-1.240155103	0.2532211135	-0.002517699471	-0.3916969643	0.09385057242	-0.09393744214	0.391652103	0.5037030565	-2.107225626e-05	2024-12-09@16:25	-0.1872501296	-0.1029190226	0	-0.1639499497	v2.7.1	
1e-09	0	-0.02870996641	-0.151031328	-1.223051528	5.782981968	0.2974831369	0.3126858604	0.7182451952	0.2305445579	0.2306141149	0.718214921	0.8146388106	0.07824038387	a248bdd	2x2_2C_8b_C2v_L	0.992671236	0.8274073695	0.002617023163	0.2558249234	-0.04358285807	-0.2053576615	-0.2053608728	-0.04364191331	3.60502088e-05	0.1611171192	recalcules_averages.py	1	-1.242687147	0.2536321484	-0.002643127582	-0.392658835	0.09270549092	-0.09281061332	0.3926074985	0.5046676807	-2.244226743e-05	2024-12-09@16:25	-0.1872501296	-0.1048630485	0	-0.1641718636	v2.7.1	
1e-09	0	-0.02869965106	-0.1523948181	-1.222077639	5.782981968	0.2959176612	0.3154981201	0.7198577912	0.231892763	0.2319561167	0.7198595531	0.8124012437	0.08107965937	a248bdd	2x2_2C_8b_C2v_L	1.012671236	0.8301940848	0.00223741002	0.2563337565	-0.04472757755	-0.2055313747	-0.2055385935	-0.04479136786	5.998032328e-06	0.1619495992	recalcules_averages.py	1	-1.240887109	0.2530250675	-0.00227321052	-0.3914683169	0.09526685393	-0.09536580803	0.3914273797	0.5037725324	9.984766633e-06	2024-12-09@16:25	-0.1872501296	-0.1004510431	0	-0.1643183043	v2.7.1	
1e-09	0	-0.02868891457	-0.1509934296	-1.219002327	5.782981968	0.3014637721	0.3064230166	0.7288103644	0.2229512539	0.2230072607	0.7287991417	0.8205241329	0.07815422139	a248bdd	2x2_2C_8b_C2v_L	1.002671236	0.8309320499	0.002363154566	0.2500330995	-0.04306054053	-0.2007422142	-0.200732275	-0.04311054186	-3.133798468e-06	0.1608981416	recalcules_averages.py	1	-1.236933704	0.2532356675	-0.002416846747	-0.3953921342	0.09470701478	-0.09480214906	0.3953383147	0.5087401795	8.767004726e-06	2024-12-09@16:26	-0.1972501296	-0.09090679207	0	-0.1745512919	v2.7.1	
