D	D2	D2_ave	D_ave	E_kin	U	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	githash	model	mu	mu_ave	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	script	t	t_ave	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	time	tp	tp_ave	tpp	tpp_ave	version	
1e-09	0	0.04408058587	-0.1294041643	-0.8782049333	8.63767969	0.9677759829	0.3642368806	0.4096204402	1.167562556	1.167919283	0.4107376898	-0.643511124	0.8955992082	a248bdd	2x2_2C_8b_C2v_L	2.800872065	0.9727347977	0.5277445419	0.000223478479	0.1697298977	0.3730132898	0.3730090776	0.1700541417	-9.728034573e-05	-0.0001151192453	recalcules_averages.py	1	-0.8395950966	9.383727455e-05	-0.1475694569	-0.1377208529	0.04691927888	-0.04715394006	0.1378380986	-0.1932873199	-0.1824592344	2024-12-09@17:47	0.3215740447	-0.120065152	0	0.05782931431	v2.7.1	
1e-09	0	0.04403605545	-0.1292580742	-0.8772589646	8.655495791	0.9672161454	0.3602700059	0.4039169655	1.164341632	1.164546737	0.4052529657	-0.6371612822	0.8983505408	a248bdd	2x2_2C_8b_C2v_L	2.800389423	0.9726072381	0.5275797213	-0.0003795471636	0.1679145715	0.3736827435	0.3735114871	0.1682609861	-0.0004537867325	-0.0005653016579	recalcules_averages.py	1	-0.8387039318	-0.0001736022867	-0.146987194	-0.1370420659	0.04582878856	-0.0460843024	0.13718166	-0.1927878237	-0.1823437109	2024-12-09@17:48	0.3214241673	-0.1199506342	0	0.05774441169	v2.7.1	
1e-09	0	0.04417892191	-0.1285404157	-0.8765363774	8.643341823	0.9683975128	0.3646191537	0.4099037998	1.167982561	1.168678435	0.4103843896	-0.644473547	0.8950842388	a248bdd	2x2_2C_8b_C2v_L	2.800629446	0.9731899458	0.5276601153	-0.0001225613983	0.1697895604	0.3728801524	0.3729200946	0.1699035132	3.552042568e-07	4.587955903e-06	recalcules_averages.py	1	-0.8381467735	-5.275213272e-05	-0.1462912856	-0.1365365501	0.04689848853	-0.04698987691	0.1366019643	-0.1932433861	-0.1814706042	2024-12-09@17:48	0.3215088755	-0.1194044914	0	0.05730539951	v2.7.1	
1e-09	0	0.04411432363	-0.1287110409	-0.8767414357	8.645714014	0.9656516703	0.3624082783	0.4082501055	1.167494164	1.168213456	0.4084631529	-0.6430862684	0.8950489848	a248bdd	2x2_2C_8b_C2v_L	2.800658061	0.9730475151	0.5271638779	-0.0003841214328	0.1691354536	0.3732288829	0.3730380585	0.1694251107	-6.215145018e-05	-7.36939212e-05	recalcules_averages.py	1	-0.8383139393	-0.0001693881283	-0.1461604475	-0.1367553555	0.04650687844	-0.04668177167	0.1367087385	-0.1931206043	-0.1816288566	2024-12-09@17:48	0.3214591815	-0.1195408266	0	0.05741073319	v2.7.1	
1e-09	0	0.04415507475	-0.1285138647	-0.8764572761	8.644991604	0.968194477	0.3639375527	0.4093489667	1.167798682	1.168466857	0.4098546269	-0.6442179085	0.8947737568	a248bdd	2x2_2C_8b_C2v_L	2.800702511	0.9731742256	0.527712533	-0.0001465635339	0.169592719	0.3729371672	0.3729780446	0.1697147741	-2.068802636e-05	-1.948650037e-05	recalcules_averages.py	1	-0.8380590156	-6.434511785e-05	-0.146204451	-0.1365454809	0.04679412031	-0.04688491925	0.1366043756	-0.193214985	-0.1814659796	2024-12-09@17:49	0.3215341373	-0.1194220331	0	0.05730813935	v2.7.1	
1e-09	0	0.04402754991	-0.129184088	-0.8782368748	8.63386917	0.967457364	0.3612634914	0.4081615255	1.165377717	1.165647235	0.4091522865	-0.6404770879	0.8945832781	a248bdd	2x2_2C_8b_C2v_L	2.800937256	0.9728100987	0.5275944855	0.00033924167	0.1689273793	0.3732983635	0.3731143378	0.1692859761	-0.0002577156934	-0.000324684418	recalcules_averages.py	1	-0.8396427194	0.0001279176968	-0.1470726522	-0.1375604323	0.04646203591	-0.04672219066	0.1376286145	-0.1929483944	-0.1822768707	2024-12-09@17:49	0.3215772955	-0.1200151745	0	0.05779736691	v2.7.1	
1e-09	0	0.04419822735	-0.1293223761	-0.8772016099	8.650089136	0.9680793813	0.3665234618	0.4109847323	1.168692606	1.16918412	0.4118965095	-0.6463417072	0.8948925084	a248bdd	2x2_2C_8b_C2v_L	2.800526381	0.9727815879	0.5277014111	0.0002964952609	0.1702716447	0.3728739713	0.3727680055	0.1706817133	5.538283505e-05	6.518367503e-05	recalcules_averages.py	1	-0.8386835827	0.0001359211628	-0.147380504	-0.1374355392	0.04722473339	-0.04746574835	0.1375431179	-0.1936413822	-0.1822815636	2024-12-09@17:49	0.3214624494	-0.1198212329	0	0.05761254038	v2.7.1	
1e-09	0	0.04408719822	-0.1293201895	-0.8788601118	8.625089136	0.9677114687	0.3644836636	0.4104333533	1.168153283	1.168940615	0.4104960453	-0.6437556642	0.8947608892	a248bdd	2x2_2C_8b_C2v_L	2.800526381	0.972806905	0.5277314643	-0.0002931533734	0.1699571484	0.3730652083	0.3729570696	0.1701990363	6.366069876e-05	9.888615399e-05	recalcules_averages.py	1	-0.8402620675	-0.0001387431305	-0.1473215201	-0.1377705448	0.04724688561	-0.04733934448	0.1376243281	-0.1934292737	-0.1826196667	2024-12-09@17:50	0.3214624494	-0.1200701489	0	0.05787250845	v2.7.1	
1e-09	0	0.04387729414	-0.129755357	-0.877406897	8.675089136	0.9648688955	0.3496282512	0.3989889719	1.162156474	1.162180451	0.3998945229	-0.6403180708	0.8858054868	a248bdd	2x2_2C_8b_C2v_L	2.800526381	0.9720677998	0.527090654	6.141674141e-05	0.166381945	0.3744493153	0.3742817524	0.1666191172	-0.000705679477	-0.0008943798324	recalcules_averages.py	1	-0.8386935834	1.264819542e-05	-0.1468073732	-0.1376149964	0.04505547662	-0.04524599134	0.1376993238	-0.1932246644	-0.1824213419	2024-12-09@17:50	0.3214624494	-0.120428727	0	0.058076047	v2.7.1	
1e-09	0	0.04353827931	-0.1381737947	-0.8925044172	8.650089136	0.9554727656	0.3235741555	0.3830530853	1.154532361	1.154178521	0.3862044913	-0.6380473545	0.8339964506	a248bdd	2x2_2C_8b_C2v_L	2.790526381	0.9672751651	0.5272257535	0.0008023071934	0.1642750079	0.3768415002	0.3763817234	0.1650715165	-0.0006738436027	-0.0008196051252	recalcules_averages.py	1	-0.8517749118	0.0003496143342	-0.1515193372	-0.1426700436	0.04409867689	-0.04463931252	0.1430115607	-0.1944729474	-0.1847992263	2024-12-09@17:50	0.3214624494	-0.1267006624	0	0.0633403041	v2.7.1	
1e-09	0	0.04343418937	-0.1187985756	-0.8630645849	8.650089136	0.9768060303	0.3830332264	0.4251501076	1.174006756	1.174874628	0.4254999989	-0.6533276294	0.9175082778	a248bdd	2x2_2C_8b_C2v_L	2.810526381	0.9778785502	0.5272594246	-0.0003951501331	0.1708620891	0.371176524	0.3709754023	0.1712505742	0.0004189395222	0.0005523547595	recalcules_averages.py	1	-0.8264620924	-0.0001617075724	-0.1398589359	-0.1312513438	0.04719574932	-0.0474122183	0.1311970448	-0.1923965014	-0.1772485684	2024-12-09@17:51	0.3214624494	-0.1138624199	0	0.05258892354	v2.7.1	
1e-09	0	0.0430306564	-0.1149911502	-0.8576770714	8.650089136	0.9714601169	0.3934990667	0.4325196412	1.156069083	1.156772987	0.432414802	-0.6287042266	0.9206941763	a248bdd	2x2_2C_8b_C2v_L	2.800526381	0.9790898674	0.5230849471	-0.000477485371	0.1717537663	0.36605696	0.3660000159	0.1718724019	-0.0004466750279	-0.0005770575716	recalcules_averages.py	1	-0.8238279444	-0.0001788064416	-0.1380471461	-0.1303897316	0.04822951742	-0.04831557531	0.1303278905	-0.1916066178	-0.1777084863	2024-12-09@17:51	0.3114624494	-0.1086780346	0	0.04926789451	v2.7.1	
1e-09	0	0.04337743762	-0.1422066389	-0.9001149174	8.650089136	0.9620033009	0.3246830209	0.3807656418	1.1585017	1.161936435	0.3804119985	-0.6495168224	0.7826956201	a248bdd	2x2_2C_8b_C2v_L	2.800526381	0.9653670943	0.5320899097	-9.576293069e-05	0.1646762237	0.3803655452	0.3805609536	0.1645838414	0.0001112623475	0.000129041277	recalcules_averages.py	1	-0.8558690527	-9.366535525e-05	-0.1559425663	-0.1446638068	0.04367037893	-0.0436877259	0.144598531	-0.1938150618	-0.1808561509	2024-12-09@17:52	0.3314624494	-0.1334868086	0	0.0681438656	v2.7.1	
1e-09	0	0.04339677187	-0.1183614077	-0.8611889019	8.675089136	0.9742209209	0.3830281355	0.4192320784	1.169102036	1.169820436	0.4193117156	-0.64040375	0.9289441486	a248bdd	2x2_2C_8b_C2v_L	2.810526381	0.9779003044	0.526654231	0.0005619092769	0.1690045289	0.3714748349	0.3713864451	0.1691902865	-0.0003126631456	-0.0004132837337	recalcules_averages.py	1	-0.8246860986	0.0002142466278	-0.1392700257	-0.130157099	0.04599433351	-0.04610637297	0.1301133757	-0.1912221188	-0.1770531816	2024-12-09@17:52	0.3214624494	-0.1135523083	0	0.05230576304	v2.7.1	
1e-09	0	0.04386289276	-0.1375474752	-0.8920184231	8.625089136	0.9573006662	0.3359022818	0.3914516136	1.160921102	1.161757348	0.3904287352	-0.6365463202	0.8597865556	a248bdd	2x2_2C_8b_C2v_L	2.790526381	0.9680808827	0.5276017515	-0.001423526637	0.167465765	0.3752612927	0.3758758066	0.1669517747	-0.0003625935076	-0.0004415475559	recalcules_averages.py	1	-0.8515392833	-0.0006242916803	-0.1513495472	-0.1418068822	0.04594228059	-0.04561907277	0.1418086749	-0.1942005935	-0.1853343498	2024-12-09@17:53	0.3214624494	-0.1259218294	0	0.0628094365	v2.7.1	
1e-09	0	0.04425780007	-0.1364802794	-0.8868498616	8.675089136	0.9584288574	0.3429987242	0.3930105689	1.163707145	1.16443391	0.3926369284	-0.637294	0.8722032482	a248bdd	2x2_2C_8b_C2v_L	2.790526381	0.9686811349	0.5276635084	0.000904347656	0.1679662595	0.3751035585	0.375296589	0.167647659	-0.0001379663502	-0.0002086387435	recalcules_averages.py	1	-0.8468087397	0.0003894892074	-0.149997991	-0.1399366422	0.04581351697	-0.04569753387	0.1400493583	-0.194075804	-0.1840076462	2024-12-09@17:54	0.3214624494	-0.1245592505	0	0.06161511744	v2.7.1	
1e-09	0	0.04316377418	-0.1187515853	-0.8653229833	8.625089136	0.9768104513	0.3815813324	0.4251234251	1.173343794	1.174213989	0.4253735329	-0.6499370626	0.9183767652	a248bdd	2x2_2C_8b_C2v_L	2.810526381	0.9776497688	0.5271666922	-0.0003646682441	0.1703428031	0.371458311	0.3711309018	0.1708740426	0.0003915338057	0.0005127997541	recalcules_averages.py	1	-0.8285545216	-0.0001425001729	-0.1414219579	-0.132700062	0.0477053018	-0.04799983168	0.1326084731	-0.1920783867	-0.1786441629	2024-12-09@17:54	0.3214624494	-0.114378714	0	0.05299788354	v2.7.1	
1e-09	0	0.04365965812	-0.1414935979	-0.8969491964	8.675089136	0.9614948645	0.3274353443	0.3811504847	1.158565636	1.162038612	0.3818618102	-0.6488933361	0.787132805	a248bdd	2x2_2C_8b_C2v_L	2.800526381	0.9658637285	0.5318183589	-0.000557545758	0.1646898025	0.3800221643	0.3800374508	0.1649652084	0.0004372193667	0.0005338767242	recalcules_averages.py	1	-0.8530293202	-0.0003009881489	-0.1546700076	-0.1432897804	0.04336072561	-0.04362408376	0.1433281394	-0.1934842496	-0.179712391	2024-12-09@17:55	0.3314624494	-0.1325033233	0	0.06730344893	v2.7.1	
1e-09	0	0.04296707079	-0.1153902755	-0.8598163993	8.625089136	0.9707461955	0.4009194991	0.4310634206	1.153174326	1.153441504	0.4311185931	-0.6189880099	0.93368529	a248bdd	2x2_2C_8b_C2v_L	2.800526381	0.9789131587	0.5230437765	-0.0004744234865	0.1715425854	0.3658060727	0.3655420622	0.1718792398	-0.00093504227	-0.001228594131	recalcules_averages.py	1	-0.8258354117	-0.0002020630111	-0.139600714	-0.1308432258	0.04834078157	-0.04851719634	0.1307094781	-0.1908733912	-0.1791745194	2024-12-09@17:56	0.3114624494	-0.1091013944	0	0.04966766428	v2.7.1	
1e-09	0	0.04312093859	-0.1149435766	-0.8559416999	8.675089136	0.9705167046	0.393951277	0.4315339636	1.156226854	1.157020054	0.4311740489	-0.6281430867	0.9216470004	a248bdd	2x2_2C_8b_C2v_L	2.800526381	0.9790922455	0.5228581418	-0.0008033347947	0.1720272383	0.3656679397	0.3656775454	0.1720578302	-0.000448258297	-0.0005909122251	recalcules_averages.py	1	-0.8221726491	-0.0003229089343	-0.1375932469	-0.1297081682	0.0481189356	-0.04815590598	0.1296344347	-0.1914955931	-0.1770308631	2024-12-09@17:56	0.3114624494	-0.1084209373	0	0.04902189556	v2.7.1	
1e-09	0	0.04362668706	-0.1416751915	-0.8998098411	8.625089136	0.9620594385	0.3237648061	0.3797542458	1.151087564	1.150713166	0.3811460664	-0.65154473	0.8011037529	a248bdd	2x2_2C_8b_C2v_L	2.800526381	0.9660923042	0.5320421765	-0.0006490177262	0.1633696658	0.3799541686	0.3798463227	0.163698653	-0.0008838888557	-0.00106121732	recalcules_averages.py	1	-0.8557908478	-0.0002847105267	-0.1539392863	-0.1430579992	0.04239406279	-0.04264824171	0.1432957467	-0.1939332172	-0.1811205485	2024-12-09@17:57	0.3314624494	-0.1328023529	0	0.0676971555	v2.7.1	
1e-09	0	0.04421082018	-0.1328979135	-0.8834519728	8.650089136	0.9721707613	0.3479063101	0.3996355758	1.173189522	1.173785714	0.3994036358	-0.6527263476	0.8924098027	a248bdd	2x2_2C_8b_C2v_L	2.810526381	0.9712771342	0.531656948	-0.0002977260417	0.167593849	0.3777235109	0.3777529327	0.1675234767	-0.0003929037088	-0.0005061035729	recalcules_averages.py	1	-0.8417667321	-0.0001405575929	-0.1483273543	-0.1378986118	0.04493070256	-0.04492182185	0.1379093119	-0.1928157807	-0.1812139634	2024-12-09@17:58	0.3314624494	-0.1257615776	0	0.06168741176	v2.7.1	
1e-09	0	0.04391805664	-0.1250637138	-0.8709876994	8.650089136	0.9631293923	0.3684779735	0.4146328133	1.159746848	1.160505947	0.4152743425	-0.6368623082	0.8913891654	a248bdd	2x2_2C_8b_C2v_L	2.790526381	0.974310955	0.5234393761	0.0002401124745	0.170171464	0.3691243486	0.3690511626	0.1704221354	0.0003122037411	0.0003950793652	recalcules_averages.py	1	-0.8354775617	9.576362433e-05	-0.1442621175	-0.1360764855	0.04793801834	-0.04811078463	0.136134468	-0.1940550239	-0.1824106442	2024-12-09@17:58	0.3114624494	-0.1140109751	0	0.05374330821	v2.7.1	
1e-09	0	0.04117578354	-0.103988009	-0.8452269234	8.650089136	0.980542162	0.425596279	0.4528853793	1.156652602	1.156654417	0.4543140336	-0.62989562	0.9553311107	a248bdd	2x2_2C_8b_C2v_L	2.810526381	0.9835753918	0.5228653222	-0.00034347214	0.1743562797	0.3628902267	0.3626609815	0.1747708492	-0.0004723158679	-0.0006481073858	recalcules_averages.py	1	-0.812845037	-0.0001323776876	-0.1324894607	-0.124606078	0.04918209093	-0.04943766499	0.1247303431	-0.1902030717	-0.1737685953	2024-12-09@17:59	0.3114624494	-0.1039672239	0	0.04523113069	v2.7.1	
1e-09	0	0.04143297583	-0.1501552773	-0.9176450326	8.650089136	0.9511582368	0.2999330794	0.3604851846	1.150465174	1.151733905	0.360964747	-0.6269023887	0.7250890774	a248bdd	2x2_2C_8b_C2v_L	2.790526381	0.9591225055	0.5322667397	-0.0001170557701	0.1620830164	0.3832101839	0.3833651974	0.1622179909	-0.006915679109	-0.007894772443	recalcules_averages.py	1	-0.8705383541	-4.080261044e-05	-0.163264155	-0.1506660147	0.04252458435	-0.04264911478	0.1508387822	-0.193319266	-0.1830464798	2024-12-09@18:00	0.3314624494	-0.1421176921	0	0.07525616628	v2.7.1	
