CDMFT_iterations	CDMFT_method	D	D_ave	E0_1	E0_2	E_kin	GS_consistency	M	M_ave	U	U_1_ave	Up	convergence	dist_function	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	ed	ed_ave	e	ep_2_ave	e_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	sector_2	tbA1down_1	tbA1down_1_ave	tbA1up_1	tbA1up_1_ave	tbA2down_1	tbA2down_1_ave	tbA2up_1	tbA2up_1_ave	tbA3down_1	tbA3down_1_ave	tbA3up_1	tbA3up_1_ave	tbA4down_1	tbA4down_1_ave	tbA4up_1	tbA4up_1_ave	tbA5down_1	tbA5down_1_ave	tbA5up_1	tbA5up_1_ave	tbA6down_1	tbA6down_1_ave	tbA6up_1	tbA6up_1_ave	tbA7down_1	tbA7down_1_ave	tbA7up_1	tbA7up_1_ave	tbA8down_1	tbA8down_1_ave	tbA8up_1	tbA8up_1_ave	tbB1down_1	tbB1down_1_ave	tbB1up_1	tbB1up_1_ave	tbB2down_1	tbB2down_1_ave	tbB2up_1	tbB2up_1_ave	tbB3down_1	tbB3down_1_ave	tbB3up_1	tbB3up_1_ave	tbB4down_1	tbB4down_1_ave	tbB4up_1	tbB4up_1_ave	tbB5down_1	tbB5down_1_ave	tbB5up_1	tbB5up_1_ave	tbB6down_1	tbB6down_1_ave	tbB6up_1	tbB6up_1_ave	tbB7down_1	tbB7down_1_ave	tbB7up_1	tbB7up_1_ave	tbB8down_1	tbB8down_1_ave	tbB8up_1	tbB8up_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	trb1_1	trb1_1_ave	trb2_1	trb2_1_ave	trb3_1	trb3_1_ave	trb4_1	trb4_1_ave	trb5_1	trb5_1_ave	trb6_1	trb6_1_ave	trb7_1	trb7_1_ave	trb8_1	trb8_1_ave	version	
1	Broyden	0	-1.816003871e-07	-94.37884589	-71.34814815	8.576853827	YY	0	5.094682909e-06	8	0.8117244873	0	self-energy/D/M	sharp_wc_2_b_50	-0.1474980952	1.738959353	-4.322329309	1.468876098	-0.133986109	0.9286637795	-3.24204938	1.999117261	0.003733591084	1.907277872	-3.556707909	1.959834989	-3.556111285	1.959813094	0.003653804914	1.905179993	0	0.5895844442	2.981481481	2	1.274474004	a248bdd	2x2_2C_8b_C2v_L	11.9	1.809536731	2	1.864058441	1.0000149219348133	1.0	1.796888972e-05	-7.710224014e-05	4.634137574e-05	-0.0005588632754	4.345477389e-05	-9.182640106e-05	4.417633144e-05	-9.271109131e-05	0.1397118356	-1.251681182	2.718078842e-05	-5.131377538e-05	-0.0001996827944	0.00030462668	-0.139681626	1.251222231	boucle.py	R0:S0:1	uncorrelated	5.945882425e-05	0.0002508972268	0.0001627766396	-0.0006244377602	2.227671177	-0.5804233231	2.213390874	-0.5800764801	-0.247753303	0.6198618728	0.2469867727	-0.6194693025	-1.067407491	-0.001631125239	1.090533861	-0.006021733275	0.003319517054	-0.00812537996	0.002500222635	-0.006081800573	2.178314421	-0.06858372076	2.178991336	-0.06854633565	0.09315096674	-0.002938468751	0.07355549233	-0.002333488934	0.003462924432	-0.008469265493	0.002644215772	-0.006409177065	4.826255135e-05	0.0002352595273	0.0001731796232	-0.0006583077228	2.213441898	-0.5801894709	2.2275721	-0.5803643995	-0.2471057018	0.6194951805	0.2479727194	-0.6199947507	1.09053528	-0.006013369107	-1.067248551	-0.001640137995	0.0004862816189	-0.00123397009	-0.0003491518808	0.0008255052499	-0.09305718961	0.002924169338	-0.07355871797	0.002296874822	2.178122093	-0.06857585662	2.178855081	-0.06861540332	0.005637952283	-0.01370324475	0.006555502438	-0.01576382143	2024-08-31@02:28	2.148148148	-0.3488913688	1	-5.551115123e-16	-0.1993534007	0.09259259259	1.110223025e-16	0.08590732851	-0.2528866923	1.414686806	0.0001995060887	-0.0001870700979	2.118612069e-05	-3.506314089e-05	-2.735366574e-06	3.566508539e-05	-2.567988464e-05	0.0002188066158	9.739462053e-05	-0.0002299632001	1.215480263e-05	-5.928095715e-05	-1.098023438e-05	1.483346796e-05	v2.7.1	
1	Broyden	0	-2.202138618e-07	-94.47669562	-71.42814815	8.596685794	YY	0	5.174187515e-06	8	0.8130642893	0	self-energy/D/M	sharp_wc_2_b_50	-0.1457333753	1.73780923	-4.319867026	1.470899126	-0.1322751063	0.9218882457	-3.255373899	1.999125623	0.00283237659	1.908600367	-3.559369437	1.960548073	-3.559656632	1.960541214	0.002787876972	1.906095516	0	0.5901104457	2.981481481	2	1.27484755	a248bdd	2x2_2C_8b_C2v_L	11.91	1.810908673	2	1.864957973	1.0000050973728072	1.0000000000000004	2.804309537e-06	1.933553864e-05	1.173607938e-05	-0.001432499469	5.180947328e-06	-2.420032291e-05	2.294970771e-05	-4.726121862e-05	0.1390923311	-1.241554869	-0.0001547410934	0.0002811416328	-0.0003150421701	0.000516820892	-0.1390015591	1.240680201	boucle.py	R0:S0:1	uncorrelated	-0.0003360394488	0.001812074086	0.0002208044161	-0.001670270105	2.226464264	-0.5777854994	2.208937699	-0.57746708	-0.2468991258	0.6197218269	0.2461549718	-0.6192825546	-1.06870193	-0.0017016648	1.09687033	-0.007543784266	0.001577443739	-0.003732584231	0.001384645742	-0.003291293099	2.163112431	-0.0668682071	1.268634301	-0.03919711374	0.2782869069	-0.00860509988	-1.774067069	0.05481815558	0.002560592684	-0.006032205423	0.002355665672	-0.005619724508	-0.0002722280458	0.001808774366	0.0002146130271	-0.00168543834	2.211878922	-0.5775331546	2.229290745	-0.5777880307	-0.2463551846	0.6193574794	0.2470690956	-0.6197932001	1.092189314	-0.005991611359	-1.06396266	-0.003255110645	0.00364468768	-0.008641802271	0.003466583997	-0.008225480355	-0.2781657136	0.008602505428	1.773966726	-0.05488524585	2.163193511	-0.06691758257	1.268655496	-0.03925458612	0.007404797972	-0.01750074748	0.007555750152	-0.01796306866	2024-08-31@02:34	2.148148148	-0.346805068	1	-5.551115123e-16	-0.1983024443	0.09259259259	-1.665334537e-16	0.08552171744	-0.2515390539	1.420792499	3.079131678e-05	-3.332479931e-06	1.411305941e-05	-2.234530294e-05	4.651233718e-05	-5.899299144e-05	-5.6986713e-06	2.276843136e-05	-3.810995358e-05	9.960914149e-05	-0.0001473232048	0.0003087532291	2.192515731e-06	-7.106862722e-05	v2.7.1	
1	Broyden	0	-1.519512984e-07	-94.57074517	-71.50814815	8.616309697	YY	0	5.842765576e-06	8	0.8143019378	0	self-energy/D/M	sharp_wc_2_b_50	-0.144792362	1.737645353	-4.323132634	1.473416512	-0.130830004	0.9157227429	-3.260418856	1.999142429	0.001634906101	1.909388112	-3.560969359	1.961200797	-3.56252888	1.96117217	0.001626744568	1.904660252	0	0.5906285192	2.981481481	2	1.275216877	a248bdd	2x2_2C_8b_C2v_L	11.92	1.81217514	2	1.865845638	1.0000060409805485	1.0	7.878765507e-06	-1.8858209e-05	-2.403240099e-06	-0.000272131023	5.61461732e-06	4.199841184e-05	-4.763637683e-05	9.958643861e-05	0.1385869053	-1.232106926	-7.659984665e-06	7.038976249e-05	-0.0001346791228	0.0001934395291	-0.1384213495	1.230567884	boucle.py	R0:S0:1	uncorrelated	-4.659936284e-05	0.0003684376479	0.0001369873764	-0.0003755775496	2.228396031	-0.5750093015	2.210182675	-0.5746974966	-0.2465392503	0.6200750006	0.2458717043	-0.6196788079	-1.065821076	-0.00274248878	1.095112081	-0.006830958638	0.00620292055	-0.0142257523	0.0039001926	-0.008950004914	2.179618834	-0.06632672349	2.180287529	-0.06626294129	0.0895941698	-0.002718418031	0.07140696838	-0.002182263407	0.005263751685	-0.01207964048	0.00298011315	-0.006809404158	-7.377012243e-05	0.0003695357169	-2.876306983e-05	-0.0003542853448	2.209983582	-0.5747227977	2.228141412	-0.5749703404	-0.2458797661	0.6196581182	0.2465590486	-0.6200864914	1.095497747	-0.00694566954	-1.066150333	-0.002627734299	0.002152086093	-0.004889241825	-0.0001521382917	0.0003790938427	-0.0895412668	0.002731647063	-0.07134779171	0.002160379891	2.180084741	-0.06631408385	2.180742008	-0.06640107553	0.008959977024	-0.02064665748	0.01122927728	-0.02592326735	2024-08-31@02:39	2.148148148	-0.3447342127	1	-4.996003611e-16	-0.1972769729	0.09259259259	3.82104501e-31	0.08515652847	-0.2503390683	1.425135137	2.856507098e-05	-1.950001303e-05	-3.465516424e-06	3.599042897e-05	2.268963586e-05	-5.120204561e-05	-4.082756117e-05	0.0003766929391	-1.39872802e-06	1.295094811e-05	4.136554603e-05	-7.223882347e-05	-3.417855871e-05	0.0002925866206	v2.7.1	
1	Broyden	0	-4.436625398e-08	-94.67765697	-71.58814815	8.636368254	YY	0	5.727903734e-06	8	0.8155125185	0	self-energy/D/M	sharp_wc_2_b_50	-0.1446933951	1.737754239	-4.321303973	1.475551374	-0.12917768	0.9100758194	-3.271502869	1.999155331	0.0004471964799	1.910078058	-3.565195353	1.961728801	-3.567240186	1.961736789	0.0004688283589	1.906635542	0	0.5911579855	2.981481481	2	1.275593292	a248bdd	2x2_2C_8b_C2v_L	11.93	1.813413534	2	1.86675137	0.999997357493531	1.0	5.933564487e-06	-3.697630746e-05	-6.332768048e-06	-0.001489687962	-1.435332292e-05	1.808937566e-05	1.559208417e-05	-3.19017741e-05	0.1383922518	-1.224774397	-0.0001458700072	0.0002627428953	-0.0002003117952	0.0003688444473	-0.1382499565	1.223613909	boucle.py	R0:S0:1	uncorrelated	-0.0002889049783	0.001881646784	0.0003756675909	-0.002086697397	2.226352682	-0.5723256667	2.207025965	-0.5719913655	-0.2459473608	0.6203022512	0.2452687837	-0.6198673309	-1.068684893	-0.002138468382	1.099684778	-0.007896928677	0.004968254313	-0.0110671833	0.004335843861	-0.009688063836	2.164969091	-0.0649120385	1.273672291	-0.0381724887	0.2773442745	-0.008319659623	-1.772967347	0.05312170757	0.001770624511	-0.003940928049	0.001164177327	-0.002586546347	-0.0002368348742	0.001878761112	0.0003778803917	-0.002080571953	2.209985866	-0.572003689	2.22918583	-0.5722834486	-0.2453974514	0.6198546267	0.246105132	-0.6203181229	1.09473864	-0.006259724403	-1.063764391	-0.003776075528	0.004652307313	-0.0103816296	0.004053398687	-0.009028918893	-0.2772052085	0.008314245091	1.772504684	-0.05325998098	2.165483149	-0.0649814273	1.273987603	-0.03826987007	0.01012447657	-0.02263081548	0.0107361938	-0.02402231037	2024-08-31@02:45	2.148148148	-0.3426190349	1	-5.551115123e-16	-0.196221319	0.09259259259	1.110223025e-16	0.08477355931	-0.2492216123	1.428489725	9.421780889e-05	-9.094380991e-05	-2.452858216e-06	1.709816883e-05	5.409825586e-05	-6.70795349e-05	1.207841376e-05	-9.928754052e-05	-4.056464472e-05	7.468057997e-05	-5.124436577e-05	8.422369312e-05	-8.666435468e-06	0.0001069349103	v2.7.1	
1	Broyden	0	-9.066991833e-08	-94.81205223	-71.66814815	8.656897727	YY	0	7.56974294e-06	8	0.8165336303	0	self-energy/D/M	sharp_wc_2_b_50	-0.1455035455	1.739668166	-4.328120339	1.478371184	-0.1287590184	0.9059034729	-3.282401019	1.999161813	-0.00044881176	1.910242725	-3.57224239	1.962221215	-3.572071915	1.962149479	-0.0004767773395	1.903831602	0	0.5917002483	2.981481481	2	1.275976696	a248bdd	2x2_2C_8b_C2v_L	11.94	1.814457227	2	1.867677037	0.9999799990625046	1.0000000000000004	-5.045541397e-06	-2.82905783e-05	-7.039493598e-06	-0.0002167709317	-1.390462809e-05	7.063182101e-06	8.759718952e-05	-0.0001812673958	0.1384170795	-1.219052602	-3.355928814e-05	4.162418086e-05	1.043272191e-05	2.305798388e-05	-0.138150716	1.216741971	boucle.py	R0:S0:1	uncorrelated	-8.757882852e-05	0.0003324198833	5.992609274e-05	-0.0003706942711	2.229783415	-0.5694308581	2.208254186	-0.5691437501	-0.2463967559	0.6214679064	0.2455895709	-0.6209231402	-1.06531187	-0.003601428471	1.100099467	-0.007572160372	0.008586302031	-0.01874665882	0.006049348551	-0.01317182208	2.18268402	-0.06468335336	2.183400413	-0.06465438511	0.09012717125	-0.002675829997	0.07230038122	-0.00212027055	0.005820813385	-0.01270309695	0.003272744956	-0.007117417861	-1.96532098e-05	0.0003194916048	7.16475204e-05	-0.0003557426566	2.208047789	-0.5690560689	2.229684627	-0.5694886516	-0.2455870207	0.6209136527	0.246394598	-0.6214356368	1.100350592	-0.007651279766	-1.06560632	-0.003521813153	0.002545758973	-0.005541610726	-2.176322569e-05	3.947231633e-05	-0.09014223423	0.00266739987	-0.07229479967	0.002168872856	2.18263727	-0.06470584355	2.183276344	-0.06487486054	0.01184422204	-0.02583732388	0.01444981043	-0.03146063931	2024-08-31@02:51	2.148148148	-0.3404506016	1	-5.551115123e-16	-0.1951431655	0.09259259259	-1.665334537e-16	0.08438235795	-0.2484678365	1.428278412	8.624206525e-05	-6.51694875e-05	-2.003625538e-05	5.237778789e-05	4.226326188e-05	-0.0001086495057	7.466779464e-06	-3.385342896e-05	4.182487373e-05	-9.228786012e-05	-4.222024314e-05	7.21647497e-05	-4.976471734e-05	0.0004626325897	v2.7.1	
1	Broyden	0	7.55970975e-08	-94.94221242	-71.74814815	8.677687019	YY	0	4.767992257e-06	8	0.8175189016	0	self-energy/D/M	sharp_wc_2_b_50	-0.1463704506	1.741653378	-4.331221283	1.480745621	-0.1286388388	0.9023156981	-3.293276902	1.999175499	-0.0009140822517	1.911048789	-3.578597864	1.962592799	-3.57994714	1.962577568	-0.0009786573006	1.906826444	0	0.592248241	2.981481481	2	1.276364278	a248bdd	2x2_2C_8b_C2v_L	11.95	1.815464131	2	1.868612596	1.000000795422207	1.0	1.484471962e-05	-9.137796901e-05	2.570887971e-05	-0.001460741117	-8.152481072e-06	1.629289401e-05	-4.016667456e-05	8.322685302e-05	0.1386092071	-1.214539642	-0.0001367408854	0.0002367360979	-3.725680449e-05	9.106415933e-05	-0.1384217973	1.212990098	boucle.py	R0:S0:1	uncorrelated	-0.0002568990712	0.001733293055	0.0003001495215	-0.001839005793	2.228156112	-0.5667680753	2.206750245	-0.5664740834	-0.2464456305	0.6223093488	0.2457124115	-0.6219196442	-1.068862624	-0.002828542683	1.103440947	-0.008286085105	0.006783848119	-0.01457403893	0.006262227439	-0.01331024473	2.168416206	-0.06358596579	1.277724883	-0.037439611	0.2766821534	-0.00811262849	-1.774010358	0.05199126051	0.00190144348	-0.004019991126	0.001332395922	-0.002775821509	-0.000296155648	0.001739998316	0.0003513132916	-0.001842443831	2.209665387	-0.5665129677	2.230945363	-0.566762928	-0.2457928264	0.6219210174	0.2465623021	-0.6223629787	1.098961396	-0.006814281341	-1.06423712	-0.004301433247	0.004444765522	-0.009561667761	0.0039490707	-0.008324381138	-0.2765941262	0.008124566033	1.773694453	-0.0521291639	2.168851743	-0.06370136092	1.277925311	-0.03756530502	0.01185264139	-0.02566245982	0.01259336049	-0.02691550695	2024-08-31@02:56	2.148148148	-0.3382544579	1	-4.996003611e-16	-0.1940498405	0.09259259259	1.665334537e-16	0.08398523854	-0.247734016	1.427318668	0.0001209430263	-9.831118995e-05	4.85218255e-06	-1.68661614e-05	4.338247307e-05	-3.482745848e-05	4.811324049e-06	-1.58583314e-05	-8.213617153e-05	0.0001612575287	1.821349648e-05	-3.013384705e-05	1.894053434e-09	1.318100763e-05	v2.7.1	
1	Broyden	0	1.315126868e-07	-95.09952269	-71.82814815	8.699156218	YY	0	6.723515614e-06	8	0.8183101732	0	self-energy/D/M	sharp_wc_2_b_50	-0.1476093745	1.745162374	-4.344824197	1.483798502	-0.1300310506	0.900191778	-3.303036815	1.999174163	-0.0009169080054	1.910798771	-3.587725237	1.962994932	-3.587928584	1.962925208	-0.0009254421417	1.901793312	0	0.592814072	2.981481481	2	1.276762666	a248bdd	2x2_2C_8b_C2v_L	11.96	1.816271845	2	1.869576761	0.9999893179114361	1.0000000000000004	1.510986413e-05	-0.0001336717479	7.323025639e-06	-0.0002267583196	6.12813135e-06	-2.945720605e-05	6.268023984e-05	-0.0001297814504	0.1388232256	-1.210129843	-5.562940405e-05	8.767069099e-05	6.877213657e-05	-7.872338063e-05	-0.1384706249	1.207160761	boucle.py	R0:S0:1	uncorrelated	-3.423538181e-05	0.0002263665986	5.017823711e-05	-0.0002957105605	2.233438477	-0.5640616971	2.209086054	-0.5637876695	-0.2475859975	0.6242132279	0.2466908175	-0.6236847624	-1.06482769	-0.004406131538	1.104332996	-0.008168277104	0.009428444408	-0.02018218592	0.008507530682	-0.01817625283	2.186136398	-0.06351368849	2.186853369	-0.06347288201	0.09235751228	-0.002686761691	0.07326417792	-0.00212463619	0.007294760467	-0.01559050877	0.006342841398	-0.0135802238	-5.422795637e-06	0.0002254721993	8.806727146e-05	-0.000311642222	2.208630008	-0.5636770931	2.233098151	-0.564114306	-0.2466908208	0.6236361487	0.2475842407	-0.6241886081	1.104903997	-0.008334789391	-1.065403689	-0.004238909219	-0.0001137585993	0.0002223825039	-0.001046650899	0.002226943517	-0.09237120708	0.002682449277	-0.073251151	0.002134225626	2.186107078	-0.06356727554	2.186895752	-0.06366195833	0.01478021522	-0.03156505801	0.01573269581	-0.03358791862	2024-08-31@03:01	2.148148148	-0.335982843	1	-5.273559367e-16	-0.1929230468	0.09259259259	-1.110223025e-16	0.08357539782	-0.2473587358	1.423205023	-1.048761907e-05	-2.119437875e-06	1.24791307e-05	-2.797618633e-05	-1.582625581e-05	6.573177994e-05	-1.061572211e-05	6.753428565e-05	2.519072985e-05	-6.997617773e-05	-5.076551667e-06	-9.664009571e-06	-7.536145144e-06	0.0001158489047	v2.7.1	
1	Broyden	0	2.469199086e-08	-95.2561112	-71.90814815	8.720355311	YY	0	6.38320735e-06	8	0.8190935455	0	self-energy/D/M	sharp_wc_2_b_50	-0.1483539539	1.748414004	-4.354854898	1.48640442	-0.13166918	0.8983417034	-3.314121968	1.99918251	-0.0004313515762	1.911465671	-3.59775465	1.963337001	-3.598406848	1.963321406	-0.0005044527071	1.904951312	0	0.5933712688	2.981481481	2	1.277155802	a248bdd	2x2_2C_8b_C2v_L	11.97	1.817071749	2	1.870526977	1.0000082865504587	1.0000000000000004	2.280520996e-05	-1.452631629e-05	-2.40547292e-05	-0.001380873898	5.392911717e-06	-1.375922615e-08	2.275596559e-05	-4.655213912e-05	0.1391075693	-1.206476467	-0.0001291558931	0.0001982001379	-0.0001058347036	0.0002323566117	-0.1388303643	1.204155798	boucle.py	R0:S0:1	uncorrelated	-0.00027315275	0.001823939474	0.0003999826871	-0.002053656613	2.234246565	-0.5616339806	2.209144167	-0.5612256864	-0.2484025949	0.6257689857	0.2473867448	-0.6252100714	-1.0668703	-0.004099806796	1.107397919	-0.008742835731	0.008836703233	-0.01896900241	0.008240180948	-0.01766663047	2.172493416	-0.06249604133	1.284896054	-0.03692482925	0.2781163178	-0.007995079414	-1.773910748	0.05098967297	0.003571794619	-0.00762061369	0.002962655129	-0.006344131518	-0.0002795048692	0.001823067325	0.0003818488086	-0.002060070638	2.21058001	-0.5612576661	2.235527067	-0.5615745934	-0.2475560665	0.6252064075	0.2484601106	-0.6257768693	1.105088406	-0.00797574072	-1.064467386	-0.004867161232	0.003029077265	-0.00651656938	0.002470930774	-0.005242915335	-0.2780810217	0.008019282951	1.773767687	-0.05114186212	2.172681485	-0.06261280949	1.284903454	-0.03705524484	0.01421810222	-0.03054793361	0.01485074475	-0.03184274099	2024-08-31@03:07	2.148148148	-0.3337410501	1	-5.551115123e-16	-0.1918069352	0.09259259259	-1.665334537e-16	0.08316955398	-0.2468904296	1.418998573	0.0002297186864	-0.0001921216123	1.532456938e-05	-9.87107738e-06	4.002105358e-05	-2.473557078e-05	-7.48569137e-06	0.0001087706857	-7.881095379e-05	0.0001743920039	-1.861168834e-05	7.382912682e-05	3.340605492e-06	1.284778661e-05	v2.7.1	
1	Broyden	0	-3.384424948e-08	-95.43176101	-71.98814815	8.741892528	YY	0	7.141382519e-06	8	0.8197979037	0	self-energy/D/M	sharp_wc_2_b_50	-0.1488737308	1.752246717	-4.371022742	1.48943545	-0.1342309444	0.8969218061	-3.327610003	1.999180712	0.0003854126641	1.909352132	-3.607601814	1.963754252	-3.610134563	1.963680791	0.000343391261	1.896801557	0	0.5939364009	2.981481481	2	1.277554304	a248bdd	2x2_2C_8b_C2v_L	11.98	1.81779064	2	1.871490732	0.9999903847466162	1.0000000000000004	-4.813279587e-06	5.395992155e-05	5.867249393e-06	-0.0004637703975	1.082902431e-05	-3.988618982e-05	-3.545198e-06	7.668940838e-06	0.1392243389	-1.201455747	4.043966587e-05	-0.0001741469067	-8.679610203e-05	0.0002000575594	-0.1387318544	1.197170564	boucle.py	R0:S0:1	uncorrelated	-0.0001300597086	0.0005794301679	8.713174724e-05	-0.000546385365	2.238373281	-0.5590250989	2.210994814	-0.5587196916	-0.249710757	0.6277630096	0.2486982197	-0.6271619929	-1.065671575	-0.004962916004	1.110037372	-0.009019481135	0.01233771021	-0.02682879496	0.01100697032	-0.02395606043	2.190215696	-0.06239947367	2.190989223	-0.06234410554	0.09214324239	-0.002614675473	0.07233975694	-0.002051784064	0.008060355561	-0.01755236124	0.006771932897	-0.0146764938	-5.552462424e-05	0.0005527320337	8.37116314e-05	-0.0005427976188	2.211349022	-0.5586379231	2.238815841	-0.5590787096	-0.2488169992	0.6271922846	0.2496965416	-0.6277129568	1.109368186	-0.008789831848	-1.064967347	-0.00519238816	0.0001388212898	-0.0002627875647	-0.001208482442	0.002610237954	-0.09213236124	0.002637281339	-0.0722221475	0.002068852549	2.190886659	-0.06246426542	2.19162468	-0.06257929503	0.01791450596	-0.03893539269	0.01925311904	-0.04185095127	2024-08-31@03:13	2.148148148	-0.3314621161	1	-7.771561172e-16	-0.1906731758	0.09259259259	-2.465190329e-32	0.08275592228	-0.2465820094	1.413647794	-4.713739613e-05	3.612812806e-05	-1.471310977e-05	5.702445299e-05	3.873206825e-05	-9.03626193e-05	-2.009370236e-05	0.0002089046743	6.541831081e-05	-0.0001203976185	-6.29188765e-05	0.0001215768797	-2.579168686e-05	0.000288628184	v2.7.1	
1	Broyden	0	-1.104374682e-07	-95.58588481	-72.06814815	8.763874939	YY	0	6.891364939e-06	8	0.8205185548	0	self-energy/D/M	sharp_wc_2_b_50	-0.148620269	1.755789144	-4.385779111	1.492211161	-0.137021113	0.8956815482	-3.338231726	1.99918462	0.001461581015	1.911228646	-3.61616205	1.964116194	-3.618204871	1.964113951	0.00137321749	1.903694451	0	0.594511798	2.981481481	2	1.277960748	a248bdd	2x2_2C_8b_C2v_L	11.99	1.818526346	2	1.872472576	0.9999910245841647	1.0000000000000004	1.473675591e-05	-0.0001119055623	-3.829308099e-05	-0.001967881246	4.931316079e-06	-7.278727891e-05	9.260468281e-05	-0.0001897411529	0.1393568125	-1.196981563	-0.0001364651672	0.0002799358344	-0.000357413862	0.0006020576951	-0.1390899753	1.194484001	boucle.py	R0:S0:1	uncorrelated	-0.0004830485345	0.002661737853	0.00035372702	-0.002663720832	2.24105878	-0.5566553903	2.212457955	-0.5563127753	-0.2508887281	0.6295842398	0.2498600043	-0.6289839698	-1.0659796	-0.005218195953	1.112233333	-0.009283437255	0.01053118526	-0.0233356746	0.01028612979	-0.02279394113	2.176070117	-0.06133911116	1.291285783	-0.03637005024	0.2769504994	-0.007811690529	-1.773732655	0.04995475857	0.004040031569	-0.008851052085	0.003749099204	-0.008332987065	-0.0003457922183	0.002651476406	0.0004841307526	-0.002703402682	2.212853754	-0.5562200099	2.2415062	-0.5566801591	-0.2498916173	0.6289309006	0.2509098633	-0.629553861	1.111429496	-0.008997015761	-1.065126203	-0.005503982415	0.001488671718	-0.003320856197	0.001299726471	-0.00279936127	-0.2767881789	0.007806466027	1.773247629	-0.05010036603	2.176602027	-0.0614277635	1.291664177	-0.03649114598	0.01555020335	-0.0344243563	0.01579001172	-0.03499514473	2024-08-31@03:18	2.148148148	-0.3291366923	1	-7.771561172e-16	-0.1895135321	0.09259259259	-2.465190329e-32	0.08233111913	-0.2460813303	1.408360815	9.527274506e-05	-7.057600495e-05	3.066501935e-05	-5.936465396e-05	7.214894372e-05	-9.31804627e-05	9.006236824e-06	-0.0001116588494	6.129283842e-06	-2.264043534e-05	-0.0001052390072	9.992695746e-05	4.057849496e-06	-3.592492229e-05	v2.7.1	
1	Broyden	0	-2.992049362e-07	-95.75560501	-72.14814815	8.785613908	YY	0	6.962706923e-06	8	0.8212315819	0	self-energy/D/M	sharp_wc_2_b_50	-0.1478518983	1.7590143	-4.400493707	1.494923927	-0.139865493	0.8940247915	-3.350459193	1.999188207	0.002702172972	1.909256303	-3.628194418	1.96457242	-3.629957632	1.964528642	0.002677704653	1.900374214	0	0.5950793898	2.981481481	2	1.278362449	a248bdd	2x2_2C_8b_C2v_L	12	1.819254468	2	1.873441855	0.9999853680094238	1.0000000000000004	-1.000594889e-05	3.650176982e-05	-1.065969226e-05	-0.0006811757663	-1.828091253e-05	6.790100598e-05	-1.356251609e-05	2.774271065e-05	0.139323513	-1.191114902	7.643654653e-05	5.442863743e-05	-0.0003493811943	0.0004715841498	-0.1390245492	1.188201639	boucle.py	R0:S0:1	uncorrelated	-6.338801645e-05	0.0009002780003	0.0001221771423	-0.0009164396262	2.244235985	-0.554287732	2.214533776	-0.5539835027	-0.2520652217	0.6312884222	0.2509341651	-0.6306134492	-1.0654099	-0.005807205137	1.113646933	-0.009225589001	0.01240278708	-0.02819615823	0.01217719213	-0.02764395477	2.194011611	-0.06114945133	2.194891204	-0.06114525756	0.09342044389	-0.002603189742	0.07003896467	-0.001947838249	0.006924379299	-0.01569522952	0.006669907679	-0.01514722743	-0.0001979079573	0.0009179181836	0.0001406341946	-0.0009025487042	2.213771637	-0.553855868	2.243672728	-0.5543760318	-0.2509810957	0.6306294224	0.2520109048	-0.6312237572	1.114650853	-0.009538402715	-1.066465937	-0.005493614083	-0.002268519594	0.005199470431	-0.002532715308	0.005746902973	-0.09340264685	0.002605292484	-0.06997382617	0.001956227268	2.19450942	-0.06119963006	2.195447968	-0.06127389237	0.01657017332	-0.03760148541	0.0167934667	-0.03816648735	2024-08-31@03:24	2.148148148	-0.326837881	1	-6.661338148e-16	-0.1883639852	0.09259259259	1.665334537e-16	0.08190909438	-0.2455801349	1.403796411	-5.417339826e-06	4.015301523e-06	-1.436385375e-05	-7.927115937e-06	1.962970215e-05	-9.898980064e-06	1.011033706e-06	-2.451386393e-05	-1.22145605e-05	5.692164659e-05	-3.459479584e-05	9.647207485e-05	-8.429365361e-07	7.350869591e-05	v2.7.1	
