3	Broyden	0	-3.153571709e-05	-712.2366537	-146.4	11.94357998	YY	10.25	0.4664767246	self-energy/D	sharp_wc_2_b_50	4	2	1.272660782	-30.54086545	1.723495621	31.72528297	0.02532543485	45.83211369	0.3686375902	-35.71129357	1.956988705	46.49061716	0.3713696898	-36.95058799	1.951074324	-71.31769421	1.595385483	-85.29467837	1.761126022	a248bdd	2x2_2C_8b_C2v_L	13.15	1.39319307	2	1.848631514	0.999999999850854	0.9999999999999999	-7.408982671	2.654518713	-8.597139405	0.293637552	-0.6190947631	0.02166320213	0.4940164909	-0.1344927518	1.849078088	-0.07630923367	-1.488603453	0.3764899902	-16.1394795	0.4862644124	22.61600737	-0.6542404787	sol_cdmft_3bandes_grille.py	R0:S0:1	uncorrelated	-1.182205929	0.03772687839	-1.059256679	0.3711846433	13.2726404	-2.946482944	-13.00861469	0.4771093665	13.52104659	-2.946994264	-13.33865837	0.4824350454	22.14365495	-2.68430411	18.89535091	-1.976267596	2024-10-23@09:02	2.75	-0.3751430984	1	-5.153829365e-16	-0.1983201838	1.5	3.939689952e-17	0.08034260121	v2.7.1	
2	Broyden	0	0.000513208501	-668.6441663	-112	9.984707851	YY	14	0.1065735966	self-energy/D	sharp_wc_2_b_50	3	2	1.304917935	-30.99907631	1.943607545	-41.18251999	1.952492417	-50.22491434	1.896217912	59.31928665	0.07088741678	63.6848538	0.1006712724	-92.54639937	1.923451125	-15.7814158	1.785127781	-64.45924583	1.965231057	a248bdd	2x2_2C_8b_C2v_L	10	1.059544544	2	1.67418762	0.9999999999166453	1.0000000000000002	0.2321042582	-0.05562834697	-4.837653946	0.9397634783	0.3892034887	-0.05240535682	-0.4704974558	0.05212127329	-8.462103801	0.879597507	9.441810624	-0.7270945168	0.06480255558	-0.01774426059	-7.272231924	0.7378140041	sol_cdmft_3bandes_grille.py	R0:S0:1	uncorrelated	-4.854995287	0.8353585882	-0.3096613747	0.04279480827	-9.447153534	1.236140903	9.235704446	-1.058622928	-8.241955108	0.8405743217	10.7329975	-0.8271376637	4.675600898	-1.813814492	0.1689535767	-0.02149483095	2024-10-23@09:02	1.5	-0.3697503693	1	-6.110493551e-16	-0.06467274942	1.5	-1.849036169e-16	0.02185363333	v2.7.1	
CDMFT_iterations	CDMFT_method	D	D_ave	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version	
3	Broyden	0	0.04220961196	-402.4601467	-160.8	-4.352147632	YY	9	0.3487465851	self-energy/D	sharp_wc_2_b_50	1	2	1.211833781	-14.48860982	1.932050549	-30.06253813	1.773730703	-21.64078474	1.535503641	-50.7268664	1.823870107	32.57698008	0.2363094862	-21.48377285	1.642870718	-5.50189672	1.130029459	-0.4545182371	1.993414134	a248bdd	2x2_2C_8b_C2v_L	11.05	1.264493635	2	1.666967645	0.9999999997511066	1.0	-0.9267333792	0.5658011376	6.902669995	-2.374902374	2.955887551	-1.057760467	12.91100911	-1.69180924	-0.8151756318	0.4483636528	-0.5321343841	-0.3259770642	0.01015011365	-0.04679138605	0.3951980997	-0.2742014138	sol_cdmft_3bandes_grille.py	R0:S0:1	uncorrelated	5.688908232	-0.4601002969	1.568087133	-0.09590795886	-9.634289373	2.048198091	5.084163214	-0.3639000084	10.03094378	-1.974436207	9.48802781	-1.958653286	-3.366085442	3.686968048	0.01760240377	-0.06799346435	2024-10-23@09:05	3.375	-0.7249992626	1	4.077811931e-16	-0.3077944419	0.75	-3.747027704e-17	0.1228230603	v2.7.1	
CDMFT_iterations	CDMFT_method	D	D_ave	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	e	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version	
2	Broyden	0	-3.119481821e-05	-759.0111915	-210.4	-6.690791406	YY	10.25	0.4693334076	self-energy/D	sharp_wc_2_b_50	0	1.242865445	-30.40293207	1.668442394	31.4655612	0.03092171991	45.46860811	0.4552061325	-35.16037326	1.95197957	46.04789504	0.4630879108	-36.30288648	1.943986015	-67.08747018	1.439952613	-81.80857725	1.652505357	a248bdd	2x2_2C_8b_C2v_L	13.15	1.385203149	2	1.785350313	0.9999999998456375	1.0	-8.309967107	2.855039801	-9.372730457	0.3513442363	-0.6992646035	0.02093315679	0.5575519046	-0.148418819	2.101602516	-0.0963923434	-1.710172173	0.3965543165	-21.86173947	0.6137719438	31.11508498	-0.9387878876	sol_cdmft_3bandes_grille.py	R0:S0:1	uncorrelated	-1.298209163	0.04229520971	-1.189026929	0.4046023349	15.29475845	-3.186348431	-14.76828435	0.5535942406	15.69521641	-3.194568681	-15.23540406	0.56720866	29.44489827	-2.874206847	25.23028999	-2.187130405	2024-10-23@09:05	3.375	-0.5259041662	1	-1.587997831e-16	-0.2687005796	-1.5	1.533359638e-16	0.1244244409	v2.7.1	
3	Broyden	0	0.0006166271358	-679.8284718	-96	13.56111829	YY	14	0.1392346185	self-energy/D	sharp_wc_2_b_50	4	2	1.296417397	-30.798063	1.923429737	-41.08445372	1.923480733	-49.80920011	1.859196405	59.07015488	0.1016573465	63.08720139	0.141956601	-92.12686524	1.891451893	-14.42603694	1.704594312	-64.41943905	1.950828995	a248bdd	2x2_2C_8b_C2v_L	10	1.075518741	2	1.676103535	0.9999999999135839	1.0000000000000004	0.276254981	-0.06962945968	-6.02490042	1.204012041	0.4629741337	-0.06131396909	-0.5506537487	0.05929057909	-10.21697944	1.017015296	11.60258713	-0.8834824622	0.03447062495	-0.01229150438	-8.663589431	0.8869243953	sol_cdmft_3bandes_grille.py	R0:S0:1	uncorrelated	-5.863628606	0.9427292482	-0.3591411037	0.04566658702	-11.18861267	1.423055227	11.16875102	-1.259777283	-9.982388087	0.9907589869	12.83523399	-0.9651749098	5.154898894	-2.076836814	0.09041831527	-0.01156095125	2024-10-23@09:06	1.5	-0.4143451078	1	1.141829674e-17	-0.08459808294	1.5	2.981230107e-17	0.02721261152	v2.7.1	
16	Broyden	0	-6.243043191e-06	-153.0261627	-162.4	10.62339094	NY	11.5	0.6504677541	self-energy/D	sharp_wc_2_b_50	3	2	1.311033731	-0.3178346785	1.998726883	-6.192319505	1.997891288	-7.164188847	1.986812532	-0.1327146706	1.942411341	-7.200985044	1.986837453	-0.1316012162	1.939582286	2.561758949	0.5449489456	-25.5913542	1.961947727	a248bdd	2x2_2C_8b_C2v_L	13.15	1.649593329	2	1.899763527	0.9999999996344396	0.9999999999999993	0.009812572495	-0.06786277386	-0.002412966247	0.02613963533	0.01325257131	-0.04776564745	0.04288978212	-0.6250026523	-0.01377113213	0.0479569177	-0.04389705379	0.6427222965	0.8767311469	-3.161531485	-0.2964572807	0.001872221824	sol_cdmft_3bandes_grille.py	R0:S0:1	uncorrelated	-0.1080102523	0.02167225635	-0.8910498237	0.03456154786	1.376703294	-0.1489841974	-0.1139732185	0.1745334764	-1.380487385	0.1489592438	0.1136310305	-0.1775312938	0.1009956668	-0.3594209265	-2.34020615	0.8356410433	2024-10-23@09:07	1.5	-0.2101701471	1	1.200770748e-15	-0.07671565858	0	0.03471700222	v2.7.1	
3	Broyden	0	0.03332614807	-407.5065101	-144.8	-1.564560742	YY	9	0.3591035352	self-energy/D	sharp_wc_2_b_50	2	2	1.190393828	-13.96926142	1.928312001	-29.92074915	1.721041562	-21.08615969	1.494053163	-50.53042112	1.801498789	32.36216189	0.2652579137	-21.07843504	1.607113321	-4.831158702	1.055475164	-0.5147652634	1.991214368	a248bdd	2x2_2C_8b_C2v_L	11.05	1.266960473	2	1.64339796	0.9999999997510804	1.0000000000000004	-0.9983107284	0.6199302215	7.834875531	-2.609160521	3.119560604	-1.04898363	13.88606035	-1.792749085	-0.831724266	0.4403232414	-0.5454322652	-0.3139123931	0.01914223743	-0.0466085719	0.4007932816	-0.2902412426	sol_cdmft_3bandes_grille.py	R0:S0:1	uncorrelated	6.202423359	-0.4733566386	1.663631723	-0.09198878028	-10.18628654	2.101532288	5.393131114	-0.4092295492	10.87722397	-2.075391177	10.12546677	-2.034055011	-3.35583753	3.764660633	0.04247870827	-0.1456884242	2024-10-23@09:09	3.375	-0.7856862268	1	-3.225943053e-17	-0.3538123155	0.75	-1.91319114e-16	0.1375939036	v2.7.1	
CDMFT_iterations	CDMFT_method	D	D_ave	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version	
3	Broyden	0	-1.600510308e-05	-776.0797334	-194.4	-3.885934187	YY	10.25	0.4607086763	self-energy/D	sharp_wc_2_b_50	1	2	1.224548345	-30.28298902	1.63703751	31.29967828	0.03563046694	45.15810399	0.5009599544	-34.67064764	1.945504299	45.74920398	0.5038273636	-35.84593614	1.936955409	-65.42951278	1.404490022	-80.43636429	1.618568832	a248bdd	2x2_2C_8b_C2v_L	13.15	1.370485786	2	1.757572324	0.9999999998250603	1.0000000000000004	-8.814044169	2.950248047	-9.871109636	0.39551119	-0.7470272551	0.03022583231	0.5911298357	-0.1433382145	2.220434527	-0.09932543419	-1.816492118	0.4129089623	-23.45170445	0.6455037543	33.54840405	-1.035528203	sol_cdmft_3bandes_grille.py	R0:S0:1	uncorrelated	-1.377695481	0.04921845576	-1.262257485	0.418315485	16.44773399	-3.283100615	-15.7226257	0.6176133464	16.74343249	-3.277960441	-16.1244465	0.6265406479	31.50886051	-2.876409256	27.09276977	-2.226943437	2024-10-23@09:09	3.375	-0.5901934656	1	-1.210004843e-16	-0.3081977965	-1.5	-3.535478782e-16	0.1465059986	v2.7.1	
CDMFT_iterations	CDMFT_method	D	D_ave	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	e	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version	
4	Broyden	0	0.0005668964446	-666.9814214	-160	-3.90562207	YY	14	0.1681441509	self-energy/D	sharp_wc_2_b_50	0	1.279599125	-30.88968149	1.946652697	-41.20279443	1.919931908	-49.05927041	1.808749456	58.76720932	0.1479111038	62.47289648	0.1882119636	-91.66517819	1.855002691	-3.730643946	1.639447881	-65.53550292	1.999917855	a248bdd	2x2_2C_8b_C2v_L	10	1.100143437	2	1.668507631	0.9999999998863558	0.9999999999999999	0.2420047582	-0.07894752944	-5.670010934	1.303607408	0.5322717938	-0.0688133116	-0.6413961831	0.06527224054	-12.26097693	1.168816313	13.83634487	-1.026375214	0.003970852867	-0.01387282775	0.305140514	-0.03121182301	sol_cdmft_3bandes_grille.py	R0:S0:1	uncorrelated	-5.688339265	0.7079515969	-0.3246198428	0.0262599731	-13.64539155	1.620396421	13.60680508	-1.5134684	-11.56254358	1.097867491	15.03394706	-1.104618403	2.275051958	-2.449633585	-0.1460512098	0.017541726	2024-10-23@09:11	2.125	-0.503716164	1	-9.978011334e-17	-0.1303410323	-1.5	-3.304302371e-17	0.067424095	v2.7.1	
3	Broyden	0	-1.202673926e-05	-795.0037975	-178.4	-1.34099852	YY	10.25	0.4477526057	self-energy/D	sharp_wc_2_b_50	2	2	1.201773672	-30.07462503	1.588643454	31.03847082	0.0437181523	44.79287263	0.5490511912	-34.08023766	1.937834629	45.36398052	0.5500891581	-35.24748206	1.926490364	-63.67592367	1.378724643	-78.98161178	1.581248206	a248bdd	2x2_2C_8b_C2v_L	13.15	1.349662726	2	1.724182591	0.9999999997545741	1.0	-9.59111086	3.078848015	-10.63087191	0.4682483053	-0.8011927168	0.05405705367	0.6233942878	-0.1194284654	2.361730658	-0.0897467491	-1.944991205	0.4470085251	-24.95696068	0.6628449919	35.910757	-1.139648889	sol_cdmft_3bandes_grille.py	R0:S0:1	uncorrelated	-1.496791526	0.06044126054	-1.372798527	0.4361414707	17.70659985	-3.369302797	-16.75973172	0.6902557434	18.01039832	-3.357512551	-17.18624937	0.7036652189	33.4936242	-2.85505207	28.9167307	-2.268181661	2024-10-23@09:12	3.375	-0.6632316299	1	-3.243850721e-16	-0.3500147544	-1.5	-3.49511084e-16	0.1747502299	v2.7.1	
3	Broyden	0	0.03215390407	-412.6642571	-128.8	0.9144105841	YY	9	0.3684220638	self-energy/D	sharp_wc_2_b_50	3	2	1.16314635	-13.52745516	1.926867951	-29.78085748	1.67571002	-20.42221521	1.419839557	-50.30135459	1.788151343	32.12051306	0.2982236497	-20.60228269	1.57295391	-4.18506703	0.9837332248	-0.4449389358	1.988901177	a248bdd	2x2_2C_8b_C2v_L	11.05	1.268876152	2	1.612778683	0.9999999996793312	1.0	-1.060431458	0.666706762	8.620018465	-2.786803349	3.286879279	-1.179636898	14.96453786	-1.853205239	-0.8511493293	0.5376282367	-0.5606493334	-0.4526718003	0.02780133489	-0.05342103453	0.3812200821	-0.2910074906	sol_cdmft_3bandes_grille.py	R0:S0:1	uncorrelated	6.608695268	-0.4808049262	1.753194574	-0.08798324877	-10.76179906	2.217861548	5.712452818	-0.3747003186	11.77916488	-2.179669914	10.78066692	-2.099495251	-3.343538125	3.823308278	0.06729633954	-0.2054269217	2024-10-23@09:12	3.375	-0.8567393986	1	2.596371266e-16	-0.4081889091	0.75	1.956898585e-16	0.1533984773	v2.7.1	
CDMFT_iterations	CDMFT_method	D	D_ave	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_ave	version	
28	Broyden	0	0.01686595434	-193.762533	-176.784	-5.761298889	YY	10.25	0.2766761817	self-energy/D	sharp_wc_2_b_50	0.001	2	1.248813569	-5.859160382	1.969095939	4.861756256	0.03487634127	-6.507047893	1.736702303	0.4408477767	0.02628933086	-18.42759436	1.907852388	13.46406664	0.2823730368	87.83577193	0.1092624113	87.21111418	0.505622369	a248bdd	2x2_2C_8b_C2v_L	11.05	1.216242564	2	1.677932913	0.9999999994926293	1.0000000000000002	-0.4086536088	0.5299796178	1.059719695	-0.3137161061	-0.0013327936	-0.0794151259	-0.01625172847	0.1704338442	3.800430798	-1.227585948	-4.501832912	1.898463996	-2.830329807	0.2564166372	-32.83197791	3.06839507	sol_cdmft_3bandes_grille.py	R0:S0:1	uncorrelated	-1.102660094	0.2851016025	0.3553022503	-0.5111101538	-2.260752386	1.699645151	-0.2607422139	0.5565259754	0.2602878199	-0.1484784415	-0.1503220425	-0.04491669475	31.27778287	-0.9922909418	-2.67522928	0.09205884627	2024-10-23@09:16	2.75	-0.622090646	1	3.450884912e-16	-0.2109324999	0	0.09446710305	v2.7.1	
9	Broyden	0	3.150134621e-07	-142.9337396	-146.4	13.96253112	YY	11.5	0.6397729585	self-energy/D	sharp_wc_2_b_50	4	2	1.299211141	-0.3388956391	1.997687329	-6.03401245	1.996586389	-4.759822011	1.971743868	-0.003828545317	0.4927312612	-4.772517234	1.971801593	-0.004067213466	0.4733888021	2.960771933	0.629878349	-25.60107763	1.979265983	a248bdd	2x2_2C_8b_C2v_L	13.15	1.638583412	2	1.869748276	0.9999999996534423	1.0	0.0007189758089	-0.006805971161	-0.0002981025363	-0.000346295697	0.000716576474	0.006240437738	0.03599240453	-0.5858916739	-0.0007780920232	-0.006228705185	-0.034808082	0.5717086381	1.16343705	-3.356365985	0.06765126114	-0.009229316422	sol_cdmft_3bandes_grille.py	R0:S0:1	uncorrelated	-0.1324216829	0.0413138547	-0.9183471708	0.0529421834	1.213581997	-0.2471840403	-0.07813272559	1.108405994	-1.215070169	0.2469753213	0.07870013826	-1.116134949	-0.01356038598	0.04623368076	-1.751614695	0.6095977846	2024-10-23@09:18	1.5	-0.2855171674	1	1.012019768e-16	-0.114391775	0	0.05031327527	v2.7.1	
5	Broyden	0	4.848779407e-05	-817.239858	-162.4	0.5875859869	YY	10.25	0.4328515403	self-energy/D	sharp_wc_2_b_50	3	2	1.168628198	-29.81582155	1.535976591	30.72610521	0.05400120762	44.33214248	0.601925833	-33.30207769	1.925462462	44.87392596	0.606733849	-34.45912226	1.918167534	-61.50455283	1.317313813	-77.19265285	1.567562642	a248bdd	2x2_2C_8b_C2v_L	13.15	1.325919795	2	1.673926649	0.9999999998204485	1.0000000000000004	-10.44725105	3.197283781	-11.47222526	0.5529818271	-0.8479132854	0.005060995572	0.6832996943	-0.1909248949	2.548730467	-0.1514827959	-2.070732658	0.390728417	-26.66321162	0.7671829084	38.59879435	-1.199009526	sol_cdmft_3bandes_grille.py	R0:S0:1	uncorrelated	-1.611664059	0.07094632006	-1.51538435	0.4606740863	19.21067928	-3.445291418	-17.98819122	0.7839266114	19.53285588	-3.440454678	-18.44698279	0.7886447738	35.73270688	-2.882758857	30.9706066	-2.231161181	2024-10-23@09:18	3.375	-0.7663601109	1	1.749923254e-16	-0.3931640337	-1.5	-8.364898777e-17	0.2202621265	v2.7.1	
7	Broyden	0	-1.15510655e-07	-165.4292137	-96	4.511135057	YY	10.25	0.3702655049	self-energy/D	sharp_wc_2_b_50	4	2	1.110413419	-8.455073722	1.732613432	-42.43940743	1.899433359	-0.1781097736	0.66909289	1.781830769	0.7384188032	-0.178064095	0.6688511635	1.781629318	0.7384389956	-0.3368988532	1.943167213	-1.217690511	0.8267226105	a248bdd	2x2_2C_8b_C2v_L	10	1.317026686	2	1.53256274	0.9999999995866284	0.9999999999999998	-2.158830563	2.14574231	-5.252382319	1.499847142	-0.3717641559	2.104356229	-1.488091536	2.87204614	-0.3717301623	2.104474448	1.488011053	-2.872028516	-0.6820930511	0.9346907168	0.009212764464	0.02132544485	sol_cdmft_3bandes_grille.py	R0:S0:1	uncorrelated	-2.642863146	0.2987321766	5.331247886	-0.4015509778	-0.03697151512	0.6198384104	-0.00896943104	-0.1969008114	-0.03693230398	0.6193756845	0.008940198447	0.1968403091	-0.03876298277	0.1380838836	-1.980503175	3.616845042	2024-10-23@09:18	2.125	-0.9774987658	1	1.773445006e-16	-0.4512437874	-1.5	-1.945914875e-16	0.2730088843	v2.7.1	
5	Broyden	0	0.023962075	-419.0917711	-112.8	3.044578237	YY	9	0.3628508574	self-energy/D	sharp_wc_2_b_50	4	2	1.127936669	-12.97570171	1.921290986	-29.63434736	1.633450356	-19.47552247	1.277715744	-49.98052553	1.787181276	31.81713766	0.2770431245	-19.99442996	1.414058034	-3.710268632	0.9127002568	-0.2870582541	1.992267293	a248bdd	2x2_2C_8b_C2v_L	11.05	1.246685024	2	1.574958579	0.9999999997295295	1.0	-1.120971545	0.7050902992	9.404418526	-2.928712512	3.480707968	-1.570639289	16.38031539	-1.887576807	-0.8555569061	0.7596856185	-0.5841620563	-0.7669454108	0.00348156782	-0.03625104457	0.4080573496	-0.3206717379	sol_cdmft_3bandes_grille.py	R0:S0:1	uncorrelated	7.007721548	-0.508107146	1.862025697	-0.09134162854	-11.42211905	2.410392228	6.139422253	-0.2034202407	12.83201365	-1.993901619	11.50986626	-2.58650438	-3.402876349	3.869736402	-0.01960868223	0.07121605956	2024-10-23@09:19	3.375	-0.9344076491	1	3.732966998e-16	-0.4708804013	0.75	4.946000436e-17	0.1701586064	v2.7.1	
CDMFT_iterations	CDMFT_method	D	D_ave	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	e	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version	
2	Broyden	0	1.777897075e-11	-171.944725	-210.4	-0.08885492982	YY	11.5	0.9998020417	self-energy/D	sharp_wc_2_b_50	0	1.332091231	-0.3065973316	1.999999998	-6.645986376	2	-11.92106474	1.999999973	0.5962602711	7.680345517e-08	-11.87205199	1.999999982	0.5920008098	1.459083007e-07	3.440054792	0.0008491486075	-25.62424925	1.999911211	a248bdd	2x2_2C_8b_C2v_L	13.15	1.999802039	2	1.990804035	0.9999999999793812	0.9999999999999998	1.78973069e-05	-0.0002243588404	-1.515804209e-05	-4.91112613e-05	0.0005222880782	-0.0008599569712	0.1554057755	7.231042115e-08	-0.0004162946249	0.0005996900585	-0.1556193175	1.079830094e-07	0.6976435401	-0.001029266914	0.08210379133	-0.04851448555	sol_cdmft_3bandes_grille.py	R0:S0:1	uncorrelated	-0.06784857167	1.415792871e-08	-0.8153705319	6.015577582e-09	1.463449741	-1.79104894e-07	0.0001418528667	-0.001364733329	-1.4614162	1.433061651e-07	-0.0001736841464	0.001875151929	-0.03736473837	0.151543027	-2.184104654	0.0004413067837	2024-10-23@09:20	1.5	-0.01768443334	1	7.564590825e-16	-0.00491490528	0.75	4.497065797e-16	0.002430993799	v2.7.1	
CDMFT_iterations	CDMFT_method	D	D_ave	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version	
