CDMFT_iterations	CDMFT_method	D	D_ave	E0_1	E0_2	E_kin	GS_consistency	M	M_ave	U	U_1_ave	Up	convergence	dist_function	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	ed	ed_ave	e	ep_2_ave	e_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	sector_2	tbA1down_1	tbA1down_1_ave	tbA1up_1	tbA1up_1_ave	tbA2down_1	tbA2down_1_ave	tbA2up_1	tbA2up_1_ave	tbA3down_1	tbA3down_1_ave	tbA3up_1	tbA3up_1_ave	tbA4down_1	tbA4down_1_ave	tbA4up_1	tbA4up_1_ave	tbA5down_1	tbA5down_1_ave	tbA5up_1	tbA5up_1_ave	tbA6down_1	tbA6down_1_ave	tbA6up_1	tbA6up_1_ave	tbA7down_1	tbA7down_1_ave	tbA7up_1	tbA7up_1_ave	tbA8down_1	tbA8down_1_ave	tbA8up_1	tbA8up_1_ave	tbB1down_1	tbB1down_1_ave	tbB1up_1	tbB1up_1_ave	tbB2down_1	tbB2down_1_ave	tbB2up_1	tbB2up_1_ave	tbB3down_1	tbB3down_1_ave	tbB3up_1	tbB3up_1_ave	tbB4down_1	tbB4down_1_ave	tbB4up_1	tbB4up_1_ave	tbB5down_1	tbB5down_1_ave	tbB5up_1	tbB5up_1_ave	tbB6down_1	tbB6down_1_ave	tbB6up_1	tbB6up_1_ave	tbB7down_1	tbB7down_1_ave	tbB7up_1	tbB7up_1_ave	tbB8down_1	tbB8down_1_ave	tbB8up_1	tbB8up_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	trb1_1	trb1_1_ave	trb2_1	trb2_1_ave	trb3_1	trb3_1_ave	trb4_1	trb4_1_ave	trb5_1	trb5_1_ave	trb6_1	trb6_1_ave	trb7_1	trb7_1_ave	trb8_1	trb8_1_ave	version	
2	Broyden	0	-9.222278072e-06	-77.29048234	-53.02814815	4.893343048	YY	0	0.01305756393	8	0.488096993	0	self-energy/D/M	sharp_wc_2_b_50	-0.3164269131	1.87626928	-3.468019678	1.175215173	-0.04681433296	1.804302218	-2.155363097	1.977945613	-0.2106929867	1.152337911	-3.361729614	1.65219628	-3.430971772	1.701727657	-0.2144461394	1.155118406	0	0.4602171354	2.981481481	2	1.195531878	a248bdd	2x2_2C_8b_C2v_L	9.61	1.468905777	2	1.655748998	0.9998910392393596	0.9999999999999993	-2.10009458e-05	0.001089073323	-0.01012271266	-0.001271647194	-0.03075943707	0.2864166258	-0.000463652569	0.001166514812	0.2615572902	-2.670703293	0.001860355949	-0.0007296872003	0.001913774146	-0.001330944036	-0.2637601774	2.677273141	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	-0.05475361164	0.1054107128	0.0665201549	-0.05943080367	2.37160898	-0.9257336669	2.229070668	-0.8380885373	0.2054457257	-0.2884165093	-0.07871760662	0.2354621989	-0.8656376367	0.003811818957	1.089665407	-0.07187972902	-0.06994279861	0.1654310072	-0.05663434409	0.1428170244	2.241567371	-0.598208719	-0.5147797494	0.118860853	0.6685237154	-0.1747789635	-2.27778328	0.5152321403	0.05798982313	-0.1391300761	0.06814235165	-0.162957046	-0.06724910712	0.06114671272	0.05356441644	-0.1048483015	2.21926681	-0.8374673232	2.363412334	-0.9248437728	0.07516139848	-0.2334297691	-0.204474892	0.289937333	1.102955327	-0.07854479063	-0.8812139354	0.01179969333	0.05686245019	-0.1425094036	0.06796707833	-0.163848206	-0.6550366097	0.150920609	2.278936354	-0.6088133236	2.240481854	-0.5063721753	-0.5258598637	0.1374689356	0.07003483514	-0.1634202978	0.05685627472	-0.1380662717	2024-09-21@12:46	2.148148148	-0.7578876048	1	-6.106226635e-16	-0.3571928986	0.3888888889	-1.665334537e-16	0.1334724388	-0.3615764564	0.5763276158	-0.000497561883	0.0001666109587	-0.0007782189916	0.007700708878	0.01473453297	-0.04025446525	-3.482913292e-05	-0.0005290426894	0.01229227237	0.07052163942	0.01250112553	0.06832920087	8.086534097e-05	0.0001985301287	v2.7.1	
5	Broyden	0	-5.69415711e-05	-76.29045341	-52.94814815	4.85581008	YY	0	0.01505395555	8	0.4894592594	0	self-energy/D/M	sharp_wc_2_b_50	-0.03681571598	1.785172481	-3.493138394	1.180404822	0.3505530841	0.1144705495	-2.103961867	1.981213946	-0.2111453086	1.147540147	-3.353524423	1.687250107	-3.316897869	1.660671202	-0.2077963471	1.143570815	0	0.4589419542	2.981481481	2	1.194724853	a248bdd	2x2_2C_8b_C2v_L	9.6	1.470481636	2	1.653665433	0.9998515102279417	0.9999999999999996	-0.0001421928089	0.0006943142464	-7.958031418e-06	-4.46596208e-05	4.936175831e-05	-2.353209839e-05	-0.0001236280813	0.0003440263209	0.2659543434	-2.73737331	-0.0003287051287	0.0007349408532	-0.000129397428	0.0002583821401	-0.2640634228	2.734020185	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	-0.201094277	0.3082029113	-0.1061092847	0.2572591902	2.370144859	-0.9238398482	2.257328578	-0.8356774121	-0.3746579457	0.1187386765	-0.3704041873	0.1765386198	-0.8924276797	0.01947813116	1.055637771	-0.05472733676	0.0006592316498	-0.0008347937174	-0.000248676118	-0.0002731208511	0.7553557699	-0.2012677494	-1.681673342	0.3818768749	2.206507029	-0.594848316	-1.589346591	0.3644860512	-0.0001820949439	-7.495751128e-05	0.0001044847256	0.0002219006563	-0.1055834484	0.2573699993	-0.2006832278	0.3081543612	2.251291885	-0.8351271554	2.365115731	-0.9236155403	-0.3701258375	0.1758086797	-0.3742062245	0.1179049007	1.063784633	-0.05881046728	-0.9011379668	0.02410168285	-0.0001864353715	0.0001349940509	0.0001555750789	0.0003305604687	-2.195490346	0.4985771369	1.614115819	-0.4317056671	0.74332795	-0.1709061168	-1.689724254	0.4562854292	4.251204111e-05	-7.720587514e-05	2.583438428e-06	-0.000446802415	2024-09-21@13:02	2.148148148	-0.7621502107	1	-4.163336342e-16	-0.3582602342	0.3888888889	8.326672685e-17	0.1337789123	-5.131806668e-05	7.682269728e-05	-5.134002676e-05	1.728276697e-05	-4.527370619e-05	-3.726198031e-05	3.162661317e-05	-0.0002223744133	9.789278558e-05	-0.0006732405931	-4.526734071e-06	-0.0004685827387	-5.713587507e-05	0.0005697027976	7.917493952e-05	-0.000255104393	v2.7.1	
3	Broyden	0	-8.775892124e-05	-76.89459038	-52.86814815	4.840141082	YY	0	0.01645316968	8	0.4882315379	0	self-energy/D/M	sharp_wc_2_b_50	-0.3504932527	1.885689789	-3.472898563	1.177675729	-0.03492349789	1.789248165	-2.114053345	1.980770667	-0.207633046	1.139271937	-3.29331843	1.642684482	-3.368442312	1.70166214	-0.2116824029	1.143688215	0	0.4583050771	2.981481481	2	1.194346231	a248bdd	2x2_2C_8b_C2v_L	9.59	1.469151991	2	1.652649503	0.9999971571001601	0.9999999999999997	-6.207916578e-05	7.537671922e-05	0.0008693011275	-2.184077877e-05	0.001372050956	-0.01141095784	-9.950206886e-05	0.0002889055934	0.2635466538	-2.731018832	-0.0001482891254	-2.184627693e-05	-0.0002137795433	2.878042667e-05	-0.2659135424	2.735355051	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.004395788111	-0.007394655711	-0.0055312469	0.005430315235	2.373810847	-0.9304353645	2.238892062	-0.8309131407	0.2051093575	-0.3077847843	-0.09508012883	0.2487184157	-0.8805972812	0.01604019022	1.078541011	-0.0627975526	0.006266836625	-0.01620238126	0.004886178702	-0.01274264794	2.234002777	-0.6116464192	-0.4643346745	0.1072868018	0.6549054387	-0.175832076	-2.275841396	0.5134195626	-0.004353394391	0.01075555929	-0.006164250992	0.0144367564	0.005113099275	-0.005079662969	-0.004879470008	0.007985654	2.239386313	-0.8309615686	2.374201844	-0.9304804956	0.09512274934	-0.2487783158	-0.2049741176	0.3077383881	1.077837049	-0.06251032169	-0.8800873465	0.01573260896	-0.005077875761	0.01312097144	-0.006532789986	0.01649298756	-0.6396848869	0.1472400838	2.278106295	-0.6237030322	2.232024935	-0.50350422	-0.475456938	0.1272570073	-0.006053452141	0.01481883725	-0.004600768181	0.01106112245	2024-09-21@13:14	2.148148148	-0.7638708647	1	-2.775557562e-17	-0.3587472924	0.3888888889	-2.498001805e-16	0.1340081187	-0.3712057204	0.585493765	-0.0001596349744	0.000105377546	8.197245583e-05	-0.0007714072872	-0.001399320504	0.002980762153	6.60675497e-05	-0.0003577872047	-0.001356765064	-0.00745221341	-0.001217508156	-0.005629437438	7.515968132e-05	-0.000367120728	v2.7.1	
3	Broyden	0	-5.329318802e-05	-76.11536992	-52.78814815	4.824036845	YY	0	0.01572877229	8	0.4871126501	0	self-energy/D/M	sharp_wc_2_b_50	-0.0361510494	1.791256569	-3.475977087	1.178116589	0.3526107293	0.1108842889	-2.101813144	1.98095929	-0.2124410679	1.140122534	-3.344336526	1.684386821	-3.307239638	1.657201305	-0.2085089118	1.135298121	0	0.4577425104	2.981481481	2	1.193944375	a248bdd	2x2_2C_8b_C2v_L	9.58	1.467878516	2	1.65168583	0.999967666856358	0.9999999999999997	0.006380568545	-0.03060850155	-0.0005578253889	0.001342849827	-8.899056146e-05	8.757972929e-05	-2.254045122e-06	-7.41725751e-07	0.2663416029	-2.735964658	0.0007378930008	-0.0003779802415	0.001247324291	-0.001301700159	-0.2641661405	2.732640007	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	-0.2021854453	0.3038462181	-0.1025517912	0.2527169532	2.375769054	-0.9270923345	2.251219306	-0.8350616405	-0.3757860739	0.1177340758	-0.3700266512	0.1744226094	-0.8816740253	0.01489887493	1.06324239	-0.05798633521	0.006236938117	-0.01615038869	0.006903340556	-0.01712346919	0.7474683146	-0.2013458946	-1.658516838	0.3785190266	2.209331072	-0.6027830362	-1.612262363	0.3719691013	-0.006464111138	0.01616364201	-0.006824378146	0.01622642981	-0.1016500574	0.2526421623	-0.2015747409	0.304295624	2.243179313	-0.8345878315	2.369033424	-0.9266910416	-0.3690378809	0.1726983856	-0.3754264158	0.1166184598	1.074001647	-0.06346919402	-0.8933211221	0.02110702922	-0.00669693436	0.01685330329	-0.007118007466	0.01656730118	-2.197713079	0.5021206378	1.637912319	-0.442818466	0.7351095529	-0.1702678756	-1.666706471	0.4553194877	-0.005689668375	0.01561141166	-0.007066098607	0.01659570715	2024-09-21@13:25	2.148148148	-0.7655724977	1	-2.775557562e-17	-0.3593432529	0.3888888889	-3.053113318e-16	0.1342173446	-9.380656517e-06	1.788813322e-05	-0.0001567460455	2.447489428e-05	0.001769127159	0.001621873367	-0.001561759809	0.002744225566	2.672011553e-05	-0.0004733966309	-0.001723461957	-0.008200788606	-0.001659590149	-0.007390683834	5.784471834e-05	-0.0003769980848	v2.7.1	
4	Broyden	0	-0.0002515467012	-76.83594568	-52.70814815	4.805528131	YY	0	0.01816762073	8	0.486141188	0	self-energy/D/M	sharp_wc_2_b_50	-0.3548174287	1.888938121	-3.450364841	1.174254861	-0.03283395447	1.797446769	-2.128304154	1.980597777	-0.2133329013	1.133846664	-3.288515992	1.637591666	-3.385740532	1.704810441	-0.2179324963	1.139244344	0	0.4569728169	2.981481481	2	1.193513524	a248bdd	2x2_2C_8b_C2v_L	9.57	1.466828421	2	1.65048636	0.9999468417155238	0.9999999999999994	7.183069755e-05	-5.65305351e-05	0.0001593914989	-8.576010978e-05	0.0002006139211	-0.00126112569	-0.0001625510891	0.0004740872722	0.2658106142	-2.733695615	-0.0009342491171	0.001332127337	-0.001081785777	0.001380312701	-0.2683269017	2.738293817	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.0001137074772	-0.0007081302171	-0.001673481846	0.00182557142	2.378530329	-0.9374924143	2.229113086	-0.8273859766	0.2079228847	-0.304202124	-0.08534984635	0.2401300146	-0.8728130469	0.01375984822	1.091738293	-0.06521110262	0.002087548663	-0.005300706779	0.001675969352	-0.004295261426	2.253110954	-0.6241231607	-0.3721913865	0.0859136081	0.601534705	-0.1623368745	-2.300739113	0.5146786295	-0.0005626067397	0.00128285635	-0.0007429775818	0.001730463279	0.0005528102428	-0.0002611477955	-0.001492114927	0.002063261364	2.229962822	-0.8275035455	2.378981624	-0.9375687164	0.08549998962	-0.2401477805	-0.2081435175	0.3043139446	1.090759003	-0.06477430507	-0.8718883784	0.01329293701	-0.00197939838	0.004748290939	-0.001481765396	0.005089485856	-0.5852295193	0.1344406801	2.29926494	-0.6369534066	2.254664696	-0.5040573961	-0.38336445	0.1031209816	-0.001350051535	0.002555161374	-0.0007132425564	0.001504713251	2024-09-21@13:40	2.148148148	-0.7676628106	1	-5.273559367e-16	-0.3598460068	0.3888888889	-1.665334537e-16	0.1344952124	-0.3718696719	0.5780817035	-0.001428907579	0.0005056027146	-0.0001830600761	0.001779252323	-0.0002955648761	0.0003707104599	0.000105628362	-0.0005657880729	-0.0005503013413	-0.002837408808	-0.000117245889	-0.0003067887648	4.524454991e-05	-0.000407693958	v2.7.1	
5	Broyden	0	-8.635391317e-05	-76.0480337	-52.62814815	4.790242496	YY	0	0.01781614503	8	0.4848986453	0	self-energy/D/M	sharp_wc_2_b_50	-0.03467558666	1.79852082	-3.462398909	1.175800647	0.3568624687	0.108601235	-2.105348786	1.980975655	-0.217347356	1.134910212	-3.354380364	1.683422767	-3.311497589	1.656300546	-0.2136962987	1.130501447	0	0.4564397287	2.981481481	2	1.193126235	a248bdd	2x2_2C_8b_C2v_L	9.56	1.465419179	2	1.649566372	0.9999989254258117	1.0	0.001959779369	-0.009508716891	-0.0001488234133	0.0002870109529	2.416476117e-05	2.047683763e-06	0.0001544422518	-0.0004600428213	0.2682614121	-2.738563689	0.0001330806349	-3.339049637e-05	0.0007176225969	-0.0009557172494	-0.2661737838	2.73444588	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	-0.2054783378	0.3025367088	-0.09332949954	0.2449892151	2.372301826	-0.9339192306	2.244326143	-0.8306093185	-0.3767254173	0.1106466117	-0.3707414901	0.176391275	-0.8913782077	0.02345380611	1.074014971	-0.05998011938	0.001890158011	-0.004567767674	0.002025809518	-0.005324242246	0.802005666	-0.2187743386	-1.602174305	0.3622464391	2.197765014	-0.6072004333	-1.67283464	0.3825117703	-0.001684978007	0.004168786711	-0.001536999785	0.003837789857	-0.09377260772	0.2448293788	-0.2057688356	0.3020756087	2.249626908	-0.83066616	2.376701738	-0.9339469047	-0.3714515384	0.1777873852	-0.3771504796	0.1116602014	1.066684967	-0.05618708383	-0.8836294842	0.01908498097	-0.002191964542	0.005335736248	-0.001850110068	0.004684768917	-2.184374285	0.4943158898	1.703541294	-0.465902724	0.786897731	-0.1804889303	-1.61145682	0.4455784262	-0.001503216656	0.003658293566	-0.001828013997	0.004473211317	2024-09-21@13:56	2.148148148	-0.7692692741	1	6.938893904e-16	-0.360417239	0.3888888889	1.387778781e-16	0.1347051369	6.842264872e-05	-5.1985071e-05	-9.293866268e-05	-2.174500721e-06	0.0006284032826	0.0006010488255	-0.0005433977536	0.001389255689	8.143239391e-05	-0.0005619564751	-0.0005013310814	-0.002835019526	-0.0003449530965	-0.002030388039	0.0001172713809	-0.0004250447125	v2.7.1	
3	Broyden	0	-0.0001466541222	-76.68649329	-52.54814815	4.774035907	YY	0	0.01633492923	8	0.4838354028	0	self-energy/D/M	sharp_wc_2_b_50	-0.3585855273	1.892292125	-3.453771176	1.174698031	-0.03376286654	1.801470938	-2.101670165	1.980673701	-0.2138617016	1.126611336	-3.289669375	1.638592582	-3.373646873	1.698369143	-0.2182441798	1.131757573	0	0.4558882602	2.981481481	2	1.192718751	a248bdd	2x2_2C_8b_C2v_L	9.55	1.464203901	2	1.648607331	0.9999854959253084	1.0000000000000002	-4.811754935e-05	0.0001373836689	0.0007738392023	0.0001515779887	0.001201254336	-0.009507443226	-0.0001941857933	0.0005469530625	0.2663619865	-2.735456198	0.0001945484473	-0.0006389353611	-0.0004263079062	0.0006385450144	-0.2688138555	2.739950321	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.003995190801	-0.0067537741	-0.00578557589	0.005427294386	2.375858764	-0.9321402048	2.248416884	-0.8339895098	0.2046428244	-0.3001028982	-0.0940623483	0.2431986013	-0.881711399	0.01718509773	1.069870919	-0.05965066803	0.006039647179	-0.01517181793	0.004518728437	-0.01239029974	2.246441891	-0.6204735922	-0.4110391575	0.09649342674	0.6308089461	-0.1703291199	-2.293978479	0.523590366	-0.004141226676	0.009588888546	-0.004806307158	0.01258816295	0.004829705188	-0.004653314217	-0.004387163429	0.0073866666	2.244272588	-0.8336724151	2.372387803	-0.9318765963	0.09321717161	-0.2429191456	-0.2041048261	0.3001266756	1.075525521	-0.06256588589	-0.8881781131	0.02048341505	-0.004439539619	0.01222144802	-0.005920516752	0.01513646484	-0.6154387898	0.1438123217	2.294039642	-0.6337368159	2.246842934	-0.5128307867	-0.421714561	0.1134590547	-0.005204465647	0.01265512301	-0.004032327366	0.009399921508	2024-09-21@14:08	2.148148148	-0.770962418	1	1.942890293e-16	-0.3610407294	0.3888888889	8.326672685e-17	0.1348936802	-0.3744001825	0.5739383965	-0.0004159513112	0.0001934691951	-6.865252441e-05	0.0008256047388	-0.001282642562	0.002365856545	0.000105245907	-0.0004347597334	-0.001195386125	-0.007590837431	-0.000863854587	-0.005480946465	6.53191376e-05	-0.000444793086	v2.7.1	
3	Broyden	0	-0.0002040851776	-75.93187576	-52.46814815	4.756144943	YY	0	0.02043878941	8	0.4827313793	0	self-energy/D/M	sharp_wc_2_b_50	-0.03247200095	1.805523575	-3.438289384	1.172318499	0.3586763969	0.1066298762	-2.115612933	1.980895504	-0.2226725647	1.129817552	-3.35853304	1.684771327	-3.305793473	1.651415518	-0.2177334829	1.12389116	0	0.4550723817	2.981481481	2	1.192306793	a248bdd	2x2_2C_8b_C2v_L	9.54	1.46303306	2	1.647378373	0.999934462434162	0.9999999999999997	0.0007318750067	-0.003607325446	-3.893065215e-05	3.180757598e-05	1.132530201e-06	5.557608436e-06	0.0001325059958	-0.0003713287646	0.2698862758	-2.738239695	-1.228868346e-05	0.0001448827675	-0.0001068001169	0.000121467668	-0.2671283851	2.733216042	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	-0.2096312427	0.3000882924	-0.08237870088	0.2352045112	2.375614517	-0.9429884727	2.238829519	-0.82517439	-0.3763286082	0.103599447	-0.3705641166	0.1807352476	-0.8852438328	0.02388430115	1.079365363	-0.05778477577	0.0007246746034	-0.002558626347	0.001169397635	-0.002607885016	0.7745224754	-0.214142758	-1.632345095	0.3649538255	2.212179528	-0.6218728524	-1.645111021	0.3730518542	-0.0003437479586	0.0006347300217	-0.0003472075842	0.0006630647992	-0.08228410933	0.23502543	-0.2094803865	0.2996456616	2.24111248	-0.824996015	2.377468684	-0.9428935975	-0.3709960502	0.1817491017	-0.3766215676	0.1043051035	1.076219756	-0.05613119747	-0.8820849012	0.02193721028	-0.0009171938314	0.002511601654	-0.0008905620497	0.002527231007	-2.197247928	0.491641424	1.681342921	-0.4668924384	0.7571282399	-0.1724759812	-1.64260043	0.4624054751	-0.0003057254539	0.0005972147274	-0.0003676559934	0.0005085845876	2024-09-21@14:21	2.148148148	-0.7730437109	1	2.220446049e-16	-0.3614331464	0.3888888889	5.551115123e-17	0.1352226536	3.330316451e-05	-6.787178461e-05	0.0001491420196	-2.995329913e-05	0.0003251953877	0.0002153976782	-0.0001956216432	0.0005033891672	0.0001165741045	-0.0008054887179	-0.0002369492774	-0.001980102135	-0.0001002798187	0.0004193535607	0.0001043914361	-0.0004676454262	v2.7.1	
4	Broyden	0	-0.0003206043191	-76.5922567	-52.38814815	4.739016735	YY	0	0.01781297276	8	0.4818207317	0	self-energy/D/M	sharp_wc_2_b_50	-0.3612748185	1.894641169	-3.430977897	1.171443439	-0.03152846195	1.808201964	-2.110674919	1.980617977	-0.2184897969	1.120179331	-3.281357943	1.633884497	-3.386375532	1.700325651	-0.2242120268	1.127491232	0	0.4545350683	2.981481481	2	1.191874022	a248bdd	2x2_2C_8b_C2v_L	9.53	1.461956852	2	1.646409075	1.0000209401061733	0.9999999999999996	-2.743952464e-05	1.409403208e-05	0.0003721602886	-0.000211406932	0.0002330963833	-0.001672572511	-0.0002451526808	0.0006952616958	0.2678508862	-2.737070045	-0.000550945057	0.0007744926791	-0.0002937667035	0.000354828608	-0.2709011822	2.741999205	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.001505125947	-0.002100484183	-0.001394391639	0.001218725939	2.374660996	-0.9380436277	2.241837598	-0.8310875648	0.2071470345	-0.2968139998	-0.08478309047	0.2351951495	-0.883391146	0.01991791715	1.077603463	-0.0602763118	0.00210347478	-0.005221155283	0.001241942231	-0.003802169016	2.251765291	-0.6294921253	-0.3586708302	0.08465985207	0.6230083355	-0.1690756853	-2.309172062	0.5238300977	-0.0005874786438	0.0006242689814	-0.0007125160507	0.001746213976	0.001574516457	-0.001675672687	-0.0009402480757	0.001789880842	2.241607839	-0.831125463	2.374510812	-0.9381184533	0.08492773601	-0.2353015119	-0.2071226582	0.2967824067	1.078041674	-0.0605003365	-0.8836976838	0.02015824769	-0.001421831959	0.004014642928	-0.001631877104	0.005022364686	-0.6052714728	0.1416250181	2.305324371	-0.6441977265	2.255563717	-0.5115631147	-0.3697461676	0.09960769917	-0.0009429852166	0.002017328225	-0.000716652701	0.0007275703798	2024-09-21@14:36	2.148148148	-0.7748027789	1	-4.996003611e-16	-0.362137878	0.3888888889	1.110223025e-16	0.1353881632	-0.3745564548	0.5678461932	0.000106472982	-8.776230835e-05	0.0001246067097	-0.0009285675591	-0.000378847392	0.001155494375	0.0001133151599	-0.0006264428401	-0.0004605168993	-0.003075231223	-0.000291832875	0.0006492069327	0.0001502923853	-0.0007102473807	v2.7.1	
3	Broyden	0	-0.0002584281975	-75.77588538	-52.30814815	4.722954185	YY	0	0.02169170789	8	0.4805251602	0	self-energy/D/M	sharp_wc_2_b_50	-0.03157347102	1.809912523	-3.423283861	1.170343422	0.3613634133	0.1038907624	-2.114891261	1.980761724	-0.2256275028	1.123769099	-3.352351102	1.683222094	-3.295408824	1.647483626	-0.2198122764	1.11606874	0	0.4537797832	2.981481481	2	1.191497194	a248bdd	2x2_2C_8b_C2v_L	9.52	1.460578272	2	1.645276915	0.9999505880275474	0.9999999999999998	-0.007042132994	0.03570849947	0.0009026474193	-0.001058410898	-6.030574298e-05	6.645080593e-05	4.649886241e-05	-0.0001340775171	0.2705967858	-2.736375835	-0.0004573384217	0.0004693413536	-0.0005366446433	0.0002861700049	-0.2673879968	2.730558424	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	-0.2111887918	0.2965870446	-0.07722608727	0.2297936648	2.382654085	-0.9474327367	2.237169975	-0.8232391231	-0.3782366065	0.1025536261	-0.3708382046	0.1805664943	-0.8740282096	0.01976971034	1.081658016	-0.05743385926	-0.005810200013	0.0137508993	-0.006712180721	0.01706066669	0.7874794135	-0.2199540136	-1.633255276	0.3649729386	2.20878366	-0.6292783082	-1.64305578	0.3733044572	0.007987648761	-0.02098879866	0.007392209935	-0.01863329809	-0.07719548228	0.2298912008	-0.2110174754	0.2964922065	2.23276042	-0.8227292317	2.379173761	-0.9471319376	-0.3704516593	0.1798517251	-0.3781092086	0.1019629286	1.087000102	-0.06000241939	-0.8799961799	0.02281413768	0.006992430917	-0.01739049373	0.006803700014	-0.01452138235	-2.192960748	0.4908408002	1.681925063	-0.4725140312	0.7687996521	-0.1758764681	-1.644111677	0.4692072074	0.006586813517	-0.01865370162	0.00816768329	-0.02148905149	2024-09-21@14:48	2.148148148	-0.7766712036	1	1.387778781e-16	-0.362481693	0.3888888889	1.110223025e-16	0.1357141962	2.241287014e-05	-3.570164739e-05	-1.057436418e-05	3.058663599e-06	-0.002455203229	-0.003083162076	0.002069039972	-0.005083995112	0.0001339131042	-0.0008117995761	0.001615996842	0.007250977825	0.001783476366	0.01276154196	0.0001081419599	-0.0005584789372	v2.7.1	
10	Broyden	0	4.345154228e-06	-75.6684821	-52.22814815	4.805038122	YY	0	0.0001615040369	8	0.4695556486	0	self-energy/D/M	sharp_wc_2_b_50	-0.2359669629	1.990556043	-3.141702929	1.082081368	0.02090623799	0.1548560324	-2.271814841	1.92764462	-0.2059887935	1.152026428	-3.288095529	1.669048895	-3.288921914	1.66962529	-0.2058194881	1.152311137	0	0.45861457	2.981481481	2	1.192694068	a248bdd	2x2_2C_8b_C2v_L	9.51	1.447927534	2	1.651308402	1.0000426647616667	0.9999999999999994	-4.294281239e-05	3.769579575e-05	0.0001006437725	0.0007088505836	-0.001138590798	0.008774777478	1.802804885e-05	-4.114316971e-05	0.2678128773	-2.710060433	-0.0001596450963	0.0002753167598	-8.640344185e-05	-1.94853483e-05	-0.2676761645	2.709931561	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.0005176301772	-0.001199996205	-0.0007277592276	0.001468848545	2.248939759	-0.9303768718	2.235689298	-0.9286640294	0.1408439326	-0.36357784	0.1393292004	-0.3629892191	-0.9912783887	0.09014401881	1.013284875	-0.1010867574	0.0005861420345	-0.0009903462058	0.0003396684662	-0.0009729523341	2.257595019	-0.5664630103	-0.1352614071	0.03387220254	0.5624038499	-0.140969429	-2.322676431	0.5816099432	-0.0004351590011	0.00104347702	-0.0003697909181	0.0009414347703	0.0005709751441	-0.001234844838	-0.0006294288597	0.001367185982	2.213893486	-0.926587256	2.227576585	-0.9284889601	-0.1381688935	0.362217815	-0.1397249356	0.3628051473	1.048770302	-0.1193386631	-1.026977989	0.1084228744	-0.0004906165538	0.00121220585	-0.0004846744303	0.001103423202	-0.56278319	0.1411555931	2.322644959	-0.582790266	2.257808018	-0.5657120736	-0.1352002084	0.03392190807	-0.000471042506	0.001188328985	-0.0005718988771	0.001255332488	2024-09-21@15:18	2.148148148	-0.7651831153	1	-4.718447855e-16	-0.3630925542	0.3888888889	2.775557562e-17	0.1350086001	-0.3383781509	0.3467744062	-0.0002471865813	5.555262728e-05	-1.361183554e-05	-1.495489149e-07	-1.077259313e-05	6.230904112e-05	9.749129116e-06	7.547538384e-05	-0.0001543532044	6.576017016e-06	-8.025956598e-05	-0.0003520837981	-4.667248277e-05	-5.187549656e-06	v2.7.1	
